Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.9719
1,a large lorry,a large semitruck,0.9667
2,a broken lorry,a broken semitruck,0.9707
3,a painting of an old lorry,a painting of an old semitruck,0.9826
4,a modern lorry,a modern semitruck,0.972
5,a small lorry,a small semitruck,0.5262
6,a cozy jumper,a cozy sweater,0.9606
7,a purple jumper,a purple sweater,0.982
8,a dirty jumper,a dirty sweater,0.7852
9,a designer jumper,a designer sweater,0.7016
10,a jumper with holes,a sweater with holes,0.9788
11,a colorful jumper,a colorful sweater,0.7573
12,a modern loo,a modern bathroom,0.9701
13,a dirty loo,a dirty bathroom,0.9882
14,a colorful loo,a colorful bathroom,0.9902
15,a loo with blue tiles,a bathroom with blue tiles,0.967
16,a spacious loo,a spacious bathroom,0.5076
17,a tiny loo,a tiny bathroom,0.8205
18,a pack of bangers,a pack of sausages,0.729
19,a plate of bangers and eggs,a plate of sausages and eggs,0.821
20,three bangers,three sausages,0.5728
21,sizzling bangers,sizzling sausages,0.5956
22,broken bangers,broken sausages,0.5637
23,some expired bangers,some expired sausages,0.6592
24,a pile of rubbish,a pile of trash,0.9812
25,rubbish on the floor,trash on the floor,0.9907
26,a heap of rubbish,a heap of trash,0.98
27,a painting of rubbish,a painting of trash,0.9488
28,a rubbish bin,a trash bin,0.9778
29,a room full of rubbish,a room full of trash,0.9819
30,a flat to rent,an apartment to rent,0.3925
31,a flat with two bedrooms,an apartment with two bedrooms,0.3899
32,a city centre flat,a city centre apartment,0.9028
33,a flat with balcony,an apartment with balcony,0.9423
34,students living in a flat,students living in an apartment,0.9394
35,keys to a new flat,keys to a new apartment,0.4998
36,a broken car boot,a broken car trunk,0.89
37,a packed car boot,a packed car trunk,0.926
38,an empty car boot,an empty car trunk,0.3397
39,a dirty car boot,a dirty car trunk,0.9729
40,a modern car boot,a modern car trunk,0.8487
41,a red car boot,a red car trunk,0.8268
42,a long queue,a long line,0.8861
43,a short queue,a short line,0.437
44,a painting of a long queue,a painting of a long line,0.9149
45,a queue of people,a line of people,0.8625
46,a queue outside the store,a line outside the store,0.9352
47,a queue for food,a line for food,0.7536
48,a pair of purple trousers,a pair of purple pants,0.9814
49,a pair of denim trousers,a pair of denim pants,0.9809
50,some ripped trousers,some ripped pants,0.9849
51,my dirty trousers,my dirty pants,0.8329
52,a pair of designer trousers,a pair of designer pants,0.9006
53,trousers with holes,pants with holes,0.8995
54,a small biscuit,a small cookie,0.7931
55,a fresh biscuit,a fresh cookie,0.8421
56,a burnt biscuit,a burnt cookie,0.8949
57,a broken biscuit,a broken cookie,0.9426
58,a painting of a biscuit,a painting of a cookie,0.9537
59,a chocolate biscuit,a chocolate cookie,0.8404
60,a handheld torch,a handheld flashlight,0.7386
61,a torch in a drawer,a flashlight in a drawer,0.724
62,a pocket torch,a pocket flashlight,0.7589
63,using a torch at night,using a flashlight at night,0.7369
64,batteries for a torch,batteries for a flashlight,0.8122
65,a torch with a switch,a flashlight with a switch,0.5712
66,some dirty nappies,some dirty diapers,0.7193
67,white nappies,white diapers,0.7737
68,nappies with holes,diapers with holes,0.8894
69,a pack of nappies,a pack of diapers,0.7775
70,a pair of pink nappies,a pair of pink diapers,0.864
71,a ripped pair of nappies,a ripped pair of diapers,0.7349
72,a modern petrol station,a modern gasoline station,0.9652
73,a painting of an old petrol station,a painting of an old gasoline station,0.9331
74,a vintage petrol station,a vintage gasoline station,0.948
75,a petrol pump,a gasoline pump,0.9675
76,a petrol tanker,a gasoline tanker,0.8314
77,a petrol station sign,a gasoline station sign,0.8998
78,a round football,a round soccer ball,0.8701
79,a black and white football,a black and white soccor ball,0.8266
80,a football match in Europe,a soccer match in Europe,0.8999
81,a football with black spots,a soccer with black spots,0.7206
82,a team scoring a football goal,a team scoring a soccer goal,0.6527
83,kicking a football,kicking a soccer ball,0.8664
84,shopping at a chemist,shopping at a pharmacy,0.9846
85,entering a local chemist,entering a local pharmacy,0.8927
86,shelves in a chemist,shelves in a pharmacy,0.9781
87,queue at a chemist shop,queue at a pharmacy shop,0.7945
88,sign for a chemist shop,sign for a pharmacy shop,0.9299
89,products from a chemist,products from a pharmacy,0.9665
90,hot chips with vinegar,hot french fries with vinegar,0.4677
91,chips with ketchup,french fries with ketchup,0.4315
92,thick-cut chips,thick-cut french fries,0.7939
93,chips from a chippy,french fries from a chippy,0.8191
94,chips with fish,french fries with fish,0.6586
95,takeaway chips,takeaway french fries,0.8004
96,a barrister at a table,an attorney at a table,0.7978
97,an old barrister,an old attorney,0.9188
98,a barrister at a park,an attorney at a park,0.8669
99,a barrister with a woman,an attorney with a woman,0.7822
100,a barrister with a notepad,an attorney with a notepad,0.7094
101,a painting of a barrister,a painting of an attorney,0.8692
102,a school caretaker,a school janitor,0.4164
103,a dirty caretaker,a dirty janitor,0.7844
104,a tired caretaker,a tired janitor,0.5838
105,a busy caretaker,a busy janitor,0.5256
106,a painting of an old caretaker,a painting of an old janitor,0.7325
107,a caretaker in a mall,a janitor in a mall,0.6638
108,a burning cooker,a burning stove,0.9218
109,an old gas cooker,an old gas stove,0.9293
110,a modern electric cooker,a modern electric stove,0.8153
111,a dirty cooker,a dirty stove,0.9534
112,a rusty cooker,a rusty stove,0.9691
113,a large cooker,a large stove,0.8977
114,a baby in a cot,a baby in a crib,0.9657
115,a wooden nursery cot,a wooden nursery crib,0.9745
116,toys beside a cot,toys beside a crib,0.9481
117,a cot with mobile,a crib with mobile,0.7902
118,a cot with bars,a crib with bars,0.9513
119,an infant's cot,an infant's crib,0.9514
120,a hoarding in a city,a billboard in a city,0.7
121,a broken hoarding,a broken billboard,0.3426
122,a colorful hoarding,a colorful billboard,0.6606
123,a bright red hoarding,a bright red billboard,0.2907
124,a hoarding lit up,a billboard lit up,0.8416
125,a dirty hoarding,a dirty billboard,0.5075
126,a bright red hoover,a bright red vacuum cleaner,0.8348
127,a hoover with a long cord,a vacuum cleaner with a long cord,0.885
128,a modern hoover,a modern vacuum cleaner,0.9517
129,a broken hoover,a broken vacuum cleaner,0.7064
130,a dirty hoover,a dirty vacuum cleaner,0.8964
131,a painting of an old hoover,a painting of an old vacuum cleaner,0.9321
132,a filled jug,a filled pitcher,0.7768
133,an empty jug,an empty pitcher,0.7898
134,a broken jug,a broken pitcher,0.9358
135,a dirty jug,a dirty pitcher,0.9592
136,a colorful jug,a colorful pitcher,0.9738
137,a bright blue jug,a bright blue pitcher,0.9313
138,a young postman,a young mailman,0.7594
139,a lazy postman,a lazy mailman,0.6053
140,a tired postman,a tired mailman,0.7735
141,a busy postman,a busy mailman,0.6624
142,a painting of an old postman,a painting of an old mailman,0.8707
143,a postman on the street,a mailman on the street,0.8754
144,a colorful pram,a colorful baby carriage,0.9843
