Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.2823
1,a large semitruck,0.2719
2,a broken semitruck,0.282
3,a painting of an old semitruck,0.335
4,a modern semitruck,0.2707
5,a small semitruck,0.2825
6,a cozy sweater,0.2969
7,a purple sweater,0.3328
8,a dirty sweater,0.2877
9,a designer sweater,0.3187
10,a sweater with holes,0.3202
11,a colorful sweater,0.3146
12,a modern bathroom,0.3007
13,a dirty bathroom,0.2626
14,a colorful bathroom,0.3313
15,a bathroom with blue tiles,0.3313
16,a spacious bathroom,0.2948
17,a tiny bathroom,0.2828
18,a pack of sausages,0.3179
19,a plate of sausages and eggs,0.3444
20,three sausages,0.293
21,sizzling sausages,0.304
22,broken sausages,0.3076
23,some expired sausages,0.2981
24,a pile of trash,0.2621
25,trash on the floor,0.2628
26,a heap of trash,0.2556
27,a painting of trash,0.2907
28,a trash bin,0.2833
29,a room full of trash,0.2772
30,an apartment to rent,0.281
31,an apartment with two bedrooms,0.2916
32,a city centre apartment,0.2919
33,an apartment with balcony,0.2895
34,students living in an apartment,0.2956
35,keys to a new apartment,0.3089
36,a broken car trunk,0.3046
37,a packed car trunk,0.3005
38,an empty car trunk,0.318
39,a dirty car trunk,0.3073
40,a modern car trunk,0.3296
41,a red car trunk,0.3306
42,a long line,0.2499
43,a short line,0.2267
44,a painting of a long line,0.2779
45,a line of people,0.2745
46,a line outside the store,0.2458
47,a line for food,0.2164
48,a pair of purple pants,0.3411
49,a pair of denim pants,0.3038
50,some ripped pants,0.2662
51,my dirty pants,0.2892
52,a pair of designer pants,0.3014
53,pants with holes,0.3156
54,a small cookie,0.3061
55,a fresh cookie,0.2862
56,a burnt cookie,0.3327
57,a broken cookie,0.3195
58,a painting of a cookie,0.3153
59,a chocolate cookie,0.3302
60,a handheld flashlight,0.3459
61,a flashlight in a drawer,0.3309
62,a pocket flashlight,0.3578
63,using a flashlight at night,0.2851
64,batteries for a flashlight,0.3185
65,a flashlight with a switch,0.3082
66,some dirty diapers,0.3036
67,white diapers,0.301
68,diapers with holes,0.3104
69,a pack of diapers,0.3127
70,a pair of pink diapers,0.3324
71,a ripped pair of diapers,0.3035
72,a modern gasoline station,0.3133
73,a painting of an old gasoline station,0.3616
74,a vintage gasoline station,0.33
75,a gasoline pump,0.3012
76,a gasoline tanker,0.2833
77,a gasoline station sign,0.3048
78,a round soccer ball,0.3282
79,a black and white soccor ball,0.3148
80,a soccer match in Europe,0.2678
81,a soccer with black spots,0.299
82,a team scoring a soccer goal,0.2658
83,kicking a soccer ball,0.2941
84,shopping at a pharmacy,0.2862
85,entering a local pharmacy,0.2677
86,shelves in a pharmacy,0.3081
87,queue at a pharmacy shop,0.3353
88,sign for a pharmacy shop,0.2805
89,products from a pharmacy,0.2804
90,hot french fries with vinegar,0.3281
91,french fries with ketchup,0.3182
92,thick-cut french fries,0.3239
93,french fries from a chippy,0.3061
