Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry driving down the street,a red semitruck driving down the street,0.3132
1,a delivery lorry loaded with packages,a delivery semitruck loaded with packages,0.2928
2,a lorry parked by the curb,a semitruck parked by the curb,0.293
3,a lorry parked at a rest stop,a semitruck parked at a stop sign,0.2715
4,a lorry hauling timber,a semitruck hauling timber,0.3208
5,a lorry with a flat tyre,a semitruck with a flat tire,0.3048
6,a cozy jumper hanging in a closet,a cozy sweater hanging in a closet,0.3162
7,a man wearing a purple jumper,a man wearing a purple sweater,0.3365
8,a woman knitting a brown jumper,a woman knitting a brown sweater,0.35
9,a jumper with reindeer patterns,a sweater with reindeer patterns,0.3488
10,a jumper on a hanger,a sweater on a hanger,0.338
11,a jumper folded neatly,a sweater folded neatly,0.3002
12,a girl knocking on the loo door,a girl knocking on the bathroom door,0.3037
13,a set of fresh towels in the loo,a set of fresh towels in the bathroom,0.2754
14,a line of people waiting outside the loo,a line of people waiting outside the bathroom,0.2553
15,a loo with a leaky tap,a bathroom with a leaky faucet,0.2568
16,a tidy loo with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0.2847
17,a loo with a shower curtain,a bathroom with a shower curtain,0.3105
18,a pack of bangers at the grocery store,a pack of sausages at the grocery store,0.3077
19,a plate of bangers and eggs with toast,a plate of sausages and eggs with toast,0.34
20,a man cutting a banger in half,a man cutting a sausage in half,0.2954
21,bangers on a grill,sausages on a grill,0.3121
22,bangers and mash on a plate,sausages and mashed potatoes on a plate,0.3353
23,my bangers sizzling in a pan,my sausages sizzling in a pan,0.2014
24,a woman throwing away the rubbish,a woman throwing away the trash,0.2913
25,a bin overflowing with rubbish,a bin overflowing with trash,0.2632
26,a raccoon going through rubbish,a raccoon going through trash,0.3579
27,a rubbish bin near a park bench,a trash can near a park bench,0.2901
28,a rubbish heap in an alley,a trash pile in an alley,0.2803
29,a rubbish skip in a construction site,a trash dumpster in a construction site,0.2888
30,a top-floor flat with a view of the city,a top-floor apartment with a view of the city,0.2903
31,a college student's flat,a college student's apartment,0.2394
32,a cozy flat in the city,a cozy apartment in the city,0.2453
33,a flat with a balcony overlooking the city,an apartment with a balcony overlooking the city,0.2892
34,a flat with a rooftop garden,an apartment with a rooftop garden,0.3233
35,my flat with an open-plan kitchen,my apartment with an open-plan kitchen,0.2852
36,a man loading luggage into the car boot,a man loading luggage into the car trunk,0.3294
37,a spare tire in the car boot,a spare tire in the car trunk,0.3316
38,a woman putting groceries in the car boot,a woman putting groceries in the car trunk,0.3367
39,a car boot filled with groceries,a car trunk filled with groceries,0.3432
40,a car boot packed for a road trip,a car trunk packed for a road trip,0.3264
41,my car boot after a shopping spree,my car trunk after a shopping spree,0.3083
42,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store,0.3277
43,a queue for the rollercoaster,a line for the rollercoaster,0.2671
44,a queue of cars at a drive-through,a line of cars at a drive-through,0.267
45,a queue at the ticket counter,a line at the ticket counter,0.3171
46,a queue for the morning bus,a line for the morning bus,0.2882
47,a queue at the post office,a line at the post office,0.2822
48,a man ironing creases in his trousers,a man ironing creases in his pants,0.3265
49,a pair of purple trousers folded on a chair,a pair of purple pants folded on a chair,0.3379
50,a kid wearing a pair of blue trousers,a kid wearing a pair of blue pants,0.3319
51,a trousers display in a store,a pants display in a store,0.3201
52,a trousers with a matching blazer,pants with a matching blazer,0.3059
53,my trousers hanging in the closet,my pants hanging in the closet,0.2886
54,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie,0.3424
55,a tin of assorted biscuits,a tin of assorted cookies,0.3087
56,a man baking homemade biscuits,a man baking homemade cookies,0.2993
57,a biscuit with chocolate chips,a cookie with chocolate chips,0.3284
58,a biscuit on a baking tray,a cookie on a baking tray,0.3046
59,a biscuit with a bite taken out,a cookie with a bite taken out,0.3059
60,a beam of light from the torch,a beam of light from the flashlight,0.2931
61,a man searching in the dark with a torch,a man searching in the dark with a flashlight,0.3017
62,a rechargeable LED torch,a rechargeable LED flashlight,0.3422
63,my torch in a toolbox,my flashlight in a toolbox,0.3098
64,a torch with low battery,a flashlight with low battery,0.3309
65,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect,0.2859
66,a mother changing her baby's nappy,a mother changing her baby's diaper,0.282
67,a pack of cloth nappies,a pack of cloth diapers,0.3655
68,a happy baby wearing pink nappies,a happy baby wearing pink diapers,0.3029
69,a nappy on a changing table,a diaper on a changing table,0.2991
70,nappies with cute patterns,diapers with cute patterns,0.3343
71,a nappy on a clothesline,a diaper on a clothesline,0.3311
72,a petrol station at night,a gasoline station at night,0.3637
73,a man filling up his car with petrol,a man filling up his car with gasoline,0.2918
74,a sign showing petrol prices,a sign showing gasoline prices,0.3255
75,a petrol pump at a station,a gasoline pump at a station,0.276
76,a petrol tanker on the road,a gasoline tanker on the road,0.3199
77,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night,0.3331
78,a group of kids kicking a football,a group of kids kicking a soccer ball,0.3221
79,a football player in the stadium,a soccer player in the stadium,0.28
80,a football player celebrating a win,a soccer player celebrating a win,0.2388
81,my football boots on the field,my soccer cleats on the field,0.2951
82,a football goalie in the field,a soccer goalie in the field,0.2753
83,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball,0.327
84,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy,0.3018
85,a wide range of products at the chemist,a wide range of products at the pharmacy,0.2484
86,a group of people waiting at the chemist,a group of people waiting at the pharmacy,0.2618
87,a chemist counter with vitamins,a pharmacy counter with vitamins,0.2769
88,my chemist where I get prescriptions,my pharmacy where I get prescriptions,0.2566
89,a chemist with a neon sign,a pharmacy with a neon sign,0.2222
90,a bowl of chips at a restaurant,a bowl of french fries at a restaurant,0.2561
91,a boy eating chips,a boy eating french fries,0.331
92,a plate with a burger and chips,a plate with a burger and french fries,0.3052
93,chips with ketchup and mayo,french fries with ketchup and mayo,0.3158
94,my chips from the local chippy,my french fries from the local fry shop,0.3123
95,a chips portion next to a burger,a french fries portion next to a burger,0.2781
96,an office belonging to a barrister,an office belonging to an attorney,0.3122
97,a barrister talking to his client,an attorney talking to his client,0.3179
98,a man attending a meeting with his barrister,a man attending a meeting with his attorney,0.2862
99,a barrister in a courtroom,an attorney in a courtroom,0.2934
100,my barrister discussing the case,my attorney discussing the case,0.2274
101,a barrister with legal books,an attorney with legal books,0.3021
102,a school caretaker sweeping the hallway,a school janitor sweeping the hallway,0.3306
103,a man talking to a caretaker at the mall,a man talking to a janitor at the mall,0.2413
104,a tired caretaker in an empty hallway,a tired janitor in an empty hallway,0.2997
105,a caretaker sweeping the school hallway,a janitor sweeping the school hallway,0.3395
106,a office caretaker in a storage room,an office janitor in a supply closet,0.2688
107,a building caretaker taking out the rubbish,a building janitor taking out the trash,0.3197
108,a man preparing dinner on the cooker,a man preparing dinner on the stove,0.2812
109,a bowl of hot soup sitting on the cooker,a bowl of hot soup sitting on the stove,0.2934
110,a modern electric cooker with digital controls,a modern electric stove with digital controls,0.3401
111,a cooker with boiling pots,a stove with boiling pots,0.2987
112,a cooker with a baking oven,a stove with a baking oven,0.301
113,my cooker after making breakfast,my stove after making breakfast,0.2549
114,a woman putting the baby down in the cot,a woman putting the baby down in the crib,0.2957
115,a man setting up a cot,a man setting up a crib,0.3156
116,a baby in a colorful cot,a baby in a colorful crib,0.3233
117,a cot with soft blankets,a crib with soft blankets,0.2827
118,a baby cot with wooden bars,a baby crib with wooden bars,0.3257
119,a cot with stuffed animals,a crib with stuffed animals,0.3342
120,an advertisement on a city hoarding,an advertisement on a city billboard,0.3057
121,a worker changing the image on the hoarding,a worker changing the image on the billboard,0.3449
122,a group of people staring at a large hoarding,a group of people staring at a large billboard,0.3227
123,a hoarding advertising a concert,a billboard advertising a concert,0.2293
124,my hoarding design displayed downtown,my billboard design displayed downtown,0.1953
125,a hoarding lit up at night,a billboard lit up at night,0.3
126,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet,0.342
127,a bright red hoover in a store,a bright red vacuum cleaner in a store,0.3676
128,a dirty hoover on the carpet,a dirty vacuum cleaner on the carpet,0.3511
129,a hoover stored in a closet,a vacuum cleaner stored in a closet,0.3058
130,a red hoover with a long cord on the floor,a red vacuum cleaner with a long cord on the floor,0.3638
131,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,0.3402
132,a man holding a water jug,a man holding a water pitcher,0.3212
133,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,0.3316
134,a decorative ceramic jug,a decorative ceramic pitcher,0.3341
135,a jug filled with lemonade,a pitcher filled with lemonade,0.3501
136,a jug with a floral design,a pitcher with a floral design,0.3305
137,a jug in the refrigerator,a pitcher in the refrigerator,0.3507
138,a postman delivering packages,a mailman delivering packages,0.3104
139,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,0.3028
140,a postman in blue uniform,a mailman in blue uniform,0.2742
141,a postman on a bicycle,a mailman in a truck,0.2711
142,a postman at the front door,a mailman at the front door,0.329
143,my postman with a big sack,my mailman with a big bag,0.2756
144,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.3265
145,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0.3483
146,a bright pink pram next to a bench,a bright pink baby carriage next to a bench,0.3738
147,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.326
148,a pram near a playground,a baby carriage near a playground,0.3404
149,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.3525
150,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion,0.2759
151,the spacious interior of the saloon,the spacious interior of the sedan,0.2786
152,a man inside a black saloon,a man inside a black sedan,0.2584
153,a saloon parked in the driveway,a sedan parked in the driveway,0.2489
154,a saloon with tinted windows,a sedan with tinted windows,0.2313
155,my saloon at the petrol station,my sedan at the gas station,0.2337
156,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.3379
157,a car with a red bonnet,a car with a red hood,0.2642
158,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood,0.2608
