Prompt_Index,SAE_Prompt,Score
0,a little baby,0.9452
1,a little dog,0.9745
2,a little cat,0.0902
3,a painting of a little boy,0.9729
4,a little horse,0.9655
5,a little girl,0.9852
6,a parked car,0.9141
7,a second-hand car,0.8933
8,a gas car,0.899
9,a rental car,0.9744
10,an electric car,0.9312
11,a leased car,0.5788
12,a suburban house,0.9712
13,a house downtown,0.8877
14,a lakeside house,0.9711
15,an old house,0.9676
16,a waterfront house,0.9773
17,a brick house,0.9799
18,a man holler at a girl,0.8154
19,a man holler at a woman,0.9271
20,a guy holler at a woman,0.9141
21,a guy holler at his close friend,0.449
22,a holler from the audience,0.7593
23,a loud holler,0.9141
24,my close friend,0.6381
25,my handsome close friend,0.8688
26,an old close friend,0.5653
27,me and my close friend,0.7697
28,a close friend from childhood,0.749
29,painting of me and my close friend,0.3751
30,me and my friends,0.9271
31,me and my large friends,0.5068
32,painting of me and my friends,0.4386
33,me and my small friends,0.2302
34,my friends wearing red,0.661
35,my friends at my house,0.8688
36,an old grandma,0.9822
37,my beautiful grandma,0.8688
38,a group of grandmas,0.9509
39,my grandma in purple,0.9385
40,my grandma in her house,0.8872
41,an angry grandma,0.9711
42,a picture of my lover,0.5416
43,my sleeping lover,0.7593
44,my beautiful lover,0.7697
45,my lover at my house,0.8242
46,my lover wearing purple,0.8545
47,my handsome lover,0.8986
48,work for money,0.9312
49,a kid deposit some money,0.8396
50,a man paying with money,0.8877
51,a woman paying with money,0.9449
52,a wallet overflowing with money,0.9384
53,bags of money,0.9509
54,dirty sneakers,0.9897
55,retro sneakers,0.8986
56,brown sneakers,0.9799
57,broken sneakers,0.9759
58,brand new sneakers,0.9482
59,a painting of blue sneakers,0.9729
60,a hand-held gun,0.114
61,a man aiming his gun,0.9312
62,a rusty gun,0.1232
63,a painting of a silver gun,0.9482
64,a broken gun,0.1385
65,a long-range gun,0.9039
66,designer clothes,0.9537
67,stylish clothes,0.9745
68,vintage clothes,0.9693
69,a rack of purple clothes,0.9711
70,a rack of beautiful clothes,0.9563
71,a painting of blue clothes,0.4836
72,golden dental jewelry,0.9744
73,dirty dental jewelry,0.6609
74,a man wearing dental jewelry,0.9909
75,a woman wearing dental jewelry,0.9759
76,silver dental jewelry,0.9482
77,bronze dental jewelry,0.8816
78,very dark tinted car windows,0.9185
79,a convertible with tinted car windows,0.6846
80,a bus with dark tinted car windows,0.4386
81,a van with light tinted car windows,0.6954
82,broken tinted car windows,0.8479
83,orange tinted car windows,0.661
84,a modern convertible car,0.9537
85,a luxury convertible car,0.9773
86,a purple convertible car,0.9869
87,a sporty convertible car,0.9799
88,a painting of a vintage convertible car,0.9141
89,a broken convertible car,0.9385
90,tipping my hat,0.7063
91,fitted hat,0.7796
92,stylish hat,0.9773
93,wearing a hat,0.9909
94,a beautiful hat,0.9799
95,matching hat,0.5902
96,broken mirror,0.9833
97,dirty mirror,0.9773
98,mirror with gold frame,0.9773
99,a handheld mirror,0.9565
100,a painting of a mirror,0.2755
101,a modern mirror,0.9695
102,a black gun,0.1364
103,a rusty gun,0.1232
104,a painting of a silver gun,0.9482
105,a gun inside a drawer,0.9745
106,a broken gun,0.1385
107,a large gun,0.1213
108,golden necklace,0.9745
109,silver necklace,0.8877
110,rose gold necklace,0.9385
111,a painting of shiny necklace,0.7796
112,a display of necklace,0.9745
113,broken necklace,0.6846
114,a luxury car,0.9185
115,a parked car,0.9141
116,a second-hand car,0.8933
117,a gas car,0.899
118,a rental car,0.9744
119,a leased car,0.5788
120,concealed gun,0.9185
121,a gun with a silencer,0.1385
122,loading the gun,0.6609
123,aiming the gun,0.8816
124,licensed gun,0.8748
125,gun tucked away,0.384
126,tasty food,0.9482
127,some tasty fries,0.9589
128,a tasty burrito,0.8872
129,a plate of tasty food,0.9811
130,a painting of tasty food,0.9799
131,a tasty taco,0.9612
132,a dirty neighborhood,0.9695
133,a painting of the neighborhood,0.9509
134,an urban neighborhood,0.9833
135,a suburban neighborhood,0.9843
136,an empty neighborhood,0.9185
137,a busy neighborhood,0.9869
138,a bag of bills,0.9509
139,earning bills,0.8688
