Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a large black torque,a large black truck,0.1045
1,a green torque,a green truck,0.2036
2,a torque with a dog,a truck with a dog,0.2277
3,a painting of a torque,a painting of a truck,0.1378
4,a new torque,a new truck,0.1631
5,an old torque,an old truck,0.3151
6,a painting of raspa,a painting of shaved ice,0.0903
7,a man enjoying raspa,a man enjoying shaved ice,0.76
8,a cup of raspa,a cup of shaved ice,0.3237
9,colorful raspa,colorful shaved ice,0.5025
10,cup of raspa on a table,cup of shaved ice on a table,0.1375
11,a blue raspa,a blue shaved ice,0.108
12,a clicka,a friend group,0.091
13,a big clicka,a big friend group,0.2495
14,a clicka at school,a friend group at school,0.2922
15,a painting of a clicka,a painting of a friend group,0.1048
16,a clicka at the park,a friend group at the park,0.3029
17,a loud clicka,a loud friend group,0.4129
18,a painting of a padrino,a painting of a godfather,0.7734
19,a padrino,a godfather,0.615
20,a padrino in a house,a godfather in a house,0.4721
21,an old padrino,an old godfather,0.8498
22,a man with a padrino,a man with a godfather,0.5402
23,a woman with a padrino,a woman with a godfather,0.3486
24,a big fil,a big field,0.5356
25,a painting of a fil,a painting of a field,0.2699
26,a person at a fil,a person at a field,0.0417
27,a yellow fil,a yellow field,0.2688
28,a green fil,a green field,0.2072
29,a busy fil,a busy field,0.4903
30,an old pinta,an old jail,0.2007
31,a modern pinta,a modern jail,0.0912
32,a painting of a pinta,a painting of a jail,0.117
33,a small pinta,a small prison,0.3141
34,go to pinta,go to prison,0.1927
35,inside a pinta,inside a prison,0.4949
36,a painting of a jaina,a painting of a girlfriend,0.7761
37,a jaina in a home,a girlfriend in a home,0.7918
38,a jaina in a car,a girlfriend in a car,0.8734
39,a jaina walking,a girlfriend walking,0.6108
40,me and my jaina,me and my girlfriend,0.7084
41,at the park with my jaina,at the park with my girlfriend,0.596
42,my dad planchar shirts,my dad irons shirts,0.4002
43,she planchar daily,she irons daily,0.2828
44,they planchar clothes,they iron clothes,0.5545
45,I planchar pants,I iron pants,0.3448
46,we planchar uniforms,we iron uniforms,0.397
47,he likes to planchar,he likes to iron,0.2077
48,a person exploring Chuco,a person exploring El Paso,0.5189
49,a painting of Chuco,a painting of El Paso,0.2381
50,a person in Chuco,a person in El Paso,0.4955
51,Chuco landscape,El Paso landscape,0.7299
52,a typical house in Chuco,a typical house in El Paso,0.7515
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.8836
54,a painting of a carnal,a painting of a brother,0.437
55,a man hiking with his carnal,a man hiking with his brother,0.1032
56,a carnal in a house,a brother in a house,0.2258
57,me with my carnal,me with my brother,0.1333
58,a carnal at a table,a brother at a table,0.2266
