Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.8501
1,a little girl playing with a toy car,0.6726
2,a little baby wrapped in a blanket,0.8543
3,a man driving his car,0.6682
4,a woman driving her blue car,0.5706
5,a man driving a new car on the freeway,0.7202
6,a man in front of his house,0.1513
7,a woman in front of her house,0.1272
8,a family in front of their new house,0.5393
9,a retiree and her one story house with a flower garden,0.4844
10,a man holler at a girl across the street,0.2421
11,a man holler at a woman near the bus stop,0.2738
12,a man holler at a woman walking past him,0.167
13,a man holler at his close friend from the balcony,0.203
14,a loud holler from the audience during the show,0.5689
15,she heard a holler from across the street,0.4105
16,me and my close friend hanging out at a cafe,0.6462
17,my close friend talking on the phone,0.3125
18,my close friend waiting outside the store,0.5486
19,me and my close friend eating together at lunch,0.5711
20,a close friend from childhood playing video games together,0.473
21,a close friend with a skateboard,0.7682
22,me and my friends hanging out after school,0.5406
23,me and my friends at a restaurant,0.7048
24,taking a selfie with my friends,0.8116
25,me and my friends hanging out at a cafe,0.4054
26,my friends hanging out at the park,0.5516
27,a group of friends in matching shirts,0.4873
28,an old grandma in front of a new england style house,0.6771
29,my grandmother and my dad,0.5885
30,my grandmother with my mom,0.3619
31,my grandmother and her cat,0.4376
32,a grandma knitting a sweater,0.5189
33,a grandma baking cookies,0.7404
34,a picture of my lover smiling at the beach,0.689
35,me and my lover holding hands at sunset,0.229
36,my lover posing in a botanical garden,0.4973
37,my lover drinking coffee,0.1848
38,a lover holding a bouquet of roses,0.3682
39,a lover taking a selfie,0.6931
40,a man paying money to the cashier,0.54
41,a woman paying money to the shopkeeper,0.5174
42,a man wearing sneakers,0.5671
43,a girl wearing white leather sneakers,0.5271
44,a man aiming his gun,0.1889
45,a man aiming his gun in a dark alley,0.1622
46,a woman firing her gun at the target,0.1723
47,a soldier carrying a gun,0.2475
48,a man wearing cool clothes,0.2576
49,a woman wearing cool clothes,0.3516
50,a man wearing minimalist clothes,0.5109
51,a woman wearing vintage clothes,0.7158
52,a man wearing dental jewelry over the teeth,0.8113
53,a rapper with dental jewelry,0.8085
54,a man wearing green dental jewelry,0.6453
55,a woman wearing dental jewelry with a confident smile,0.5508
56,a rapper showing off his dental jewelry,0.7967
57,gold dental jewelry on a smiling face,0.6879
58,a woman driving her convertible car,0.6611
59,a man driving his convertible car on the hilly road,0.5729
60,two people riding in a convertible car,0.6084
61,a man driving a sporty convertible car,0.6418
62,a grandpa wearing a baseball cap,0.7991
63,a woman wearing an orange cap,0.2449
64,a man wearing a red cap,0.4
65,a man with a blue cap,0.7089
66,a boy wearing a cap matching his outfit,0.8893
67,a man looking at his reflection in a mirror,0.4573
68,a woman looking at her reflection in a mirror,0.638
69,a couple looking at their reflection in a mirror,0.5574
70,a man holding his gun,0.1441
71,a woman holding a large gun,0.1288
72,a couple of soldiers with guns,0.2272
73,a group of people with guns,0.3696
74,a man wearing a gold necklace,0.3356
75,a woman wearing a gold necklace,0.4462
76,a man wearing a rose gold necklace,0.6257
77,some gold necklaces around the neck,0.6357
78,a man wearing a dark gray necklace,0.3044
79,a woman driving a car,0.6399
80,a guy riding in a car,0.627
81,a group of friends in a car,0.6397
82,a person firing a gun,0.1306
83,a man aiming a gun at a target,0.3379
84,a person firing a small gun,0.249
85,a woman aiming a gun,0.1079
86,a policeman shooting a gun,0.3098
87,two people enjoying tasty food,0.3923
88,a man enjoying tasty food,0.4999
89,a woman buying tasty food,0.5753
90,walking through the bland suburban neighborhood,0.4645
91,kids playing in the neighborhood,0.4166
92,a cashier counting the money from the customer,0.7142
93,a woman getting money from her checking account at the ATM,0.4424
94,the foodtruck worker getting money from the customer for the purchase,0.5399
95,a man paying back his friend the money for the coffee,0.5684
96,a rich businessman showing off a large stack of bills,0.6346
97,hanging out with my close friends,0.2919
98,hanging out with my close friends at a cafe,0.2226
99,studying with my close friends at a library,0.5669
100,me and my close friends gathered for a barbecue,0.7189
101,a group picture with close friends at the beach,0.4644
102,going on a road trip with my close friends,0.5614
103,spending time with my lover at home,0.2327
104,getting stuff from the grocery store with my lover,0.3299
105,a woman and her lover at a fancy restaurant,0.2647
106,a man and his lover on a flight,0.6548
107,me holding hands at the movie with my lover,0.371
108,me and my lover sharing an umbrella in the rain,0.1104
109,me and my close friend hiking in the mountains,0.6336
110,a woman and her close friend getting coffee,0.2663
111,a man and his close friend walking a golden retriever,0.5528
112,me and my close friend playing video games on the television,0.5718
113,my close friend helping me with a move,0.7399
114,my close friend riding a skateboard,0.8322
115,my close friend from the neighborhood,0.436
116,me and my close friend in front of a big house,0.6771
117,an evening hanging out with my close friend,0.3971
118,me and my close friend eating at a cafe,0.4933
119,my go-to close friend for advice,0.6481
120,a heart-to-heart with my oldest close friend,0.5579
121,a summer day causing some serious hair frizziness,0.7109
122,my hair frizziness on full display in the humidity,0.7016
123,a struggle to manage the morning hair frizziness,0.6742
124,hair frizziness making a statement today,0.571
125,my natural hair frizziness showing its beauty,0.2535
126,two people with visible hair frizziness in their hair,0.608
127,flashy jewelry that caught everyone's eye at the party,0.5229
128,my flashy jewelry representing my style,0.5929
129,an outfit completed with some serious flashy jewelry,0.4125
130,a statement made with just the right flashy jewelry,0.6234
131,my outfit for the club tonight,0.4199
132,an outfit that screams confidence,0.236
133,an outfit that looks like it's from a Korean drama,0.153
134,my go-to outfit for first dates,0.5533
135,a breezy summer outfit for hot days,0.4353
136,a new outfit for a cold snowy winter in a big city,0.5816
137,a new pair of glasses to change my look,0.356
138,a pair of black round glasses worn by a man,0.5563
139,a pair of modern glasses worn by a woman,0.573
140,my stylish glasses with the gold frame,0.7529
141,my friend holding her pair of glasses,0.5163
142,my first tattoo on my forearm,0.4241
143,a tattoo representing my journey,0.3278
144,a tattoo artist known for intricate designs,0.6401
145,a tattoo on a woman's neck,0.361
146,a tattoo on a man's leg,0.5618
147,a dreamy design for my next tattoo,0.4871
148,my dreadlocks reaching my shoulders now,0.1416
149,a new style for my dreadlocks this summer,0.0545
150,taking care of my dreadlocks with essential oils,0.1488
151,two people with long dreadlocks sitting on a bench,0.0397
152,my dreadlocks tied up in a bun,0.4199
153,my dreadlocks reaching down to my waist,0.2181
