Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.3091
1,a cup of milk tea on a table,0.2759
2,a shop selling milk tea,0.2989
3,a man drinking milk tea,0.3052
4,a woman drinking milk tea,0.3188
5,three cups of milk tea on the counter,0.2733
6,a couple sitting at a table both with coffee,0.3055
7,a man getting coffee from a modern cafe,0.2857
8,a table with a cup of coffee and a slice of cake,0.3055
9,two people getting coffee from a stall,0.3023
10,a man buying coffee at a busy counter,0.2969
11,a woman with coffee standing by a bus stop,0.3217
12,a child receiving a red packet from his grandmother,0.3581
13,two red packets on a table with gold designs,0.3744
14,a red packet and food on a table,0.3105
15,a group of people holding red packets,0.3254
16,a store selling red packets,0.3235
17,a red packet and some fruit on a table,0.3226
18,spicy squid dish,0.3137
19,raw squid at a market,0.3371
20,deep fried squid on a plate,0.329
21,a large squid in an aquarium with coral,0.3314
22,a squid dish and rice on a table,0.3108
23,sliced squid in a frying pan,0.3521
24,getting food takeout from the small restaurant,0.234
25,getting food takeout from the diner,0.218
26,getting food takeout from the food truck,0.2589
27,let's get some food takeout,0.2407
28,chinese food takeout packed in plastic containers,0.3213
29,a couple getting food takeout from a hawker stall,0.316
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.2753
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.2211
32,a student with a grasping and selfish attitude hoarding all the notes,0.2839
33,a parent with a grasping and selfish attitude rushing to the front row,0.2343
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.265
35,a politician with a grasping and selfish attitude speaking over everyone else,0.2428
36,a bored cat in a house,0.2635
37,a bored woman walking on the city street,0.276
38,a bored worker in an office,0.2626
39,a child bored in the summer,0.2703
40,a bored dog in the front yard,0.254
41,a bored man on vacation,0.2514
42,a dog relaxing on a grassy lawn in front of a house,0.2854
43,people relaxing on a beach with music playing,0.2797
44,a couple relaxing in a park under a tree,0.3126
45,people relaxing on a sofa,0.3287
46,a cat relaxing by a window,0.304
47,a relaxing vacation setting,0.2665
48,a student in a class nodding yes,0.2787
49,a worker nodding yes to his supervisor,0.3091
50,a customer at a restaurant nodding yes,0.269
51,a person nodding yes in agreement,0.2021
52,a woman nodding yes,0.2424
53,a man nodding yes,0.2294
54,a student saving a table at the dining hall,0.2813
55,a person saving a table at the library,0.2721
56,a person saving a table using a bag,0.2824
57,a group saving a table at the food hall,0.3034
58,saving a table at a cafe using a tissue packet,0.3197
59,saving a table with a napkin placed on a chair,0.3068
60,very tasty dumplings,0.3137
61,a person enjoying very tasty food,0.2506
62,a table full of very tasty Mexican food,0.3094
63,very tasty food,0.2492
64,very tasty Italian food,0.277
65,a table full of tasty main dishes,0.2926
66,a high class clothing boutique,0.2644
67,a high class party with well dressed people,0.2647
68,a high class red sports car,0.286
69,a woman with a high class car,0.2667
70,a high class house with marble floors and chandeliers,0.3126
71,a high class restaurant with velvet chairs and dim lighting,0.2984
72,a secluded tropical beach,0.2988
73,camping in a secluded meadow in the mountains,0.3091
74,a couple hiking on a secluded trail,0.3045
75,a house in a secluded area by a forest,0.3213
76,an rv in a secluded town,0.2801
77,an secluded locale surrounded by dense forest,0.2634
78,a woman eating a bowl of noodles,0.3406
79,a woman eating sushi in a modern restaurant,0.3024
80,a woman eating a slice of cake in a cafe,0.3166
81,a man eating a taco under a streetlight,0.3186
82,a man eating a burrito by the riverside,0.3144
83,a man eating an apple,0.3404
84,a family redecorate their living room for the holidays,0.3098
85,a worker redecorate her office space with colorful posters,0.315
86,a couple redecorate their garage with neon lights,0.355
87,a woman redecorate her room using fairy lights,0.3656
88,a man redecorate his desk with anime figurines,0.3704
89,a couple redecorate their living room,0.2659
90,a group of girls at the mall,0.3054
91,a girl hiking in the desert,0.2993
92,a girl posing in front of a mural,0.298
93,a girl buying a computer at the electronics store,0.3221
94,a girl with a white shirt,0.3004
95,a girl and her partner,0.2402
96,a mobile phone on a black table,0.3111
97,a person taking a selfie with a mobile phone,0.3161
98,a mobile phone next to a laptop on a table,0.2871
99,a man using a mobile phone,0.3187
100,people on the subway using their mobile phones,0.3152
101,a woman taking a photo with a mobile phone,0.3195
102,a loan shark counting cash,0.2616
103,a loan shark carrying a knife in an alley,0.2944
104,a loan shark holding a bag of cash,0.3138
105,a loan shark standing by a black car,0.3127
106,a loan shark threatening someone,0.2888
107,a loan shark spray painting a message,0.2867
108,a man eating food at a small food court,0.3239
109,a woman drinking tea at a small food court,0.329
110,a bowl of noodles on a table in a small food court,0.2929
111,a small food court,0.2933
112,a couple at a small food court,0.3053
113,a group of friends at a small food court,0.2729
114,a handsome male on a magazine cover,0.2698
115,a handsome male performing on stage at a concert,0.2543
