Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.317
1,a large lorry,a large semitruck,0.2923
2,a broken lorry,a broken semitruck,0.2911
3,a painting of an old lorry,a painting of an old semitruck,0.3651
4,a modern lorry,a modern semitruck,0.2963
5,a small lorry,a small semitruck,0.302
6,a cozy jumper,a cozy sweater,0.2866
7,a purple jumper,a purple sweater,0.3374
8,a dirty jumper,a dirty sweater,0.2824
9,a designer jumper,a designer sweater,0.3113
10,a jumper with holes,a sweater with holes,0.3249
11,a colorful jumper,a colorful sweater,0.3312
12,a modern loo,a modern bathroom,0.3052
13,a dirty loo,a dirty bathroom,0.2857
14,a colorful loo,a colorful bathroom,0.2993
15,a loo with blue tiles,a bathroom with blue tiles,0.3103
16,a spacious loo,a spacious bathroom,0.3002
17,a tiny loo,a tiny bathroom,0.2656
18,a pack of bangers,a pack of sausages,0.31
19,a plate of bangers and eggs,a plate of sausages and eggs,0.347
20,three bangers,three sausages,0.2956
21,sizzling bangers,sizzling sausages,0.3158
22,broken bangers,broken sausages,0.2999
23,some expired bangers,some expired sausages,0.2948
24,a pile of rubbish,a pile of trash,0.2691
25,rubbish on the floor,trash on the floor,0.2758
26,a heap of rubbish,a heap of trash,0.2711
27,a painting of rubbish,a painting of trash,0.323
28,a rubbish bin,a trash bin,0.2757
29,a room full of rubbish,a room full of trash,0.2915
30,a flat to rent,an apartment to rent,0.2628
31,a flat with two bedrooms,an apartment with two bedrooms,0.29
32,a city centre flat,a city centre apartment,0.2668
33,a flat with balcony,an apartment with balcony,0.2907
34,students living in a flat,students living in an apartment,0.3013
35,keys to a new flat,keys to a new apartment,0.3302
36,a broken car boot,a broken car trunk,0.2677
37,a packed car boot,a packed car trunk,0.2983
38,an empty car boot,an empty car trunk,0.3075
39,a dirty car boot,a dirty car trunk,0.2688
40,a modern car boot,a modern car trunk,0.2765
41,a red car boot,a red car trunk,0.2915
42,a long queue,a long line,0.2916
43,a short queue,a short line,0.261
44,a painting of a long queue,a painting of a long line,0.321
