Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a large black torque,a large black truck,0.2187
1,a green torque,a green truck,0.3852
2,a torque with a dog,a truck with a dog,0.3238
3,a painting of a torque,a painting of a truck,0.3784
4,a new torque,a new truck,0.252
5,an old torque,an old truck,0.7326
6,a painting of raspa,a painting of shaved ice,0.1962
7,a man enjoying raspa,a man enjoying shaved ice,0.1474
8,a cup of raspa,a cup of shaved ice,0.1767
9,colorful raspa,colorful shaved ice,0.3295
10,cup of raspa on a table,cup of shaved ice on a table,0.1731
11,a blue raspa,a blue shaved ice,0.2517
12,a clicka,a friend group,0.248
13,a big clicka,a big friend group,0.4402
14,a clicka at school,a friend group at school,0.4643
15,a painting of a clicka,a painting of a friend group,0.447
16,a clicka at the park,a friend group at the park,0.6053
17,a loud clicka,a loud friend group,0.293
18,a painting of a padrino,a painting of a godfather,0.1182
19,a padrino,a godfather,0.3521
20,a padrino in a house,a godfather in a house,0.2123
21,an old padrino,an old godfather,0.7482
22,a man with a padrino,a man with a godfather,0.514
23,a woman with a padrino,a woman with a godfather,0.3346
24,a big fil,a big field,0.2553
25,a painting of a fil,a painting of a field,0.2938
26,a person at a fil,a person at a field,0.2249
27,a yellow fil,a yellow field,0.3648
28,a green fil,a green field,0.3394
29,a busy fil,a busy field,0.5787
30,an old pinta,an old jail,0.1594
31,a modern pinta,a modern jail,0.0754
32,a painting of a pinta,a painting of a jail,0.0957
33,a small pinta,a small prison,0.2779
34,go to pinta,go to prison,0.3518
35,inside a pinta,inside a prison,0.136
36,a painting of a jaina,a painting of a girlfriend,0.6968
37,a jaina in a home,a girlfriend in a home,0.4903
38,a jaina in a car,a girlfriend in a car,0.7604
39,a jaina walking,a girlfriend walking,0.5823
40,me and my jaina,me and my girlfriend,0.544
41,at the park with my jaina,at the park with my girlfriend,0.4741
42,my dad planchar shirts,my dad irons shirts,0.3166
43,she planchar daily,she irons daily,0.4375
44,they planchar clothes,they iron clothes,0.1844
45,I planchar pants,I iron pants,0.4313
46,we planchar uniforms,we iron uniforms,0.5383
47,he likes to planchar,he likes to iron,0.3412
48,a person exploring Chuco,a person exploring El Paso,0.5333
49,a painting of Chuco,a painting of El Paso,0.3573
50,a person in Chuco,a person in El Paso,0.619
51,Chuco landscape,El Paso landscape,0.6788
52,a typical house in Chuco,a typical house in El Paso,0.7601
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.8522
54,a painting of a carnal,a painting of a brother,0.5297
55,a man hiking with his carnal,a man hiking with his brother,0.1499
56,a carnal in a house,a brother in a house,0.4565
57,me with my carnal,me with my brother,0.2002
58,a carnal at a table,a brother at a table,0.6378
59,a carnal at a park,a brother at a park,0.7057
60,a painting of a carnalita,a painting of a sister,0.6259
61,a man hiking with his carnalita,a man hiking with his sister,0.1476
62,a carnalita in a house,a sister in a house,0.3389
63,me with my carnalita,me with my sister,0.291
64,a carnalita at a table,a sister at a table,0.5378
65,a carnalita at a park,a sister at a park,0.4621
66,a painting of carnales,a painting of brothers,0.5908
67,carnales in a house,brothers in a house,0.4458
68,me and my carnales,me and my brothers,0.6114
69,carnales by a table,brothers by a table,0.1233
70,carnales together,brothers together,0.6933
71,carnales walking,brothers walking,0.7256
72,a painting of carnalas,a painting of sisters,0.1231
73,carnalas in a house,sisters in a house,0.1876
74,me and my carnalas,me and my sisters,0.1259
75,carnalas by a table,sisters by a table,0.2181
76,carnalas together,sisters together,0.2174
77,carnalas walking,sisters walking,0.1633
78,a painting of raza,a painting of Mexican American,0.1141
79,a raza at a park,a Mexican American at a park,0.5459
80,a raza neighborhood,a Mexican American neighborhood,0.8413
81,a raza at a store,a Mexican American at a store,0.3776
82,a young raza,a young Mexican American,0.4015
83,an old raza,an old Mexican American,0.3224
84,a vato in a house,a young man in a house,0.384
85,a vato in a park,a young man in a park,0.8782
86,painting of a vato,a painting of a young man,0.8421
87,a vato in a neighborhood,a young man in a neighborhood,0.3531
88,a vato on the ground,a young man on the ground,0.9059
89,a vato leaning,a young man leaning,0.6494
90,a painting of an ese,a painting of a young man,0.254
91,an ese on a sidewalk,a young man on a sidewalk,0.5397
92,an ese on a trail,a young man on a trail,0.9005
93,an ese in a park,a young man in a park,0.4915
94,an ese in a neighborhood,a young man in a neighborhood,0.4665
95,an ese on a street,a young man on a street,0.7656
96,a painting of a yonke,a painting of a junkyard,0.0853
97,an old yonke,an old junkyard,0.366
98,a modern yonke,a modern junkyard,0.2365
99,a big yonke,a big junkyard,0.1623
100,a small yonke,a small junkyard,0.1234
101,a dirty yonke,a dirty junkyard,0.4611
102,a painting of pisto,a painting of alcohol,0.2049
103,aged pisto,aged alcohol,0.6779
104,strong pisto,strong alcohol,0.3776
105,old pisto,old alcohol,0.5096
106,a large pisto,a large alcohol,0.2762
107,a small pisto,a small alcohol,0.2433
108,a painting of a bato,a painting of a man,0.8531
109,a big bato,a big man,0.7172
110,a smaller bato,a smaller man,0.7468
111,a bato in a house,a man in a house,0.4177
112,a bato in a park,a man in a park,0.8169
113,a bato on a street,a man on a street,0.7884
114,a painting of a madrina,a painting of a godmother,0.5086
115,an old madrina,an old godmother,0.3425
116,a middle-aged madrina,a middle-aged godmother,0.8087
117,a madrina in a house,a godmother in a house,0.5165
118,a madrina at a park,a godmother at a park,0.3575
119,a madrina in a car,a godmother in a car,0.5649
120,a guy acting loco,a guy acting crazy,0.6743
121,a loco cat,a crazy cat,0.8154
122,a loco dog,a crazy dog,0.6468
123,a child acting loco,a child acting crazy,0.697
124,a loco painting,a crazy painting,0.5043
125,a loco toy,a crazy toy,0.6124
126,a mi'ja,a daughter,0.2265
127,a mi'ja at home,a daughter at home,0.4451
128,a mi'ja at a park,a daughter at a park,0.6208
129,a younger mi'ja,a younger daughter,0.7622
130,an older mi'ja,an older daughter,0.3839
131,a painting of a mi'ja,a painting of a daugher,0.4862
132,a mijo,a son,0.3317
133,a mijo at home,a son at home,0.2916
134,a mijo at a park,a son at a park,0.5182
135,a younger mijo,a younger son,0.7276
136,an older mijo,an older son,0.388
137,a painting of a mijo,a painting of a son,0.271
138,a painting of carnitas,a painting of pulled pork,0.9112
139,carnitas in a bowl,pulled pork in a bowl,0.8674
140,carnitas on a table,pulled pork on a table,0.913
141,lots of carnitas,lots of pulled pork,0.898
142,carnitas at a store,pulled pork at a store,0.7652
143,a small amount of carnitas,a small amount of pulled pork,0.4396
144,a painting of Califas,a painting of California,0.4897
145,a Califas landscape,a California landscape,0.6838
146,a city in Califas,a city in California,0.3313
147,older Califas,older California,0.862
148,an iconic bridge in Califas,an iconic bridge in California,0.5622
