Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.2975
1,a large semitruck,0.2776
2,a broken semitruck,0.2805
3,a painting of an old semitruck,0.347
4,a modern semitruck,0.2845
5,a small semitruck,0.2766
6,a cozy sweater,0.2813
7,a purple sweater,0.3176
8,a dirty sweater,0.2696
9,a designer sweater,0.3072
10,a sweater with holes,0.3124
11,a colorful sweater,0.3145
12,a modern bathroom,0.3075
13,a dirty bathroom,0.2659
14,a colorful bathroom,0.3328
15,a bathroom with blue tiles,0.3365
16,a spacious bathroom,0.2938
17,a tiny bathroom,0.2697
18,a pack of sausages,0.2812
19,a plate of sausages and eggs,0.328
20,three sausages,0.2823
21,sizzling sausages,0.2953
22,broken sausages,0.2917
23,some expired sausages,0.2769
24,a pile of trash,0.2629
25,trash on the floor,0.2539
26,a heap of trash,0.2551
27,a painting of trash,0.3087
28,a trash bin,0.2858
29,a room full of trash,0.2923
30,an apartment to rent,0.2665
31,an apartment with two bedrooms,0.2868
32,a city centre apartment,0.2849
33,an apartment with balcony,0.2814
34,students living in an apartment,0.316
35,keys to a new apartment,0.3124
36,a broken car trunk,0.268
37,a packed car trunk,0.286
38,an empty car trunk,0.2944
39,a dirty car trunk,0.2875
40,a modern car trunk,0.3182
41,a red car trunk,0.2815
42,a long line,0.2734
43,a short line,0.2512
44,a painting of a long line,0.3025
45,a line of people,0.2771
46,a line outside the store,0.3049
47,a line for food,0.2809
48,a pair of purple pants,0.3474
49,a pair of denim pants,0.2972
50,some ripped pants,0.2856
51,my dirty pants,0.2577
52,a pair of designer pants,0.3035
53,pants with holes,0.2844
54,a small cookie,0.2828
55,a fresh cookie,0.2737
56,a burnt cookie,0.31
57,a broken cookie,0.2837
58,a painting of a cookie,0.3428
59,a chocolate cookie,0.2894
60,a handheld flashlight,0.3089
61,a flashlight in a drawer,0.3045
62,a pocket flashlight,0.3212
63,using a flashlight at night,0.2695
64,batteries for a flashlight,0.2774
65,a flashlight with a switch,0.3069
66,some dirty diapers,0.2518
67,white diapers,0.2519
68,diapers with holes,0.294
69,a pack of diapers,0.2988
70,a pair of pink diapers,0.2993
71,a ripped pair of diapers,0.2712
72,a modern gasoline station,0.3088
73,a painting of an old gasoline station,0.3744
74,a vintage gasoline station,0.3238
75,a gasoline pump,0.2991
76,a gasoline tanker,0.3107
77,a gasoline station sign,0.3013
78,a round soccer ball,0.31
79,a black and white soccor ball,0.2786
80,a soccer match in Europe,0.2827
81,a soccer with black spots,0.2952
82,a team scoring a soccer goal,0.2905
83,kicking a soccer ball,0.2757
84,shopping at a pharmacy,0.2776
85,entering a local pharmacy,0.2983
86,shelves in a pharmacy,0.291
87,queue at a pharmacy shop,0.3269
88,sign for a pharmacy shop,0.2872
89,products from a pharmacy,0.2699
90,hot french fries with vinegar,0.3129
91,french fries with ketchup,0.3034
92,thick-cut french fries,0.3086
93,french fries from a chippy,0.3003
94,french fries with fish,0.2722
95,takeaway french fries,0.3022
96,an attorney at a table,0.2765
97,an old attorney,0.276
98,an attorney at a park,0.2818
99,an attorney with a woman,0.2765
100,an attorney with a notepad,0.2838
101,a painting of an attorney,0.3173
102,a school janitor,0.2941
103,a dirty janitor,0.3008
104,a tired janitor,0.2986
105,a busy janitor,0.3201
106,a painting of an old janitor,0.3483
107,a janitor in a mall,0.3339
108,a burning stove,0.2806
109,an old gas stove,0.3179
110,a modern electric stove,0.3064
111,a dirty stove,0.2964
112,a rusty stove,0.2912
113,a large stove,0.2949
114,a baby in a crib,0.2801
115,a wooden nursery crib,0.3497
116,toys beside a crib,0.2901
117,a crib with mobile,0.3124
118,a crib with bars,0.3155
119,an infant's crib,0.3132
120,a billboard in a city,0.3023
121,a broken billboard,0.2947
122,a colorful billboard,0.3236
123,a bright red billboard,0.3387
124,a billboard lit up,0.3059
125,a dirty billboard,0.3278
126,a bright red vacuum cleaner,0.3224
127,a vacuum cleaner with a long cord,0.3238
128,a modern vacuum cleaner,0.3147
129,a broken vacuum cleaner,0.2709
130,a dirty vacuum cleaner,0.2941
131,a painting of an old vacuum cleaner,0.3755
132,a filled pitcher,0.2873
133,an empty pitcher,0.3074
134,a broken pitcher,0.2842
135,a dirty pitcher,0.2928
136,a colorful pitcher,0.3223
137,a bright blue pitcher,0.3335
138,a young mailman,0.289
139,a lazy mailman,0.2776
140,a tired mailman,0.2564
141,a busy mailman,0.2877
142,a painting of an old mailman,0.3325
143,a mailman on the street,0.2954
144,a colorful baby carriage,0.3324
145,a baby carriage with a sunshade,0.3303
146,a bright pink baby carriage,0.3409
147,a dirty baby carriage,0.3228
148,a painting of a vintage baby carriage,0.3966
149,a modern baby carriage,0.3225
150,a luxurious sedan,0.2909
