Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.9482
1,a woman driving a green truck on a farm,0.9568
2,a truck with a dog in the back,0.9038
3,a man driving a truck on the highway,0.8683
4,two kids sitting on the back of a truck,0.9849
5,a truck parked on a driveway,0.9004
6,a street vendor selling shaved ice,0.9007
7,a man enjoying shaved ice on a hot day,0.9598
8,a cup of shaved ice near a tree,0.9403
9,a colorful cup of shaved ice next to a spoon,0.9269
10,a girl enjoying a bowl of shaved ice in the park,0.9632
11,two people sharing a cup of shaved ice on the table,0.8646
12,a street mural of a friend group hanging out together,0.9614
13,a group of teens in a friend group walking through the neighborhood,0.9759
14,a friend group gathered around a bench talking,0.9885
15,a friend group laughing loudly by a taco stand,0.9777
16,a friend group posing for a picture in front of a mural,0.9837
17,a friend group skateboarding down the street together,0.9717
18,a godfather cutting a birthday cake,0.8268
19,a godfather officiating a wedding ceremony,0.7349
20,a godfather playing chess with his godson,0.8029
21,a godfather cheering at a baseball game,0.7847
22,a godfather enjoying a cigar in a lounge,0.8394
23,a godfather gifting a necklace at a baptism,0.7088
24,a person hiking through a field,0.9662
25,a park with a big field,0.9717
26,a person running through a field,0.983
27,a brown dog running in the field,0.9392
28,two kids playing around in the field,0.976
29,a wide and open field next to the lake,0.9576
30,two men sitting in a jail cell,0.9191
31,a jail guard standing in front of a wall,0.818
32,a tall jail building surrounded by barbed wire,0.9593
33,a small prison with high fences,0.7294
34,a man about to go to prison,0.6894
35,inside a prison with barred windows,0.9644
36,a person and their girlfriend walking down a street,0.9438
37,a man and his girlfriend laughing,0.9689
38,a person and their girlfriend dressed in similar looking clothes,0.851
39,my girlfriend and I driving in a blue car,0.8854
40,me having dinner in a restaurant with my girlfriend,0.7566
41,a sunny day in the park with my girlfriend,0.8998
42,a person irons a dress shirt,0.9271
43,a person irons a towel in a sunny room,0.9614
44,a man irons his pants before work,0.7672
45,my mother irons the curtains,0.8234
46,a woman irons clothes in the laundry room,0.9698
47,my brother irons his uniform shirt,0.647
48,a person exploring El Paso on a sunny afternoon,0.791
49,a lively restaurant in El Paso bustling at night,0.8894
50,a quiet street in El Paso lined with flowering plants,0.8625
51,a crowded bus station in El Paso near downtown,0.8417
52,a typical single-story house in El Paso with a porch,0.7857
53,a bird's eye view of El Paso with mountains in background,0.9124
54,a woman and her brother eating at a restaurant,0.8158
55,a man hiking with his brother on a forest trail,0.6975
56,my brother posing for a picture,0.8239
57,me standing with my brother,0.7913
58,my brother and I sitting at a table,0.8666
59,my brother riding a bike,0.7304
60,a woman and her sister eating at a restaurant,0.9195
61,a man hiking with his sister through a mountain path,0.6445
62,me and my sister posing for a picture,0.8975
63,me standing with my sister,0.8098
64,my sister and I sitting at a table,0.8813
65,my sister riding a bike,0.7823
66,my brothers playing basketball together,0.8242
67,a brothers duo in a rock band,0.8562
68,my brothers on a camping trip,0.8703
69,a brothers wrestling match,0.7187
70,my brothers building a treehouse,0.5999
71,a brothers handshake at graduation,0.8126
72,a sisters moment at a wedding,0.9568
73,my sisters studying together,0.8955
74,a sisters dance routine,0.8131
75,my sisters sharing a secret,0.8177
76,my sisters having a tea party in the garden,0.8699
77,my sisters braiding each other's hair,0.6931
78,a group of mexican americans at a family reunion,0.8539
79,a mexican american activist speaking at a rally,0.964
80,a mexican american community center hosting an event,0.857
81,a mexican american cultural festival in the park,0.9697
82,a mexican american musician performing live,0.961
83,a mexican american student at a graduation ceremony,0.8068
84,a young man wearing sunglasses and a bandana,0.9871
85,a young man skateboarding down a hill,0.6611
86,a young man leaning against a lowrider,0.6378
87,a young man playing an acoustic guitar,0.9761
88,a young man writing in a journal at a cafe,0.9395
89,a young man shooting pool at a bar,0.9719
90,a young man playing basketball in a local court,0.9635
91,a young man walking his pitbull in the neighborhood,0.9796
92,a young man buying street tacos from a food truck,0.8389
93,a young man riding a BMX bike in a skate park,0.9741
94,a young man breakdancing on a city street,0.9602
95,a young man playing the trumpet in a mariachi band,0.9639
96,a junkyard with stacks of old tires,0.9165
97,a junkyard with a rusty old crane,0.9724
98,a junkyard filled with abandoned bicycles,0.8929
99,a junkyard with a broken-down school bus,0.9183
100,a junkyard guarded by a stray dog,0.8216
