Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.6258
1,a photo of teh tarik,a photo of milk tea,0.5807
2,selling teh tarik,selling milk tea,0.7829
3,a large teh tarik,a large milk tea,0.5952
4,a small teh tarik,a small milk tea,0.4878
5,teh tarik on a table,milk tea on a counter,0.4613
6,kopi on a table,coffee on a table,0.6419
7,kopi on a counter,coffee on a counter,0.7979
8,a painting of kopi,a painting of coffee,0.0866
9,two people getting kopi,two people getting coffee,0.6677
10,a man buying kopi,a man buying coffee,0.3524
11,a woman with kopi,a woman with coffee,0.8655
12,a painting of an ang pow,a painting of a red packet,0.4125
13,two ang pows on a table,two red packets on a table,0.2987
14,an ang pow on a counter,a red packet on a counter,0.18
15,a person holding an ang pow,a person holding a red packet,0.2672
16,an ang pow on the ground,a red packet on the ground,0.5323
17,a child holding an ang pow,a child holding a red packet,0.3535
18,a painting of sotong,a painting of squid,0.5831
19,sotong on a table,squid on a table,0.8246
20,a sotong in a market,a squid in a market,0.7534
21,a sotong in an aquarium,a squid in an aquarium,0.6649
22,a sotong on a counter,a squid on a counter,0.6558
23,sotong in a box,squid in a box,0.7787
24,a person getting tapao,a person getting takeout,0.7327
25,tapao on a table,takeout on a table,0.8628
26,tapao from the food truck,takeout from the food truck,0.7793
27,let's get some food tapao,let's get some food takeout,0.6516
28,chinese food tapao,chinese food takeout,0.9457
29,a couple getting food tapao,a couple getting food takeout,0.7523
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.3918
31,a kiasu leader,a leader with a grasping and selfish attitude,0.4076
32,a kiasu student,a student with a grasping and selfish attitude,0.2841
33,a kiasu parent,a parent with a grasping and selfish attitude,0.2734
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2996
35,a kiasu politician,a politician with a grasping and selfish attitude,0.4782
36,a sian cat,a bored cat,0.8131
37,a sian woman,a bored woman,0.7467
38,a sian worker,a bored worker,0.5188
39,a child sian,a child bored,0.5499
40,a sian dog,a bored dog,0.5963
41,a sian man,a bored man,0.6431
42,a lepak dog,a relaxing dog,0.9058
43,people lepak on a beach,people relaxing on a beach,0.9385
44,people lepak on a coach,people relaxing on a coach,0.7785
45,a couple lepak in a park,a couple relaxing in a park,0.9105
46,a cat lepak,a cat relaxing,0.8458
47,a lepak setting,a relaxing setting,0.9696
48,a person gesturing can,a person gesturing yes,0.7578
49,a person answering can,a person answering yes,0.5873
50,a worker gesturing can,a worker gesturing yes,0.7869
51,a student gesturing can,a student gesturing yes,0.7168
52,a woman gesturing can,a woman gesturing yes,0.7332
53,a man gesturing can,a man gesturing yes,0.768
54,a student chope,a student saving a table,0.5586
55,a man chope,a man saving a table,0.2153
56,a woman chope,a woman saving a table,0.4736
57,a group chope,a group saving a table,0.2155
58,chope at a cafe,saving a table at a cafe,0.5202
59,chope with a napkin,saving a table with a napkin,0.6721
60,a counter with shiok things,a counter with tasty things,0.9188
61,a painting of something that is shiok,a painting of something that is very tasty,0.2929
62,a table with shiok stuff,a table with very tasty stuff,0.8131
