Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.315
1,a cup of milk tea on a table,0.2858
2,a shop selling milk tea,0.3063
3,a man drinking milk tea,0.3334
4,a woman drinking milk tea,0.336
5,three cups of milk tea on the counter,0.3026
6,a couple sitting at a table both with coffee,0.3164
7,a man getting coffee from a modern cafe,0.3077
8,a table with a cup of coffee and a slice of cake,0.3168
9,two people getting coffee from a stall,0.3191
10,a man buying coffee at a busy counter,0.2835
11,a woman with coffee standing by a bus stop,0.3437
12,a child receiving a red packet from his grandmother,0.3559
13,two red packets on a table with gold designs,0.3594
14,a red packet and food on a table,0.3122
15,a group of people holding red packets,0.3291
16,a store selling red packets,0.3114
17,a red packet and some fruit on a table,0.3189
18,spicy squid dish,0.2932
19,raw squid at a market,0.3362
20,deep fried squid on a plate,0.2819
21,a large squid in an aquarium with coral,0.3272
22,a squid dish and rice on a table,0.3123
23,sliced squid in a frying pan,0.3322
24,getting food takeout from the small restaurant,0.2527
25,getting food takeout from the diner,0.2387
26,getting food takeout from the food truck,0.2903
27,let's get some food takeout,0.2399
28,chinese food takeout packed in plastic containers,0.3015
29,a couple getting food takeout from a hawker stall,0.3366
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.274
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.2567
32,a student with a grasping and selfish attitude hoarding all the notes,0.2824
33,a parent with a grasping and selfish attitude rushing to the front row,0.2588
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.2514
35,a politician with a grasping and selfish attitude speaking over everyone else,0.2287
36,a bored cat in a house,0.2695
37,a bored woman walking on the city street,0.2905
38,a bored worker in an office,0.2658
39,a child bored in the summer,0.2904
40,a bored dog in the front yard,0.2843
41,a bored man on vacation,0.2678
42,a dog relaxing on a grassy lawn in front of a house,0.346
43,people relaxing on a beach with music playing,0.3035
44,a couple relaxing in a park under a tree,0.3236
45,people relaxing on a sofa,0.3027
46,a cat relaxing by a window,0.317
47,a relaxing vacation setting,0.2772
48,a student in a class nodding yes,0.2678
49,a worker nodding yes to his supervisor,0.2783
50,a customer at a restaurant nodding yes,0.2541
51,a person nodding yes in agreement,0.2072
52,a woman nodding yes,0.228
53,a man nodding yes,0.2175
54,a student saving a table at the dining hall,0.2951
55,a person saving a table at the library,0.2791
56,a person saving a table using a bag,0.3092
57,a group saving a table at the food hall,0.3228
58,saving a table at a cafe using a tissue packet,0.334
59,saving a table with a napkin placed on a chair,0.313
60,very tasty dumplings,0.3211
61,a person enjoying very tasty food,0.3049
62,a table full of very tasty Mexican food,0.2742
63,very tasty food,0.2528
64,very tasty Italian food,0.2734
65,a table full of tasty main dishes,0.2718
66,a high class clothing boutique,0.2841
67,a high class party with well dressed people,0.2963
68,a high class red sports car,0.2783
69,a woman with a high class car,0.2976
70,a high class house with marble floors and chandeliers,0.3306
71,a high class restaurant with velvet chairs and dim lighting,0.2986
72,a secluded tropical beach,0.3102
73,camping in a secluded meadow in the mountains,0.3145
74,a couple hiking on a secluded trail,0.3287
75,a house in a secluded area by a forest,0.3264
76,an rv in a secluded town,0.3083
77,an secluded locale surrounded by dense forest,0.2901
78,a woman eating a bowl of noodles,0.3414
79,a woman eating sushi in a modern restaurant,0.335
80,a woman eating a slice of cake in a cafe,0.324
81,a man eating a taco under a streetlight,0.3111
82,a man eating a burrito by the riverside,0.3056
83,a man eating an apple,0.3322
84,a family redecorate their living room for the holidays,0.3228
85,a worker redecorate her office space with colorful posters,0.3437
86,a couple redecorate their garage with neon lights,0.3492
87,a woman redecorate her room using fairy lights,0.3294
88,a man redecorate his desk with anime figurines,0.3563
89,a couple redecorate their living room,0.2986
90,a group of girls at the mall,0.3457
91,a girl hiking in the desert,0.3317
92,a girl posing in front of a mural,0.3186
93,a girl buying a computer at the electronics store,0.3143
94,a girl with a white shirt,0.2989
95,a girl and her partner,0.2534
96,a mobile phone on a black table,0.2982
97,a person taking a selfie with a mobile phone,0.2921
98,a mobile phone next to a laptop on a table,0.2821
99,a man using a mobile phone,0.2913
100,people on the subway using their mobile phones,0.3131
101,a woman taking a photo with a mobile phone,0.3039
102,a loan shark counting cash,0.3305
103,a loan shark carrying a knife in an alley,0.3378
104,a loan shark holding a bag of cash,0.3567
105,a loan shark standing by a black car,0.3148
106,a loan shark threatening someone,0.2977
107,a loan shark spray painting a message,0.3636
108,a man eating food at a small food court,0.3288
109,a woman drinking tea at a small food court,0.3017
110,a bowl of noodles on a table in a small food court,0.3484
111,a small food court,0.2795
112,a couple at a small food court,0.3415
113,a group of friends at a small food court,0.3275
114,a handsome male on a magazine cover,0.3144
115,a handsome male performing on stage at a concert,0.3014
116,a handsome male at a gym lifting weights,0.2859
117,a handsome male posing in a streetwear outfit,0.2867
118,a handsome male with his partner,0.2784
119,a group of handsome males,0.2871
120,a man studying at the coffee shop,0.3041
121,a woman studying at home,0.2676
122,a child studying a book,0.3074
123,a group of students studying,0.2895
124,a student studying in his room at night,0.3262
125,a couple friends studying in the library,0.2923
126,a man being a third wheel on a hike with a couple,0.3229
127,a woman being a third wheel at a museum with a couple,0.3062
128,a third wheel with a gray shirt with a couple,0.3065
129,a couple accompanied by a third wheel,0.2771
130,he was a third wheel on his friend's date,0.2819
131,a third wheel trailing behind a couple,0.2653
132,a glass filled with black tea,0.3069
133,a man with a cup of milk tea,0.2998
134,a tea pot on a table,0.3205
135,a cozy tea shop in a busy city street,0.2973
136,a tea bag on a plate,0.3457
137,a cup filled with green tea,0.3214
138,a plate of stir-fried rice noodles with prawns and egg,0.341
