Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.3461
1,a math on a hill,a monastery on a hill,0.1491
2,a small math,a small monastery,0.1063
3,a painting of a math,a painting of a monastery,0.1002
4,a crowded math,a crowded monastery,0.3344
5,a math in a dark forest,a monastery in a dark forest,0.2804
6,simkin on a wooden table,champagne on a wooden table,0.036
7,simkin in a cabinet,champagne in a cabinet,0.1594
8,simkin on a table outside,champagne on a table outside,0.0501
9,a painting of some simkin,a painting of some champagne,0.0443
10,simkin on the beach,champagne on the beach,0.1003
11,simkin on top of a piano,champagne on top of a piano,0.0435
12,an old dai,an old midwife,0.3203
13,a dai with a woman,a midwife with a woman,0.2373
14,a painting of a dai,a painting of a midwife,0.2333
15,a young dai,a young midwife,0.1026
16,a dai sitting down,a midwife sitting down,0.1825
17,a photograph of a dai with a cat,a photograph of a midwife with a cat,0.5007
18,a medico at a table,a medical practitioner at a table,0.9873
19,an old medico,an old medical practitioner,0.9216
20,a medico at a park,a medical practitioner at a park,0.9845
21,a medico with a woman,a medical practitioner with a woman,0.984
22,a medico with a notepad,a medical practitioner with a notepad,0.9022
23,a painting of a medico,a painting of a medical practitioner,0.9706
24,a window covered with chick,a window covered with bamboo blinds,0.4709
25,a doorway with chick,a doorway with bamboo blinds,0.3012
26,hand-crafted chick,hand-crafted bamboo blinds,0.1076
27,sun-faded chick,sun-faded bamboo blinds,0.1839
28,chick with decorative trim,bamboo blinds with decorative trim,0.2742
29,tattered chick,tattered bamboo blinds,0.2097
30,a dark ghat,a dark mountain pass,0.3968
31,a ghat covered in snow,a mountain pass covered in snow,0.5463
32,a crowded ghat,a crowded mountain pass,0.1862
33,a ghat with a nearby lake,a mountain pass with a nearby lake,0.6273
34,a painting of a beautiful ghat,a painting of a beautiful mountain pass,0.6909
35,an abandoned ghat,an abandoned mountain pass,0.546
36,an old kirana,an old convenience store,0.1558
37,a modern kirana,a modern convenience store,0.0768
38,a busy kirana,a busy convenience store,0.4233
39,a kirana on fire,a convenience store on fire,0.122
40,an empty kirana,an empty convenience store,0.3164
