Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.9417
1,a cup of milk tea on a table,0.9039
2,a shop selling milk tea,0.9891
3,a man drinking milk tea,0.7175
4,a woman drinking milk tea,0.9141
5,three cups of milk tea on the counter,0.9482
6,a couple sitting at a table both with coffee,0.9589
7,a man getting coffee from a modern cafe,0.9612
8,a table with a cup of coffee and a slice of cake,0.8154
9,two people getting coffee from a stall,0.9271
10,a man buying coffee at a busy counter,0.8933
11,a woman with coffee standing by a bus stop,0.9185
12,a child receiving a red packet from his grandmother,0.9482
13,two red packets on a table with gold designs,0.9271
14,a red packet and food on a table,0.9385
15,a group of people holding red packets,0.9417
16,a store selling red packets,0.9449
17,a red packet and some fruit on a table,0.9861
18,spicy squid dish,0.9312
19,raw squid at a market,0.9695
20,deep fried squid on a plate,0.9786
21,a large squid in an aquarium with coral,0.9312
22,a squid dish and rice on a table,0.9563
23,sliced squid in a frying pan,0.8479
24,getting food takeout from the small restaurant,0.9039
25,getting food takeout from the diner,0.9676
26,getting food takeout from the food truck,0.9633
27,let's get some food takeout,0.8621
28,chinese food takeout packed in plastic containers,0.9822
29,a couple getting food takeout from a hawker stall,0.9509
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.495
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.7593
32,a student with a grasping and selfish attitude hoarding all the notes,0.4267
33,a parent with a grasping and selfish attitude rushing to the front row,0.4836
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.365
35,a politician with a grasping and selfish attitude speaking over everyone else,0.8932
36,a bored cat in a house,0.8816
37,a bored woman walking on the city street,0.4386
38,a bored worker in an office,0.9589
39,a child bored in the summer,0.7063
40,a bored dog in the front yard,0.8545
41,a bored man on vacation,0.5068
42,a dog relaxing on a grassy lawn in front of a house,0.9833
43,people relaxing on a beach with music playing,0.9449
44,a couple relaxing in a park under a tree,0.9537
45,people relaxing on a sofa,0.9612
46,a cat relaxing by a window,0.9695
47,a relaxing vacation setting,0.986
48,a student in a class nodding yes,0.5544
49,a worker nodding yes to his supervisor,0.3947
50,a customer at a restaurant nodding yes,0.6137
51,a person nodding yes in agreement,0.4169
52,a woman nodding yes,0.6381
53,a man nodding yes,0.384
54,a student saving a table at the dining hall,0.7288
55,a person saving a table at the library,0.661
56,a person saving a table using a bag,0.7697
57,a group saving a table at the food hall,0.8066
58,saving a table at a cafe using a tissue packet,0.5544
59,saving a table with a napkin placed on a chair,0.5416
60,very tasty dumplings,0.8872
61,a person enjoying very tasty food,0.9773
62,a table full of very tasty Mexican food,0.9799
63,very tasty food,0.9694
64,very tasty Italian food,0.9655
65,a table full of tasty main dishes,0.9417
66,a high class clothing boutique,0.9822
67,a high class party with well dressed people,0.9909
68,a high class red sports car,0.9612
69,a woman with a high class car,0.9852
70,a high class house with marble floors and chandeliers,0.9843
71,a high class restaurant with velvet chairs and dim lighting,0.9843
72,a secluded tropical beach,0.8933
73,camping in a secluded meadow in the mountains,0.9537
74,a couple hiking on a secluded trail,0.9676
75,a house in a secluded area by a forest,0.9744
76,an rv in a secluded town,0.749
77,an secluded locale surrounded by dense forest,0.9141
78,a woman eating a bowl of noodles,0.9695
79,a woman eating sushi in a modern restaurant,0.9799
80,a woman eating a slice of cake in a cafe,0.9759
81,a man eating a taco under a streetlight,0.9185
82,a man eating a burrito by the riverside,0.9449
83,a man eating an apple,0.9941
84,a family redecorate their living room for the holidays,0.8986
85,a worker redecorate her office space with colorful posters,0.8396
86,a couple redecorate their garage with neon lights,0.9348
87,a woman redecorate her room using fairy lights,0.9385
88,a man redecorate his desk with anime figurines,0.7887
89,a couple redecorate their living room,0.9633
90,a group of girls at the mall,0.9842
91,a girl hiking in the desert,0.9745
92,a girl posing in front of a mural,0.9773
93,a girl buying a computer at the electronics store,0.8479
94,a girl with a white shirt,0.9822
95,a girl and her partner,0.8933
96,a mobile phone on a black table,0.9185
97,a person taking a selfie with a mobile phone,0.9869
98,a mobile phone next to a laptop on a table,0.9877
99,a man using a mobile phone,0.992
100,people on the subway using their mobile phones,0.9876
101,a woman taking a photo with a mobile phone,0.9897
102,a loan shark counting cash,0.7175
103,a loan shark carrying a knife in an alley,0.8067
104,a loan shark holding a bag of cash,0.8242
105,a loan shark standing by a black car,0.661
106,a loan shark threatening someone,0.8688
107,a loan shark spray painting a message,0.9185
108,a man eating food at a small food court,0.8877
109,a woman drinking tea at a small food court,0.9312
110,a bowl of noodles on a table in a small food court,0.9636
111,a small food court,0.3098
112,a couple at a small food court,0.9348
113,a group of friends at a small food court,0.9185
114,a handsome male on a magazine cover,0.9891
115,a handsome male performing on stage at a concert,0.9563
116,a handsome male at a gym lifting weights,0.9811
117,a handsome male posing in a streetwear outfit,0.9773
118,a handsome male with his partner,0.9612
119,a group of handsome males,0.9729
120,a man studying at the coffee shop,0.9728
121,a woman studying at home,0.9799
122,a child studying a book,0.9654
123,a group of students studying,0.9833
124,a student studying in his room at night,0.9589
125,a couple friends studying in the library,0.9537
126,a man being a third wheel on a hike with a couple,0.7288
127,a woman being a third wheel at a museum with a couple,0.7288
128,a third wheel with a gray shirt with a couple,0.7697
129,a couple accompanied by a third wheel,0.449
130,he was a third wheel on his friend's date,0.5902
131,a third wheel trailing behind a couple,0.218
132,a glass filled with black tea,0.8242
133,a man with a cup of milk tea,0.8323
134,a tea pot on a table,0.9636
135,a cozy tea shop in a busy city street,0.9563
136,a tea bag on a plate,0.9786
