Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.8541
1,a cup of milk tea on a table,0.874
2,a shop selling milk tea,0.8699
3,a man drinking milk tea,0.8126
4,a woman drinking milk tea,0.8295
5,three cups of milk tea on the counter,0.7946
6,a couple sitting at a table both with coffee,0.9303
7,a man getting coffee from a modern cafe,0.9359
8,a table with a cup of coffee and a slice of cake,0.9572
9,two people getting coffee from a stall,0.9306
10,a man buying coffee at a busy counter,0.8148
11,a woman with coffee standing by a bus stop,0.916
12,a child receiving a red packet from his grandmother,0.9435
13,two red packets on a table with gold designs,0.8862
14,a red packet and food on a table,0.9433
15,a group of people holding red packets,0.8236
16,a store selling red packets,0.9292
17,a red packet and some fruit on a table,0.9659
18,spicy squid dish,0.8523
19,raw squid at a market,0.9414
20,deep fried squid on a plate,0.9448
21,a large squid in an aquarium with coral,0.936
22,a squid dish and rice on a table,0.9594
23,sliced squid in a frying pan,0.8469
24,getting food takeout from the small restaurant,0.8614
25,getting food takeout from the diner,0.8763
26,getting food takeout from the food truck,0.8952
27,let's get some food takeout,0.9006
28,chinese food takeout packed in plastic containers,0.9823
29,a couple getting food takeout from a hawker stall,0.8536
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.6865
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.4574
32,a student with a grasping and selfish attitude hoarding all the notes,0.5174
33,a parent with a grasping and selfish attitude rushing to the front row,0.3799
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.6793
35,a politician with a grasping and selfish attitude speaking over everyone else,0.846
36,a bored cat in a house,0.8656
37,a bored woman walking on the city street,0.8405
38,a bored worker in an office,0.9216
39,a child bored in the summer,0.836
40,a bored dog in the front yard,0.8249
41,a bored man on vacation,0.7644
42,a dog relaxing on a grassy lawn in front of a house,0.9858
43,people relaxing on a beach with music playing,0.5746
44,a couple relaxing in a park under a tree,0.9618
45,people relaxing on a sofa,0.9841
46,a cat relaxing by a window,0.9838
47,a relaxing vacation setting,0.9857
48,a student in a class nodding yes,0.5184
49,a worker nodding yes to his supervisor,0.4519
50,a customer at a restaurant nodding yes,0.5507
51,a person nodding yes in agreement,0.2943
52,a woman nodding yes,0.2588
53,a man nodding yes,0.3286
54,a student saving a table at the dining hall,0.6838
55,a person saving a table at the library,0.7712
56,a person saving a table using a bag,0.7577
57,a group saving a table at the food hall,0.6241
58,saving a table at a cafe using a tissue packet,0.7276
59,saving a table with a napkin placed on a chair,0.7249
60,very tasty dumplings,0.8275
61,a person enjoying very tasty food,0.9341
62,a table full of very tasty Mexican food,0.9824
63,very tasty food,0.9238
64,very tasty Italian food,0.942
65,a table full of tasty main dishes,0.9673
66,a high class clothing boutique,0.9662
67,a high class party with well dressed people,0.9865
68,a high class red sports car,0.9654
69,a woman with a high class car,0.9203
70,a high class house with marble floors and chandeliers,0.9894
71,a high class restaurant with velvet chairs and dim lighting,0.9798
72,a secluded tropical beach,0.9659
73,camping in a secluded meadow in the mountains,0.9597
74,a couple hiking on a secluded trail,0.8348
75,a house in a secluded area by a forest,0.9675
76,an rv in a secluded town,0.7748
77,an secluded locale surrounded by dense forest,0.9276
78,a woman eating a bowl of noodles,0.9813
79,a woman eating sushi in a modern restaurant,0.9567
80,a woman eating a slice of cake in a cafe,0.9241
81,a man eating a taco under a streetlight,0.7608
82,a man eating a burrito by the riverside,0.9225
83,a man eating an apple,0.7965
84,a family redecorate their living room for the holidays,0.8219
85,a worker redecorate her office space with colorful posters,0.733
86,a couple redecorate their garage with neon lights,0.663
87,a woman redecorate her room using fairy lights,0.7623
88,a man redecorate his desk with anime figurines,0.8164
89,a couple redecorate their living room,0.3925
90,a group of girls at the mall,0.9848
91,a girl hiking in the desert,0.9677
92,a girl posing in front of a mural,0.9684
93,a girl buying a computer at the electronics store,0.815
94,a girl with a white shirt,0.9834
95,a girl and her partner,0.8076
96,a mobile phone on a black table,0.8795
97,a person taking a selfie with a mobile phone,0.9683
98,a mobile phone next to a laptop on a table,0.9749
99,a man using a mobile phone,0.9833
100,people on the subway using their mobile phones,0.9895
101,a woman taking a photo with a mobile phone,0.9723
102,a loan shark counting cash,0.8276
103,a loan shark carrying a knife in an alley,0.7808
104,a loan shark holding a bag of cash,0.7845
105,a loan shark standing by a black car,0.6048
106,a loan shark threatening someone,0.7387
107,a loan shark spray painting a message,0.5601
108,a man eating food at a small food court,0.9314
109,a woman drinking tea at a small food court,0.9295
110,a bowl of noodles on a table in a small food court,0.8166
111,a small food court,0.7487
112,a couple at a small food court,0.9103
113,a group of friends at a small food court,0.9326
114,a handsome male on a magazine cover,0.9849
115,a handsome male performing on stage at a concert,0.9204
116,a handsome male at a gym lifting weights,0.976
117,a handsome male posing in a streetwear outfit,0.9456
118,a handsome male with his partner,0.653
119,a group of handsome males,0.8896
120,a man studying at the coffee shop,0.901
121,a woman studying at home,0.9744
122,a child studying a book,0.971
123,a group of students studying,0.9775
124,a student studying in his room at night,0.9495
125,a couple friends studying in the library,0.9523
126,a man being a third wheel on a hike with a couple,0.6332
127,a woman being a third wheel at a museum with a couple,0.7248
128,a third wheel with a gray shirt with a couple,0.6314
129,a couple accompanied by a third wheel,0.4238
130,he was a third wheel on his friend's date,0.5619
131,a third wheel trailing behind a couple,0.3312
132,a glass filled with black tea,0.8672
133,a man with a cup of milk tea,0.8771
134,a tea pot on a table,0.9239
135,a cozy tea shop in a busy city street,0.8715
136,a tea bag on a plate,0.8975
137,a cup filled with green tea,0.9796
138,a plate of stir-fried rice noodles with prawns and egg,0.8627
139,a bowl of stir-fried rice noodles with fishcake slices,0.799
140,two plates of stir-fried rice noodles on a wooden table,0.9599
141,stir-fried rice noodles in a wok on a stove,0.9259
142,stir-fried rice noodles served at a restaurant,0.8716
143,stir-fried rice noodles with vegetables on the side,0.7823
144,a traditional Chinese physician and a male patient,0.8955
145,a traditional Chinese physician and a female patient,0.8955
146,a traditional Chinese physician holding medicine,0.9043
147,a traditional Chinese physician in an office,0.916
148,a traditional Chinese physician talking with two people,0.8245
149,a traditional Chinese physician sitting at their desk,0.9219
150,a large food court with colorful stalls and signs,0.9737
151,a couple at a food court sharing laksa,0.793
152,a family eating at a food court,0.965
153,a food stall at a food court,0.9175
154,a table with a cup of coffee at a food court,0.7032
155,a plate of noodles at a food court,0.5362
156,litter thrown from a high-rise building from a balcony,0.8988
157,litter thrown from a high-rise building from an open window,0.9336
158,a sign advising against litter thrown from a high-rise building,0.8048
159,a person guilty of litter thrown from a high-rise building,0.4759
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.8662
161,a couple walking nearly hit by litter thrown from a high-rise building,0.7567
162,a man using a hoe in a vegetable garden,0.9363
163,a hoe on a shelf in a store,0.6069
164,a farmer using a hoe in a field,0.8766
165,a person digging in their front yard with a hoe,0.4695
166,a farmer carrying a hoe,0.7092
167,three hoes leaning on a wall in a shed,0.7591
168,a large spicy stir-fried crab on a banquet table,0.8133
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.8726
170,two plates of spicy stir-fried crab on a white table,0.8682
171,a large spicy stir-fried crab and a bowl of rice on a table,0.8217
172,a waiter holding a spicy stir-fried crab dish,0.8562
173,a chef making spicy stir-fried crab in a large wok,0.9091
174,a child with his uncle,0.6431
175,an uncle wearing a dark blue shirt,0.7808
176,a group of uncles talking,0.9118
177,an uncle buying fruit from the supermarket,0.9072
178,an uncle drinking coffee at the dining table,0.8709
179,an uncle reading a newspaper while on the couch,0.9424
180,a plate of Fujianese fresh spring roll with chili and sauce,0.882
181,a waiter holding a plate of Fujianese fresh spring rolls,0.8489
182,a person eating a Fujianese fresh spring roll at a street stall,0.7712
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.9165
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.9216
185,a food stall with Fujianese fresh spring rolls,0.8419
186,a plate of Indian flatbread with curry on the side,0.9373
187,a person eating Indian flatbread with their hands,0.8233
188,Indian flatbread with curry,0.7878
189,a table with Indian flatbread and vegetables,0.9489
190,a piece of Indian flatbread dipped in curry,0.7621
191,Indian flatbread and tea on a table,0.8632
192,a person eating Chinese pork jerky at a festival,0.9121
193,Chinese pork jerky in a bag with red wrapping,0.8718
194,a person buying Chinese pork jerky from a shop,0.8855
195,a plate with Chinese pork jerky,0.9336
196,two people both eating Chinese pork jerky,0.9048
197,a box of Chinese pork jerky in a shopping basket,0.5156
198,two buddies chatting casually outside a cafe,0.9458
199,buddies laughing while walking along the street,0.9723
200,buddies sharing a meal at the hawker centre,0.9599
201,a group of buddies playing basketball outdoors,0.9352
202,buddies taking selfies at a famous landmark,0.9809
203,two buddies relaxing together at the beach,0.9162
