Prompt_Index,SAE_Prompt,Normalized_Score
0,a little baby,0.7943
1,a painting of a little boy,0.9222
2,a little girl,0.6889
3,a man holler at a girl,0.5871
4,a man holler at a woman,0.6788
5,a guy holler at a woman,0.5891
6,a guy holler at his close friend,0.3101
7,a holler from the audience,0.6908
8,my close friend,0.7461
9,my handsome close friend,0.7238
10,an old close friend,0.7242
11,me and my close friend,0.6536
12,a close friend from childhood,0.6294
13,painting of me and my close friend,0.6334
14,me and my friends,0.5203
15,me and my large friends,0.8208
16,painting of me and my friends,0.7938
17,me and my small friends,0.7452
18,my friends wearing red,0.655
19,my friends at my house,0.8356
20,an old grandma,0.6771
21,my beautiful grandma,0.8102
22,a group of grandmas,0.4652
23,my grandma in purple,0.8184
24,my grandma in her house,0.7111
25,an angry grandma,0.4128
26,a picture of my lover,0.7099
27,my sleeping lover,0.7728
28,my beautiful lover,0.4551
29,my lover at my house,0.5274
30,my lover wearing purple,0.5429
31,my handsome lover,0.6687
32,a kid deposit some money,0.8771
33,a man paying with money,0.4128
34,a woman paying with money,0.4766
35,a man aiming his gun,0.2056
36,a man wearing dental jewelry,0.4003
37,a woman wearing dental jewelry,0.34
38,tipping my hat,0.6402
39,wearing a hat,0.6442
40,loading the gun,0.3239
41,aiming the gun,0.2683
42,a busy neighborhood,0.6281
43,a man flashing bills,0.6199
44,a man with his close friends,0.3493
45,a group picture with the close friends,0.4586
46,a painting of my close friends,0.6982
47,my close friends in the house,0.714
48,me with my close friends,0.5955
49,hanging with my close friends,0.8149
50,a picture of my lover,0.7099
51,my sleeping lover,0.7728
52,my beautiful lover,0.4551
53,my lover at my house,0.5274
54,my lover wearing pink,0.7812
55,my handsome lover,0.6687
56,my close friend,0.7461
57,my handsome close friend,0.7238
58,an old close friend,0.7242
59,me and my close friend,0.6536
60,a close friend from childhood,0.6294
61,painting of me and my close friend,0.6334
62,a man high on marijuana,0.7639
63,a woman high on marijuana,0.8125
64,a painting of a person high on marijuana,0.7281
65,a group of people high on marijuana,0.7819
66,college students high on marijuana,0.675
67,a person high on marijuana,0.6769
68,my morning hair frizziness,0.7168
69,a painting of my hair frizziness,0.7354
70,fixing my hair frizziness,0.5128
71,a woman with hair frizziness,0.4931
72,my natural hair frizziness,0.7023
73,two people with hair frizziness,0.5774
74,a painting of my dreadlocks,0.5086
75,my dirty dreadlocks,0.734
76,my long dreadlocks,0.6596
77,two people with dreadlocks,0.163
78,cutting my dreadlocks,0.4652
79,dyed dreadlocks,0.6404
