Prompt_Index,SAE_Prompt,Score
0,a little baby,0.9257
1,a little dog,0.9573
2,a little cat,0.8631
3,a painting of a little boy,0.9843
4,a little horse,0.4378
5,a little girl,0.9854
6,a parked car,0.9467
7,a second-hand car,0.8981
8,a gas car,0.8358
9,a rental car,0.6813
10,an electric car,0.9645
11,a leased car,0.3232
12,a suburban house,0.9641
13,a house downtown,0.8756
14,a lakeside house,0.9737
15,an old house,0.9753
16,a waterfront house,0.9536
17,a brick house,0.9781
18,a man holler at a girl,0.2857
19,a man holler at a woman,0.2638
20,a guy holler at a woman,0.307
21,a guy holler at his close friend,0.4596
22,a holler from the audience,0.6415
23,a loud holler,0.7898
24,my close friend,0.7202
25,my handsome close friend,0.7632
26,an old close friend,0.632
27,me and my close friend,0.8841
28,a close friend from childhood,0.7101
29,painting of me and my close friend,0.608
30,me and my friends,0.9169
31,me and my large friends,0.6412
32,painting of me and my friends,0.7569
33,me and my small friends,0.788
34,my friends wearing red,0.9514
35,my friends at my house,0.8975
36,an old grandma,0.9805
37,my beautiful grandma,0.8954
38,a group of grandmas,0.9794
39,my grandma in purple,0.9261
40,my grandma in her house,0.7998
41,an angry grandma,0.8932
42,a picture of my lover,0.5965
43,my sleeping lover,0.6739
44,my beautiful lover,0.7329
45,my lover at my house,0.5104
46,my lover wearing purple,0.7363
47,my handsome lover,0.7575
48,work for money,0.928
49,a kid deposit some money,0.5277
50,a man paying with money,0.6675
51,a woman paying with money,0.7341
52,a wallet overflowing with money,0.7243
53,bags of money,0.5026
54,dirty sneakers,0.9786
55,retro sneakers,0.9249
56,brown sneakers,0.9738
57,broken sneakers,0.9363
58,brand new sneakers,0.8894
59,a painting of blue sneakers,0.9644
60,a hand-held gun,0.9668
61,a man aiming his gun,0.9351
62,a rusty gun,0.968
63,a painting of a silver gun,0.9557
64,a broken gun,0.6099
65,a long-range gun,0.9655
66,designer clothes,0.9104
67,stylish clothes,0.9729
68,vintage clothes,0.8492
69,a rack of purple clothes,0.9119
70,a rack of beautiful clothes,0.9243
71,a painting of blue clothes,0.9562
72,golden dental jewelry,0.8721
73,dirty dental jewelry,0.7342
74,a man wearing dental jewelry,0.7697
75,a woman wearing dental jewelry,0.8043
76,silver dental jewelry,0.746
77,bronze dental jewelry,0.8105
78,very dark tinted car windows,0.4469
79,a convertible with tinted car windows,0.6878
80,a bus with dark tinted car windows,0.4409
81,a van with light tinted car windows,0.6448
82,broken tinted car windows,0.8218
83,orange tinted car windows,0.6188
84,a modern convertible car,0.9521
85,a luxury convertible car,0.9717
86,a purple convertible car,0.9852
87,a sporty convertible car,0.9689
88,a painting of a vintage convertible car,0.9794
89,a broken convertible car,0.824
90,tipping my hat,0.5042
91,fitted hat,0.8388
92,stylish hat,0.9445
93,wearing a hat,0.9807
94,a beautiful hat,0.9496
95,matching hat,0.8256
96,broken mirror,0.9536
97,dirty mirror,0.931
98,mirror with gold frame,0.9733
