Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.296
1,a large semitruck,0.2877
2,a broken semitruck,0.2909
3,a painting of an old semitruck,0.3358
4,a modern semitruck,0.2795
5,a small semitruck,0.2857
6,a cozy sweater,0.2871
7,a purple sweater,0.3212
8,a dirty sweater,0.2854
9,a designer sweater,0.2927
10,a sweater with holes,0.3162
11,a colorful sweater,0.3258
12,a modern bathroom,0.3137
13,a dirty bathroom,0.2927
14,a colorful bathroom,0.3406
15,a bathroom with blue tiles,0.3522
16,a spacious bathroom,0.3035
17,a tiny bathroom,0.285
18,a pack of sausages,0.3091
19,a plate of sausages and eggs,0.3327
20,three sausages,0.2997
21,sizzling sausages,0.3109
22,broken sausages,0.3108
23,some expired sausages,0.2955
24,a pile of trash,0.269
25,trash on the floor,0.265
26,a heap of trash,0.2704
27,a painting of trash,0.3191
28,a trash bin,0.2816
29,a room full of trash,0.2911
30,an apartment to rent,0.274
31,an apartment with two bedrooms,0.2967
32,a city centre apartment,0.2904
33,an apartment with balcony,0.2928
34,students living in an apartment,0.3112
35,keys to a new apartment,0.3096
36,a broken car trunk,0.307
37,a packed car trunk,0.2899
38,an empty car trunk,0.2989
39,a dirty car trunk,0.3112
40,a modern car trunk,0.3215
41,a red car trunk,0.3056
42,a long line,0.2722
43,a short line,0.2149
44,a painting of a long line,0.3236
45,a line of people,0.2894
46,a line outside the store,0.3071
47,a line for food,0.2973
48,a pair of purple pants,0.3396
49,a pair of denim pants,0.3046
50,some ripped pants,0.2929
51,my dirty pants,0.2908
52,a pair of designer pants,0.3001
53,pants with holes,0.2895
54,a small cookie,0.3218
55,a fresh cookie,0.2822
56,a burnt cookie,0.3149
57,a broken cookie,0.3165
58,a painting of a cookie,0.3478
59,a chocolate cookie,0.305
60,a handheld flashlight,0.3164
61,a flashlight in a drawer,0.3194
62,a pocket flashlight,0.3249
63,using a flashlight at night,0.2728
64,batteries for a flashlight,0.2895
65,a flashlight with a switch,0.3214
66,some dirty diapers,0.256
67,white diapers,0.2819
68,diapers with holes,0.2867
69,a pack of diapers,0.2885
70,a pair of pink diapers,0.3145
71,a ripped pair of diapers,0.3118
72,a modern gasoline station,0.3128
73,a painting of an old gasoline station,0.3832
74,a vintage gasoline station,0.3363
75,a gasoline pump,0.3038
76,a gasoline tanker,0.324
77,a gasoline station sign,0.3118
78,a round soccer ball,0.3167
79,a black and white soccor ball,0.3202
80,a soccer match in Europe,0.2829
81,a soccer with black spots,0.316
82,a team scoring a soccer goal,0.2973
83,kicking a soccer ball,0.2906
84,shopping at a pharmacy,0.2895
85,entering a local pharmacy,0.3116
86,shelves in a pharmacy,0.3101
87,queue at a pharmacy shop,0.3243
88,sign for a pharmacy shop,0.3163
89,products from a pharmacy,0.2922
90,hot french fries with vinegar,0.3099
91,french fries with ketchup,0.3171
92,thick-cut french fries,0.3188
93,french fries from a chippy,0.2992
94,french fries with fish,0.2862
95,takeaway french fries,0.3007
96,an attorney at a table,0.2757
97,an old attorney,0.2805
98,an attorney at a park,0.2974
99,an attorney with a woman,0.284
100,an attorney with a notepad,0.2832
101,a painting of an attorney,0.3395
102,a school janitor,0.3312
103,a dirty janitor,0.311
104,a tired janitor,0.2899
105,a busy janitor,0.3032
106,a painting of an old janitor,0.3553
107,a janitor in a mall,0.3412
108,a burning stove,0.3056
109,an old gas stove,0.3093
110,a modern electric stove,0.3178
111,a dirty stove,0.2975
112,a rusty stove,0.3067
