Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a large black torque,a large black truck,0.2196
1,a green torque,a green truck,0.2613
2,a torque with a dog,a truck with a dog,0.2664
3,a painting of a torque,a painting of a truck,0.2551
4,a new torque,a new truck,0.2097
5,an old torque,an old truck,0.2805
6,a painting of raspa,a painting of shaved ice,0.2379
7,a man enjoying raspa,a man enjoying shaved ice,0.2011
8,a cup of raspa,a cup of shaved ice,0.2166
9,colorful raspa,colorful shaved ice,0.2255
10,cup of raspa on a table,cup of shaved ice on a table,0.2253
11,a blue raspa,a blue shaved ice,0.219
12,a clicka,a friend group,0.2005
13,a big clicka,a big friend group,0.1899
14,a clicka at school,a friend group at school,0.2234
15,a painting of a clicka,a painting of a friend group,0.2418
16,a clicka at the park,a friend group at the park,0.2401
17,a loud clicka,a loud friend group,0.197
18,a painting of a padrino,a painting of a godfather,0.2701
19,a padrino,a godfather,0.2195
20,a padrino in a house,a godfather in a house,0.2477
21,an old padrino,an old godfather,0.2291
22,a man with a padrino,a man with a godfather,0.2383
23,a woman with a padrino,a woman with a godfather,0.243
24,a big fil,a big field,0.2025
25,a painting of a fil,a painting of a field,0.2379
26,a person at a fil,a person at a field,0.2369
27,a yellow fil,a yellow field,0.2392
28,a green fil,a green field,0.2077
29,a busy fil,a busy field,0.2057
30,an old pinta,an old jail,0.1902
31,a modern pinta,a modern jail,0.1862
32,a painting of a pinta,a painting of a jail,0.247
33,a small pinta,a small prison,0.1833
34,go to pinta,go to prison,0.2134
35,inside a pinta,inside a prison,0.1817
36,a painting of a jaina,a painting of a girlfriend,0.2665
37,a jaina in a home,a girlfriend in a home,0.2359
38,a jaina in a car,a girlfriend in a car,0.2806
39,a jaina walking,a girlfriend walking,0.2465
40,me and my jaina,me and my girlfriend,0.2457
41,at the park with my jaina,at the park with my girlfriend,0.2652
42,my dad planchar shirts,my dad irons shirts,0.2429
43,she planchar daily,she irons daily,0.2239
44,they planchar clothes,they iron clothes,0.2449
45,I planchar pants,I iron pants,0.254
46,we planchar uniforms,we iron uniforms,0.2764
47,he likes to planchar,he likes to iron,0.1908
48,a person exploring Chuco,a person exploring El Paso,0.2881
49,a painting of Chuco,a painting of El Paso,0.2682
50,a person in Chuco,a person in El Paso,0.2715
51,Chuco landscape,El Paso landscape,0.3075
52,a typical house in Chuco,a typical house in El Paso,0.2833
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.2898
54,a painting of a carnal,a painting of a brother,0.2445
55,a man hiking with his carnal,a man hiking with his brother,0.2746
56,a carnal in a house,a brother in a house,0.2387
57,me with my carnal,me with my brother,0.1699
58,a carnal at a table,a brother at a table,0.2809
59,a carnal at a park,a brother at a park,0.2659
60,a painting of a carnalita,a painting of a sister,0.299
61,a man hiking with his carnalita,a man hiking with his sister,0.2723
62,a carnalita in a house,a sister in a house,0.2602
63,me with my carnalita,me with my sister,0.2084
64,a carnalita at a table,a sister at a table,0.2524
65,a carnalita at a park,a sister at a park,0.2678
66,a painting of carnales,a painting of brothers,0.2816
67,carnales in a house,brothers in a house,0.2305
68,me and my carnales,me and my brothers,0.2417
69,carnales by a table,brothers by a table,0.1898
70,carnales together,brothers together,0.2031
71,carnales walking,brothers walking,0.2538
72,a painting of carnalas,a painting of sisters,0.227
73,carnalas in a house,sisters in a house,0.2097
74,me and my carnalas,me and my sisters,0.2028
75,carnalas by a table,sisters by a table,0.2205
76,carnalas together,sisters together,0.176
77,carnalas walking,sisters walking,0.2247
78,a painting of raza,a painting of Mexican American,0.2678
79,a raza at a park,a Mexican American at a park,0.2565
80,a raza neighborhood,a Mexican American neighborhood,0.2977
81,a raza at a store,a Mexican American at a store,0.2547
82,a young raza,a young Mexican American,0.2638
83,an old raza,an old Mexican American,0.2376
84,a vato in a house,a young man in a house,0.259
85,a vato in a park,a young man in a park,0.2695
86,painting of a vato,a painting of a young man,0.2907
87,a vato in a neighborhood,a young man in a neighborhood,0.2487
88,a vato on the ground,a young man on the ground,0.2656
89,a vato leaning,a young man leaning,0.2207
90,a painting of an ese,a painting of a young man,0.2475
91,an ese on a sidewalk,a young man on a sidewalk,0.2662
92,an ese on a trail,a young man on a trail,0.277
93,an ese in a park,a young man in a park,0.2567
94,an ese in a neighborhood,a young man in a neighborhood,0.2441
95,an ese on a street,a young man on a street,0.2644
96,a painting of a yonke,a painting of a junkyard,0.226
97,an old yonke,an old junkyard,0.2299
98,a modern yonke,a modern junkyard,0.1974
99,a big yonke,a big junkyard,0.1705
100,a small yonke,a small junkyard,0.1983
101,a dirty yonke,a dirty junkyard,0.2422
102,a painting of pisto,a painting of alcohol,0.2552
103,aged pisto,aged alcohol,0.2433
104,strong pisto,strong alcohol,0.2302
105,old pisto,old alcohol,0.23
106,a large pisto,a large alcohol,0.2051
107,a small pisto,a small alcohol,0.2102
108,a painting of a bato,a painting of a man,0.2951
109,a big bato,a big man,0.2433
110,a smaller bato,a smaller man,0.2303
111,a bato in a house,a man in a house,0.2606
112,a bato in a park,a man in a park,0.2798
113,a bato on a street,a man on a street,0.2621
114,a painting of a madrina,a painting of a godmother,0.2842
115,an old madrina,an old godmother,0.2151
116,a middle-aged madrina,a middle-aged godmother,0.2554
117,a madrina in a house,a godmother in a house,0.2729
118,a madrina at a park,a godmother at a park,0.2684
119,a madrina in a car,a godmother in a car,0.2747
120,a guy acting loco,a guy acting crazy,0.222
121,a loco cat,a crazy cat,0.2611
122,a loco dog,a crazy dog,0.2271
123,a child acting loco,a child acting crazy,0.2583
124,a loco painting,a crazy painting,0.2561
125,a loco toy,a crazy toy,0.2382
126,a mi'ja,a daughter,0.1967
127,a mi'ja at home,a daughter at home,0.2448
128,a mi'ja at a park,a daughter at a park,0.2461
129,a younger mi'ja,a younger daughter,0.2445
130,an older mi'ja,an older daughter,0.2198
131,a painting of a mi'ja,a painting of a daugher,0.3065
132,a mijo,a son,0.1949
133,a mijo at home,a son at home,0.2353
134,a mijo at a park,a son at a park,0.2625
135,a younger mijo,a younger son,0.256
136,an older mijo,an older son,0.2296
137,a painting of a mijo,a painting of a son,0.2909
138,a painting of carnitas,a painting of pulled pork,0.3384
139,carnitas in a bowl,pulled pork in a bowl,0.3029
140,carnitas on a table,pulled pork on a table,0.2891
141,lots of carnitas,lots of pulled pork,0.277
142,carnitas at a store,pulled pork at a store,0.2984
143,a small amount of carnitas,a small amount of pulled pork,0.2839
144,a painting of Califas,a painting of California,0.2776
145,a Califas landscape,a California landscape,0.2935
146,a city in Califas,a city in California,0.2792
147,older Califas,older California,0.2348
148,an iconic bridge in Califas,an iconic bridge in California,0.3053
149,a Califas suburb,a California suburb,0.2994
150,baro on a counter,money on a counter,0.2292
151,a painting of baro,a painting of money,0.2548
152,baro on a table,money on a table,0.2146
153,baro in the car,money in the car,0.2377
154,baro on the sidewalk,money on the sidewalk,0.2374
155,a person holding baro,a person holding money,0.2182
156,a painting of a cuate,a painting of a close friend,0.2428
