Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a large teh tarik,a large milk tea,0.005
1,a small teh tarik,a small milk tea,0.9948
2,kopi on a table,coffee on a table,0.0
3,kopi on a counter,coffee on a counter,0.8978
4,two people getting kopi,two people getting coffee,0.0
5,a man buying kopi,a man buying coffee,0.0
6,a woman with kopi,a woman with coffee,0.0
7,a painting of an ang pow,a painting of a red packet,0.1357
8,a person holding an ang pow,a person holding a red packet,1.0
9,let's get some food tapao,let's get some food takeout,0.0
10,a couple getting food tapao,a couple getting food takeout,0.0
11,a kiasu businessman,a businessman with a grasping and selfish attitude,0.0
12,a kiasu leader,a leader with a grasping and selfish attitude,0.0
13,a kiasu student,a student with a grasping and selfish attitude,0.0
14,a kiasu parent,a parent with a grasping and selfish attitude,0.0
15,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.0
16,a kiasu politician,a politician with a grasping and selfish attitude,0.0
17,a sian woman,a bored woman,0.0
18,a sian worker,a bored worker,0.0
19,a child sian,a child bored,1.0
20,a sian man,a bored man,0.0
21,people lepak on a beach,people relaxing on a beach,0.0
22,people lepak on a coach,people relaxing on a coach,0.0
23,a couple lepak in a park,a couple relaxing in a park,0.0
24,a person gesturing can,a person gesturing yes,1.0
25,a person answering can,a person answering yes,1.0
26,a worker gesturing can,a worker gesturing yes,1.0
27,a student gesturing can,a student gesturing yes,0.0
28,a woman gesturing can,a woman gesturing yes,1.0
29,a man gesturing can,a man gesturing yes,1.0
30,a student chope,a student saving a table,0.0016
31,a man chope,a man saving a table,0.0
32,a woman chope,a woman saving a table,0.9196
33,a group chope,a group saving a table,1.0
34,chope at a cafe,saving a table at a cafe,1.0
35,chope with a napkin,saving a table with a napkin,1.0
36,a painting of something that is shiok,a painting of something that is very tasty,0.0019
37,an atas party,a high class party,0.0
38,an atas car,a high class car,1.0
39,an ulu trail,a secluded trail,0.0098
40,a woman makan noodles,a woman eating noodles,0.0
41,a painting of someone makan,a painting of someone eating,0.0
42,a person makan salad,a person eating a salad,0.9999
43,a man makan a taco,a man eating a taco,0.4741
44,people makan,people eating,0.0
45,a man makan a burrito,a man eating a burrito,1.0
46,a family zhng their house,a family redecorates their house,0.0
47,a worker zhng her office space,a worker redecorates her office space,0.0
48,a couple zhng their garage,a couple redecorate their garage,0.9662
49,a woman zhng her room,a woman redecorates her room,0.0
50,a man zhng his desk,a man redecorates his desk,0.0
51,a person zhng their kitchen,a person redecorates their kitchen,0.8204
52,a tall ger,a tall girl,0.0
53,a ger buying a computer,a girl buying a computer,0.9997
54,a ger hiking,a girl hiking,1.0
55,a ger,a girl,0.9612
56,a ger in a city,a girl in a city,0.0001
57,a painting of a ger,a painting of a girl,0.9649
58,a woman holding a handphone,a woman holding a mobile phone,0.0
59,a man with a handphone,a man with a mobile phone,0.9994
60,a painting of a handphone,a painting of a mobile phone,1.0
61,a handphone on a lawn,a mobile phone on a lawn,1.0
62,an ah long handling cash,a loan shark handling cash,1.0
