Prompt_Index,SAE_Prompt,Score
0,a red semitruck driving down the street,0.2894
1,a delivery semitruck loaded with packages,0.2896
2,a semitruck parked by the curb,0.2672
3,a semitruck parked at a stop sign,0.2765
4,a semitruck hauling timber,0.3137
5,a semitruck with a flat tire,0.3047
6,a cozy sweater hanging in a closet,0.3312
7,a man wearing a purple sweater,0.3599
8,a woman knitting a brown sweater,0.3218
9,a sweater with reindeer patterns,0.3493
10,a sweater on a hanger,0.2995
11,a sweater folded neatly,0.2901
12,a girl knocking on the bathroom door,0.3182
13,a set of fresh towels in the bathroom,0.3089
14,a line of people waiting outside the bathroom,0.2846
15,a bathroom with a leaky faucet,0.276
16,a tidy bathroom with shiny blue wall tiles,0.3418
17,a bathroom with a shower curtain,0.3069
18,a pack of sausages at the grocery store,0.3082
19,a plate of sausages and eggs with toast,0.3373
20,a man cutting a sausage in half,0.3168
21,sausages on a grill,0.3031
22,sausages and mashed potatoes on a plate,0.3433
23,my sausages sizzling in a pan,0.305
24,a woman throwing away the trash,0.308
25,a bin overflowing with trash,0.254
26,a raccoon going through trash,0.3387
27,a trash can near a park bench,0.2913
28,a trash pile in an alley,0.2966
29,a trash dumpster in a construction site,0.2724
30,a top-floor apartment with a view of the city,0.2759
31,a college student's apartment,0.2691
32,a cozy apartment in the city,0.2638
33,an apartment with a balcony overlooking the city,0.2892
34,an apartment with a rooftop garden,0.3247
35,my apartment with an open-plan kitchen,0.2779
36,a man loading luggage into the car trunk,0.317
37,a spare tire in the car trunk,0.3092
38,a woman putting groceries in the car trunk,0.3089
39,a car trunk filled with groceries,0.3331
40,a car trunk packed for a road trip,0.308
41,my car trunk after a shopping spree,0.2885
42,a boy waiting in the line at a grocery store,0.2997
43,a line for the rollercoaster,0.2607
44,a line of cars at a drive-through,0.216
45,a line at the ticket counter,0.2762
46,a line for the morning bus,0.2746
47,a line at the post office,0.2466
48,a man ironing creases in his pants,0.3379
49,a pair of purple pants folded on a chair,0.3087
50,a kid wearing a pair of blue pants,0.3191
51,a pants display in a store,0.2615
52,pants with a matching blazer,0.2923
53,my pants hanging in the closet,0.2621
54,a woman enjoying a cup of tea with a cookie,0.331
55,a tin of assorted cookies,0.3483
56,a man baking homemade cookies,0.2901
57,a cookie with chocolate chips,0.3245
58,a cookie on a baking tray,0.2874
59,a cookie with a bite taken out,0.3108
60,a beam of light from the flashlight,0.2921
61,a man searching in the dark with a flashlight,0.328
62,a rechargeable LED flashlight,0.347
63,my flashlight in a toolbox,0.2842
64,a flashlight with low battery,0.3373
65,a policeman shining a flashlight at the suspect,0.3176
66,a mother changing her baby's diaper,0.2812
67,a pack of cloth diapers,0.3251
68,a happy baby wearing pink diapers,0.292
69,a diaper on a changing table,0.3135
70,diapers with cute patterns,0.3383
71,a diaper on a clothesline,0.3365
72,a gasoline station at night,0.3524
73,a man filling up his car with gasoline,0.2933
74,a sign showing gasoline prices,0.2788
75,a gasoline pump at a station,0.2836
76,a gasoline tanker on the road,0.3307
77,a brightly lit gasoline station sign at night,0.3329
78,a group of kids kicking a soccer ball,0.3155
79,a soccer player in the stadium,0.2759
80,a soccer player celebrating a win,0.2842
81,my soccer cleats on the field,0.2687
82,a soccer goalie in the field,0.2935
83,a goalkeeper trying to catch a soccer ball,0.3193
84,a woman picking up a precription at the pharmacy,0.3042
85,a wide range of products at the pharmacy,0.3033
86,a group of people waiting at the pharmacy,0.3131
87,a pharmacy counter with vitamins,0.2952
88,my pharmacy where I get prescriptions,0.3184
89,a pharmacy with a neon sign,0.3112
90,a bowl of french fries at a restaurant,0.3263
91,a boy eating french fries,0.323
92,a plate with a burger and french fries,0.3116
93,french fries with ketchup and mayo,0.3154
94,my french fries from the local fry shop,0.2973
95,a french fries portion next to a burger,0.2905
96,an office belonging to an attorney,0.2973
97,an attorney talking to his client,0.3053
98,a man attending a meeting with his attorney,0.3141
99,an attorney in a courtroom,0.2847
100,my attorney discussing the case,0.256
101,an attorney with legal books,0.3011
102,a school janitor sweeping the hallway,0.3457
103,a man talking to a janitor at the mall,0.2918
104,a tired janitor in an empty hallway,0.2938
105,a janitor sweeping the school hallway,0.3443
106,an office janitor in a supply closet,0.305
107,a building janitor taking out the trash,0.2993
108,a man preparing dinner on the stove,0.292
109,a bowl of hot soup sitting on the stove,0.3027
110,a modern electric stove with digital controls,0.3193
111,a stove with boiling pots,0.284
