Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.8791
1,a monastery on a grassy hill with trees,0.9571
2,an older person entering a monastery,0.7913
3,a monastery in an old city center,0.8754
4,a monastery with a crowd of people outside,0.9145
5,an old monastery in a dark misty forest,0.9549
6,a bottle of champagne on a wooden table,0.9502
7,champagne on a shelf in a grocery store,0.9545
8,champagne and two glasses on a table outside,0.9795
9,champagne in a glass on a table,0.982
10,a person holding a bottle of champagne,0.9761
11,a person pouring champagne into a glass,0.9692
12,a midwife in a hospital,0.883
13,a midwife walking into a house,0.847
14,a woman in a bed with a midwife next to it,0.8601
15,a midwife talking with a doctor,0.6693
16,a midwife holding a bottle of medicine,0.8715
17,a midwife talking with a nurse,0.7925
18,a medical practitioner sitting at a table outside,0.8483
19,two medical practitioners in a conference room,0.9244
20,a medical practitioner walking in a park,0.9794
21,the medical practitioner talking with a patient in a room,0.9344
22,a medical practitioner standing outside a building,0.981
23,a medical practitioner talking with a nurse,0.8745
24,two windows covered with bamboo blinds,0.9112
25,a living room with windows covered with bamboo blinds,0.9825
26,a kitchen with a window covered with bamboo blinds,0.9878
27,a living room window covered with rolled-up bamboo blinds,0.8839
28,a doorway with bamboo blinds covering it,0.852
29,a window with rolled up bamboo blinds,0.6706
30,a mountain pass with lots of pine trees,0.9501
31,a narrow mountain pass covered in snow and pine trees,0.9574
32,a mountain pass with a road with lots of cars,0.9769
33,two people walking through the mountain pass,0.9697
34,a roadway in the mountain pass,0.9682
35,a trail in the wooded mountain pass,0.9662
36,an old convenience store with faded signage,0.8984
37,a modern convenience store with glass doors,0.9449
38,a busy convenience store packed with groceries,0.9418
39,a small convenience store on fire at dusk,0.9551
40,an empty convenience store with bare shelves,0.4375
41,a painting of a convenience store with stacked cans,0.9539
42,a temple beside some trees,0.9639
43,people standing outside a temple,0.9558
44,a well-dressed person in front of a temple,0.9498
45,a family in front of a temple,0.9595
46,a temple beside a sandy landscape,0.9625
47,an old temple with lots of people,0.9675
48,a barber cutting a man's hair,0.9836
49,a barber cutting a woman's hair,0.8434
50,a barber shop in a busy city,0.8386
51,a friendly local barber,0.8607
52,a child getting his hair cut by a barber,0.9724
53,three people in a barber shop,0.9618
54,officers working inside a police station,0.9358
55,a person standing outside a police station,0.9177
56,a person talking to an officer inside a police station,0.8375
57,two officers speaking to an arrested person in a police station,0.5492
58,a police station on a road with lots of trees,0.8343
59,a police station in a busy city,0.8607
60,a boy standing with his father,0.7935
61,a girl standing with her father near the school gate,0.9099
62,a man hiking with his father,0.4583
63,a woman in a car with her father,0.6644
64,a woman walking with her father and a dog,0.6475
65,a man sitting at a table with his father,0.6045
66,a big house with a veranda,0.8691
67,outdoor furniture under a veranda,0.9801
68,a small one story house with a veranda,0.97
69,people relaxing under a veranda,0.9786
70,a modern looking veranda on a house,0.9686
71,a glass veranda on a house,0.9062
72,a dry river-bed surrounded by a dry landscape,0.4702
73,two people walking through a river-bed,0.9308
74,a dry river-bed in a dense green forest,0.3564
75,a river-bed in an alpine meadow,0.953
76,a bridge across a river-bed,0.9783
77,a river-bed with some water in it,0.9214
78,a queen sitting on a throne,0.9426
79,a queen making a speech,0.922
80,a queen in a palace,0.906
81,a queen sitting at a banquet,0.9104
82,a queen in a garden surrounded by blooming flowers,0.9711
83,a queen riding in a large car,0.9671
84,eggplant in a grocery store,0.9749
85,eggplant sitting on a kitchen counter,0.96
86,eggplant being sliced,0.7798
87,eggplant in a pot,0.6511
88,an eggplant plant in a garden,0.9364
89,a spicy curry dish with eggplant slices,0.9669
90,a table with lots of food,0.9897
91,a person eating food,0.9802
92,a couple enjoying food at a restaurant,0.9899
93,a person cooking food on the stove,0.9833
94,a person buying food from a grocery store,0.9353
95,a family enjoying lots of food,0.9761
96,a main street in a small town,0.9557
97,a residential neighborhood in a small town,0.943
98,birds-eye view of a town,0.9772
99,a couple walking in a town,0.979
100,a town in a desert climate,0.9733
101,a town with snow everywhere,0.947
102,a person riding a camel in the desert,0.9889
103,a large group of camels walking in a desert,0.9842
104,a person giving water to a camel,0.8957
105,a camel eating food near a desert tent,0.9723
106,two camels walking down the street,0.964
107,a camel walking in a grassy field,0.9257
108,incense burning in a house,0.8829
109,a bundle of incense on a table,0.9582
110,a person holding a bundle of incense,0.9267
111,incense in a stand,0.7592
112,incense inside a box on a table,0.9323
113,incense inside a store,0.7913
114,a crane bird flying above a beautiful pond,0.8472
115,a crane bird sitting on a dock,0.7415
116,a crane bird with a caught fish,0.8016
117,two crane birds on a river,0.7552
118,a person looking at a crane bird,0.763
119,a crane bird sitting on the side of a bridge,0.7304
120,a large warehouse with lots of boxes,0.9859
121,a large warehouse with lots of produce,0.9841
