Prompt_Index,SAE_Prompt,Score
0,a large black truck,0.9249
1,a green truck,0.9865
2,a truck with a dog,0.8116
3,a painting of a truck,0.9289
4,a new truck,0.8222
5,an old truck,0.9446
6,a painting of shaved ice,0.7792
7,a man enjoying shaved ice,0.7437
8,a cup of shaved ice,0.6732
9,colorful shaved ice,0.7978
10,cup of shaved ice on a table,0.8264
11,a blue shaved ice,0.8295
12,a friend group,0.9321
13,a big friend group,0.8868
14,a friend group at school,0.7701
15,a painting of a friend group,0.9283
16,a friend group at the park,0.6562
17,a loud friend group,0.9084
18,a painting of a godfather,0.6689
19,a godfather,0.6971
20,a godfather in a house,0.5613
21,an old godfather,0.8199
22,a man with a godfather,0.5597
23,a woman with a godfather,0.5133
24,a big field,0.9431
25,a painting of a field,0.9372
26,a person at a field,0.8712
27,a yellow field,0.9675
28,a green field,0.9729
29,a busy field,0.4748
30,an old jail,0.8649
31,a modern jail,0.8377
32,a painting of a jail,0.7981
33,a small prison,0.5847
34,go to prison,0.8103
35,inside a prison,0.9821
36,a painting of a girlfriend,0.8187
37,a girlfriend in a home,0.8233
38,a girlfriend in a car,0.7479
39,a girlfriend walking,0.8348
40,me and my girlfriend,0.5877
41,at the park with my girlfriend,0.7441
42,my dad irons shirts,0.477
43,she irons daily,0.588
44,they iron clothes,0.7916
45,I iron pants,0.4675
46,we iron uniforms,0.7352
47,he likes to iron,0.6813
48,a person exploring El Paso,0.3346
49,a painting of El Paso,0.8287
50,a person in El Paso,0.5295
51,El Paso landscape,0.7875
52,a typical house in El Paso,0.7338
53,a bird's eye view of El Paso,0.8588
54,a painting of a brother,0.9076
55,a man hiking with his brother,0.6018
56,a brother in a house,0.6654
57,me with my brother,0.7028
58,a brother at a table,0.7703
59,a brother at a park,0.7728
60,a painting of a sister,0.9193
61,a man hiking with his sister,0.4176
62,a sister in a house,0.6705
63,me with my sister,0.7368
64,a sister at a table,0.8521
65,a sister at a park,0.8177
66,a painting of brothers,0.91
67,brothers in a house,0.6305
68,me and my brothers,0.6625
69,brothers by a table,0.9012
70,brothers together,0.948
71,brothers walking,0.9431
72,a painting of sisters,0.9315
73,sisters in a house,0.7812
74,me and my sisters,0.6395
75,sisters by a table,0.924
76,sisters together,0.9479
77,sisters walking,0.9565
78,a painting of Mexican American,0.7235
79,a Mexican American at a park,0.6587
80,a Mexican American neighborhood,0.61
81,a Mexican American at a store,0.7945
82,a young Mexican American,0.7724
83,an old Mexican American,0.729
84,a young man in a house,0.8032
85,a young man in a park,0.881
86,a painting of a young man,0.9277
87,a young man in a neighborhood,0.8895
88,a young man on the ground,0.8954
89,a young man leaning,0.8283
90,a painting of a young man,0.9277
91,a young man on a sidewalk,0.8877
92,a young man on a trail,0.9293
93,a young man in a park,0.881
94,a young man in a neighborhood,0.8895
95,a young man on a street,0.8515
96,a painting of a junkyard,0.8896
97,an old junkyard,0.9319
98,a modern junkyard,0.8065
99,a big junkyard,0.9196
100,a small junkyard,0.6749
101,a dirty junkyard,0.9516
102,a painting of alcohol,0.9604
103,aged alcohol,0.8067
104,strong alcohol,0.7252
105,old alcohol,0.7364
106,a large alcohol,0.8208
107,a small alcohol,0.8507
108,a painting of a man,0.9324
109,a big man,0.9458
110,a smaller man,0.317
111,a man in a house,0.5842
112,a man in a park,0.9519
113,a man on a street,0.9214
114,a painting of a godmother,0.6265
115,an old godmother,0.853
116,a middle-aged godmother,0.5707
117,a godmother in a house,0.5014
118,a godmother at a park,0.5742
119,a godmother in a car,0.6575
120,a guy acting crazy,0.9088
121,a crazy cat,0.8149
122,a crazy dog,0.5769
123,a child acting crazy,0.8533
124,a crazy painting,0.9469
125,a crazy toy,0.9581
126,a daughter,0.8973
127,a daughter at home,0.718
128,a daughter at a park,0.7336
129,a younger daughter,0.8216
130,an older daughter,0.5513
131,a painting of a daugher,0.5863
132,a son,0.907
133,a son at home,0.7766
134,a son at a park,0.6907
135,a younger son,0.8452
136,an older son,0.4155
137,a painting of a son,0.8032
138,a painting of pulled pork,0.7881
139,pulled pork in a bowl,0.8754
140,pulled pork on a table,0.7906
141,lots of pulled pork,0.9067
142,pulled pork at a store,0.6048
143,a small amount of pulled pork,0.4197
144,a painting of California,0.7988
145,a California landscape,0.9464
146,a city in California,0.8527
147,older California,0.6207
148,an iconic bridge in California,0.8939
149,a California suburb,0.9017
150,money on a counter,0.9372
151,a painting of money,0.619
152,money on a table,0.9585
153,money in the car,0.9319
154,money on the sidewalk,0.8758
155,a person holding money,0.9703
156,a painting of a close friend,0.7156
157,me and my close friend,0.7074
158,a close friend in a house,0.777
159,a close friend at a cafe,0.7125
160,a close friend on the sidewalk,0.8482
161,a close friend in a park,0.7497
162,a cat getting pampered,0.87
163,a dog getting pampered,0.9382
164,a person pampered himself,0.5992
165,a couple getting pampered,0.599
166,a woman getting pampered,0.8661
167,a man getting pampered,0.9177
168,lunch in the house,0.8223
169,getting lunch,0.8868
170,lunch at the park,0.81
171,a couple getting lunch,0.7491
172,lunch in the forest,0.9332
173,lunch in the meadow,0.9568
174,a boy at the park,0.7942
175,a boy in a house,0.777
176,a boy on the sidewalk,0.9286
177,a painting of a chamaco,0.2551
178,a boy at a school,0.9505
179,a boy and a soccer ball,0.9631
180,a girl at the park,0.8906
181,a girl in a house,0.8063
182,a girl on the sidewalk,0.861
183,a girl and a basketball,0.9784
184,a girl at a school,0.9629
185,a girl at a store,0.9279
186,a pair of colorful flip-flops,0.1999
187,dirty flip-flops on the floor,0.7138
188,flip-flops at the beach,0.4673
189,new flip-flops in a store,0.7763
190,a woman wearing flip-flops,0.7847
191,broken flip-flops,0.4895
192,a bowl of cooked beans,0.9484
193,beans on a wooden table,0.9707
194,a spoonful of beans,0.9462
195,uncooked beans in a bowl,0.9676
196,beans spilled on the floor,0.5128
197,a bag of dried beans,0.9268
198,a modern fridge,0.9793
199,an open fridge,0.9565
200,a dirty fridge,0.4852
201,a white fridge,0.6829
202,an empty fridge,0.8227
203,a broken fridge,0.6286
