Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a lil baby,a little baby,0.8321
1,a painting of a lil boy,a painting of a little boy,0.7933
2,a lil girl,a little girl,0.7115
3,a man holla at a girl,a man holler at a girl,0.2597
4,a man holla at a woman,a man holler at a woman,0.2339
5,a guy holla at a woman,a guy holler at a woman,0.0184
6,a guy holla at his homie,a guy holler at his close friend,0.1624
7,a holla from the audience,a holler from the audience,0.5389
8,my homie,my close friend,0.0146
9,my handsome homie,my handsome close friend,0.3096
10,an old homie,an old close friend,0.0881
11,me and my homie,me and my close friend,0.2432
12,a homie from childhood,a close friend from childhood,0.2564
13,painting of me and my homie,painting of me and my close friend,0.6178
14,me and my crew,me and my friends,0.4778
15,me and my large crew,me and my large friends,0.6155
16,painting of me and my crew,painting of me and my friends,0.4024
17,me and my small crew,me and my small friends,0.9578
18,my crew wearing red,my friends wearing red,0.2189
19,my crew at my house,my friends at my house,0.0956
20,an old nana,an old grandma,0.5903
21,my beautiful nana,my beautiful grandma,0.5212
22,a group of nanas,a group of grandmas,0.4822
23,my nana in purple,my grandma in purple,0.6746
24,my nana in her house,my grandma in her house,0.8016
25,an angry nana,an angry grandma,0.554
26,a picture of my bae,a picture of my lover,0.1833
27,my sleeping bae,my sleeping lover,0.2485
28,my beautiful bae,my beautiful lover,0.221
29,my bae at my house,my lover at my house,0.0472
30,my bae wearing purple,my lover wearing purple,0.0613
31,my handsome bae,my handsome lover,0.2739
32,a kid deposit some dough,a kid deposit some money,0.8243
33,a man paying with dough,a man paying with money,0.8949
34,a woman paying with dough,a woman paying with money,0.7553
35,a man aiming his piece,a man aiming his gun,0.1612
36,a man wearing grills,a man wearing dental jewelry,0.739
37,a woman wearing grills,a woman wearing dental jewelry,0.2394
38,tipping my lid,tipping my hat,0.8393
39,wearing a lid,wearing a hat,0.3159
40,loading the hammer,loading the gun,0.7448
41,aiming the hammer,aiming the gun,0.5653
42,a busy hood,a busy neighborhood,0.3549
43,a man flashing paper,a man flashing bills,0.3885
44,a man with his fam,a man with his close friends,0.4864
45,a group picture with the fam,a group picture with the close friends,0.3419
46,a painting of my fam,a painting of my close friends,0.7421
47,my fam in the house,my close friends in the house,0.6218
48,me with my fam,me with my close friends,0.2688
49,hanging with my fam,hanging with my close friends,0.2532
50,a picture of my boo,a picture of my lover,0.0339
51,my sleeping boo,my sleeping lover,0.118
52,my beautiful boo,my beautiful lover,0.5187
53,my boo at my house,my lover at my house,0.0551
54,my boo wearing pink,my lover wearing pink,0.0727
55,my handsome boo,my handsome lover,0.0745
56,my homeboy,my close friend,0.2717
57,my handsome homeboy,my handsome close friend,0.4382
58,an old homeboy,an old close friend,0.3363
59,me and my homeboy,me and my close friend,0.4251
60,a homeboy from childhood,a close friend from childhood,0.3422
61,painting of me and my homeboy,painting of me and my close friend,0.6854
62,a man feeling mellow,a man high on marijuana,0.2668
63,a woman feeling mellow,a woman high on marijuana,0.385
64,a painting of a person feeling mellow,a painting of a person high on marijuana,0.4949
65,a group of people feeling mellow,a group of people high on marijuana,0.3141
66,college students feeling mellow,college students high on marijuana,0.5559
67,a person feeling mellow,a person high on marijuana,0.7117
68,my morning nappiness,my morning hair frizziness,0.3325
69,a painting of my nappiness,a painting of my hair frizziness,0.0601
70,fixing my nappiness,fixing my hair frizziness,0.0867
71,a woman with nappiness,a woman with hair frizziness,0.0348
72,my natural nappiness,my natural hair frizziness,0.0139
73,two people with nappiness,two people with hair frizziness,0.069
74,a painting of my dreads,a painting of my dreadlocks,0.769
75,my dirty dreads,my dirty dreadlocks,0.1581
76,my long dreads,my long dreadlocks,0.1568
77,two people with dreads,two people with dreadlocks,0.2393
78,cutting my dreads,cutting my dreadlocks,0.7239
79,dyed dreads,dyed dreadlocks,0.0521
