Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.2995
1,a monastery on a hill,0.3229
2,a small monastery,0.2904
3,a painting of a monastery,0.3287
4,a crowded monastery,0.2915
5,a monastery in a dark forest,0.31
6,champagne on a wooden table,0.289
7,champagne in a cabinet,0.3199
8,champagne on a table outside,0.291
9,a painting of some champagne,0.3351
10,champagne on the beach,0.3268
11,champagne on top of a piano,0.3185
12,an old midwife,0.3035
13,a midwife with a woman,0.3289
14,a painting of a midwife,0.3377
15,a young midwife,0.3166
16,a midwife sitting down,0.2944
17,a photograph of a midwife with a cat,0.3826
18,a medical practitioner at a table,0.3009
19,an old medical practitioner,0.295
20,a medical practitioner at a park,0.3286
21,a medical practitioner with a woman,0.2985
22,a medical practitioner with a notepad,0.3016
23,a painting of a medical practitioner,0.3356
24,a window covered with bamboo blinds,0.3181
25,a doorway with bamboo blinds,0.333
26,hand-crafted bamboo blinds,0.3447
27,sun-faded bamboo blinds,0.3275
28,bamboo blinds with decorative trim,0.3454
29,tattered bamboo blinds,0.3297
30,a dark mountain pass,0.2891
31,a mountain pass covered in snow,0.307
32,a crowded mountain pass,0.3056
33,a mountain pass with a nearby lake,0.3001
34,a painting of a beautiful mountain pass,0.3382
35,an abandoned mountain pass,0.291
36,an old convenience store,0.3364
37,a modern convenience store,0.2973
38,a busy convenience store,0.2993
39,a convenience store on fire,0.3315
40,an empty convenience store,0.3103
41,a painting of a convenience store,0.3762
42,an old temple,0.2953
43,a temple on a hill,0.3068
44,a painting of a temple,0.3508
45,a temple in a dark forest,0.3369
46,a temple in a city,0.2901
47,an abandoned temple,0.3125
48,a barber in red,0.3545
49,an old barber,0.3636
50,a small barber shop,0.3141
51,a busy barber shop,0.3139
52,a barber by the chair,0.3332
53,a barber working,0.3118
54,a police station in a city,0.2763
55,a busy police station,0.2952
56,a police station in a small town,0.3014
57,a person walking into a police station,0.3068
58,a painting of a police station,0.3444
59,a photograph of a modern police station,0.2864
60,a father in front of a house,0.3011
61,a girl standing with her father,0.3031
62,a crying father,0.2645
63,a father on a bed,0.285
64,an old father with a dog,0.3238
65,an old father in the kitchen,0.319
66,a beautiful veranda,0.325
67,an expensive looking veranda,0.2905
68,a modern looking veranda,0.3041
69,a green veranda,0.3348
70,a dimly lit veranda,0.2999
71,a painting of a veranda,0.3483
72,a dry riverbed,0.2865
73,a beautiful riverbed in a painting,0.3385
74,a riverbed in a forest,0.2984
75,a narrow riverbed,0.3056
76,a small riverbed,0.2998
77,a wet riverbed,0.294
78,a beautiful queen,0.2529
79,a queen in a garden,0.2948
80,a painting of an old queen,0.3276
81,a queen covered in snow,0.319
82,a queen in a large hall,0.3232
83,an old queen on a bed,0.2637
84,a sliced eggplant,0.3264
85,an eggplant on a table,0.3195
86,eggplant in a basket,0.3334
87,a painting of a eggplant,0.3697
88,a moldy eggplant,0.3118
89,a dish with eggplant,0.3185
90,a table of food,0.2938
91,a basket with food,0.2897
92,healthy food,0.2805
93,food in a cabinet,0.3086
94,a person with some food,0.2523
95,a family enjoying food,0.2945
96,a bustling town,0.2746
97,an abandoned town,0.2952
98,view of a town,0.305
99,a beautiful town,0.2654
100,a painting of a town,0.3119
101,a lively town,0.2955
102,a dying camel,0.336
103,a camel next to water,0.3514
104,a painting of a large camel,0.3726
105,a camel eating food,0.3202
106,a camel in the street,0.3431
107,a camel walking in the heat,0.3141
108,incense in a house,0.3002
