Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.2979
1,a large semitruck,0.264
2,a broken semitruck,0.2966
3,a painting of an old semitruck,0.3573
4,a modern semitruck,0.2648
5,a small semitruck,0.2752
6,a cozy sweater,0.2932
7,a purple sweater,0.3362
8,a dirty sweater,0.3114
9,a designer sweater,0.3131
10,a sweater with holes,0.3442
11,a colorful sweater,0.3279
12,a modern bathroom,0.3012
13,a dirty bathroom,0.2986
14,a colorful bathroom,0.3717
15,a bathroom with blue tiles,0.3294
16,a spacious bathroom,0.3002
17,a tiny bathroom,0.2757
18,a pack of sausages,0.3215
19,a plate of sausages and eggs,0.3481
20,three sausages,0.2926
21,sizzling sausages,0.3046
22,broken sausages,0.3056
23,some expired sausages,0.3157
24,a pile of trash,0.2812
25,trash on the floor,0.2778
26,a heap of trash,0.2705
27,a painting of trash,0.3525
28,a trash bin,0.275
29,a room full of trash,0.2857
30,an apartment to rent,0.3311
31,an apartment with two bedrooms,0.3087
32,a city centre apartment,0.2949
33,an apartment with balcony,0.2733
34,students living in an apartment,0.2832
35,keys to a new apartment,0.2907
36,a broken car trunk,0.3132
37,a packed car trunk,0.3062
38,an empty car trunk,0.2952
39,a dirty car trunk,0.3135
40,a modern car trunk,0.3227
41,a red car trunk,0.3087
42,a long line,0.2556
43,a short line,0.2484
44,a painting of a long line,0.3473
45,a line of people,0.2577
46,a line outside the store,0.3086
47,a line for food,0.2574
48,a pair of purple pants,0.3513
49,a pair of denim pants,0.3108
50,some ripped pants,0.2863
51,my dirty pants,0.2852
52,a pair of designer pants,0.3214
53,pants with holes,0.303
54,a small cookie,0.3284
55,a fresh cookie,0.2948
56,a burnt cookie,0.3523
57,a broken cookie,0.2956
58,a painting of a cookie,0.3708
59,a chocolate cookie,0.3459
60,a handheld flashlight,0.3567
61,a flashlight in a drawer,0.3571
62,a pocket flashlight,0.3169
63,using a flashlight at night,0.2642
64,batteries for a flashlight,0.3196
65,a flashlight with a switch,0.3292
66,some dirty diapers,0.2523
67,white diapers,0.2934
68,diapers with holes,0.2562
69,a pack of diapers,0.3194
70,a pair of pink diapers,0.339
71,a ripped pair of diapers,0.3174
72,a modern gasoline station,0.3119
73,a painting of an old gasoline station,0.4022
74,a vintage gasoline station,0.3455
75,a gasoline pump,0.3199
76,a gasoline tanker,0.3426
77,a gasoline station sign,0.3146
78,a round soccer ball,0.3206
79,a black and white soccor ball,0.3065
80,a soccer match in Europe,0.2601
81,a soccer with black spots,0.313
82,a team scoring a soccer goal,0.276
83,kicking a soccer ball,0.2652
84,shopping at a pharmacy,0.2938
85,entering a local pharmacy,0.3109
86,shelves in a pharmacy,0.3209
87,queue at a pharmacy shop,0.3047
88,sign for a pharmacy shop,0.301
89,products from a pharmacy,0.2997
90,hot french fries with vinegar,0.3336
91,french fries with ketchup,0.341
92,thick-cut french fries,0.3304
93,french fries from a chippy,0.3218
94,french fries with fish,0.2969
95,takeaway french fries,0.313
96,an attorney at a table,0.2814
97,an old attorney,0.2843
98,an attorney at a park,0.2965
99,an attorney with a woman,0.2782
100,an attorney with a notepad,0.315
101,a painting of an attorney,0.3181
102,a school janitor,0.3502
103,a dirty janitor,0.2851
104,a tired janitor,0.3091
105,a busy janitor,0.3424
106,a painting of an old janitor,0.3497
107,a janitor in a mall,0.3278
108,a burning stove,0.2843
109,an old gas stove,0.314
110,a modern electric stove,0.31
111,a dirty stove,0.3289
112,a rusty stove,0.3059
113,a large stove,0.2908
114,a baby in a crib,0.2772
115,a wooden nursery crib,0.3367
116,toys beside a crib,0.2952
117,a crib with mobile,0.3315
118,a crib with bars,0.3059
119,an infant's crib,0.3225
120,a billboard in a city,0.2977
