Prompt_Index,SAE_Prompt,Normalized_Score
0,a crowded monastery,0.0742
1,a painting of some champagne,0.9999
2,an old midwife,1.0
3,a midwife with a woman,0.0
4,a painting of a midwife,0.0
5,a young midwife,1.0
6,a midwife sitting down,1.0
7,a photograph of a midwife with a cat,1.0
8,a medical practitioner at a table,0.2585
9,an old medical practitioner,1.0
10,a medical practitioner at a park,0.0
11,a medical practitioner with a woman,0.0
12,a medical practitioner with a notepad,0.2397
13,a painting of a medical practitioner,0.0
14,a barber in red,1.0
15,an old barber,0.0
16,a barber by the chair,0.001
17,a barber working,0.0
18,a person walking into a police station,0.0
19,a father in front of a house,1.0
20,a girl standing with her father,1.0
21,a crying father,0.0
22,a father on a bed,0.0055
23,an old father with a dog,1.0
24,an old father in the kitchen,1.0
25,a beautiful queen,0.0
26,a queen in a garden,0.9999
27,a painting of an old queen,1.0
28,a queen covered in snow,1.0
29,a queen in a large hall,1.0
30,an old queen on a bed,1.0
31,a painting of a eggplant,0.0
32,a person with some food,0.9999
33,a family enjoying food,0.0
34,a bustling town,0.0005
35,a lively town,1.0
36,a painting of incense,0.5037
37,a busy warehouse,1.0
38,a very busy gas station,1.0
39,a man with a blue motorcycle,1.0
40,a black motorcycle,0.7291
41,an old craftsman,1.0
42,a group of craftsmen,0.9999
43,a craftsman in a house,0.0001
44,a dirty craftsman,1.0
45,a craftsman in orange,1.0
46,a craftsman in a big city,0.2
47,an angry supervisor,1.0
48,an old supervisor,1.0
49,a supervisor in a room,0.99
50,a painting of a supervisor,0.0
51,a supervisor in the office,1.0
52,a supervisor with a group of people,0.0
53,a child with water,0.0
54,a man next to a checkpoint,0.0
55,a lively luncheon,1.0
56,a luncheon in the building,1.0
57,an indoor luncheon,0.9875
58,a luncheon in the city,0.9999
59,a luncheon at school,0.0
60,the inside of a gambling den,0.9893
61,a gambling room,1.0
62,a place of gambling,0.9994
63,a bustling gambling den,0.0
64,a luxurious gambling den,0.0286
65,a group of people gambling,1.0
66,a mechanic inspecting a spare tire,0.0
67,a group photo of my classmates,0.0
68,my classmate smiling,0.0
69,two classmates studying,0.0
70,a classmate at a desk,0.0418
71,classmates outside the school,0.0
72,a classmate playing basketball,0.0
