Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry driving down the street,a red semitruck driving down the street,0.293
1,a delivery lorry loaded with packages,a delivery semitruck loaded with packages,0.3043
2,a lorry parked by the curb,a semitruck parked by the curb,0.2929
3,a lorry parked at a rest stop,a semitruck parked at a stop sign,0.2647
4,a lorry hauling timber,a semitruck hauling timber,0.3306
5,a lorry with a flat tyre,a semitruck with a flat tire,0.2855
6,a cozy jumper hanging in a closet,a cozy sweater hanging in a closet,0.3257
7,a man wearing a purple jumper,a man wearing a purple sweater,0.3466
8,a woman knitting a brown jumper,a woman knitting a brown sweater,0.3239
9,a jumper with reindeer patterns,a sweater with reindeer patterns,0.334
10,a jumper on a hanger,a sweater on a hanger,0.3304
11,a jumper folded neatly,a sweater folded neatly,0.2903
12,a girl knocking on the loo door,a girl knocking on the bathroom door,0.3182
13,a set of fresh towels in the loo,a set of fresh towels in the bathroom,0.3047
14,a line of people waiting outside the loo,a line of people waiting outside the bathroom,0.2664
15,a loo with a leaky tap,a bathroom with a leaky faucet,0.2679
16,a tidy loo with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0.3454
17,a loo with a shower curtain,a bathroom with a shower curtain,0.3193
18,a pack of bangers at the grocery store,a pack of sausages at the grocery store,0.3157
19,a plate of bangers and eggs with toast,a plate of sausages and eggs with toast,0.3148
20,a man cutting a banger in half,a man cutting a sausage in half,0.2642
21,bangers on a grill,sausages on a grill,0.3088
22,bangers and mash on a plate,sausages and mashed potatoes on a plate,0.3057
23,my bangers sizzling in a pan,my sausages sizzling in a pan,0.324
24,a woman throwing away the rubbish,a woman throwing away the trash,0.3249
25,a bin overflowing with rubbish,a bin overflowing with trash,0.2652
26,a raccoon going through rubbish,a raccoon going through trash,0.3587
27,a rubbish bin near a park bench,a trash can near a park bench,0.2911
28,a rubbish heap in an alley,a trash pile in an alley,0.2955
29,a rubbish skip in a construction site,a trash dumpster in a construction site,0.2922
30,a top-floor flat with a view of the city,a top-floor apartment with a view of the city,0.3066
31,a college student's flat,a college student's apartment,0.2903
32,a cozy flat in the city,a cozy apartment in the city,0.2935
33,a flat with a balcony overlooking the city,an apartment with a balcony overlooking the city,0.2985
34,a flat with a rooftop garden,an apartment with a rooftop garden,0.3422
35,my flat with an open-plan kitchen,my apartment with an open-plan kitchen,0.2889
36,a man loading luggage into the car boot,a man loading luggage into the car trunk,0.3068
37,a spare tire in the car boot,a spare tire in the car trunk,0.2801
38,a woman putting groceries in the car boot,a woman putting groceries in the car trunk,0.3075
39,a car boot filled with groceries,a car trunk filled with groceries,0.3153
40,a car boot packed for a road trip,a car trunk packed for a road trip,0.2909
41,my car boot after a shopping spree,my car trunk after a shopping spree,0.3091
42,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store,0.3376
43,a queue for the rollercoaster,a line for the rollercoaster,0.3051
44,a queue of cars at a drive-through,a line of cars at a drive-through,0.271
45,a queue at the ticket counter,a line at the ticket counter,0.3171
46,a queue for the morning bus,a line for the morning bus,0.3154
47,a queue at the post office,a line at the post office,0.3039
48,a man ironing creases in his trousers,a man ironing creases in his pants,0.3123
49,a pair of purple trousers folded on a chair,a pair of purple pants folded on a chair,0.3368
50,a kid wearing a pair of blue trousers,a kid wearing a pair of blue pants,0.3334
51,a trousers display in a store,a pants display in a store,0.3142
52,a trousers with a matching blazer,pants with a matching blazer,0.2852
53,my trousers hanging in the closet,my pants hanging in the closet,0.2689
54,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie,0.3272
55,a tin of assorted biscuits,a tin of assorted cookies,0.3217
56,a man baking homemade biscuits,a man baking homemade cookies,0.2957
57,a biscuit with chocolate chips,a cookie with chocolate chips,0.3208
58,a biscuit on a baking tray,a cookie on a baking tray,0.3032
59,a biscuit with a bite taken out,a cookie with a bite taken out,0.2779
60,a beam of light from the torch,a beam of light from the flashlight,0.2646
61,a man searching in the dark with a torch,a man searching in the dark with a flashlight,0.2951
62,a rechargeable LED torch,a rechargeable LED flashlight,0.3293
63,my torch in a toolbox,my flashlight in a toolbox,0.2929
64,a torch with low battery,a flashlight with low battery,0.3093
65,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect,0.3128
66,a mother changing her baby's nappy,a mother changing her baby's diaper,0.2871
67,a pack of cloth nappies,a pack of cloth diapers,0.3323
68,a happy baby wearing pink nappies,a happy baby wearing pink diapers,0.3203
69,a nappy on a changing table,a diaper on a changing table,0.3018
70,nappies with cute patterns,diapers with cute patterns,0.3483
71,a nappy on a clothesline,a diaper on a clothesline,0.3353
72,a petrol station at night,a gasoline station at night,0.3222
73,a man filling up his car with petrol,a man filling up his car with gasoline,0.3091
74,a sign showing petrol prices,a sign showing gasoline prices,0.2991
75,a petrol pump at a station,a gasoline pump at a station,0.2841
76,a petrol tanker on the road,a gasoline tanker on the road,0.3141
77,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night,0.311
78,a group of kids kicking a football,a group of kids kicking a soccer ball,0.3016
79,a football player in the stadium,a soccer player in the stadium,0.2799
80,a football player celebrating a win,a soccer player celebrating a win,0.2505
81,my football boots on the field,my soccer cleats on the field,0.2851
82,a football goalie in the field,a soccer goalie in the field,0.3097
83,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball,0.3031
84,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy,0.2959
85,a wide range of products at the chemist,a wide range of products at the pharmacy,0.3137
86,a group of people waiting at the chemist,a group of people waiting at the pharmacy,0.2823
87,a chemist counter with vitamins,a pharmacy counter with vitamins,0.3066
88,my chemist where I get prescriptions,my pharmacy where I get prescriptions,0.3124
89,a chemist with a neon sign,a pharmacy with a neon sign,0.3122
90,a bowl of chips at a restaurant,a bowl of french fries at a restaurant,0.2716
91,a boy eating chips,a boy eating french fries,0.3235
92,a plate with a burger and chips,a plate with a burger and french fries,0.3006
93,chips with ketchup and mayo,french fries with ketchup and mayo,0.2937
94,my chips from the local chippy,my french fries from the local fry shop,0.2869
95,a chips portion next to a burger,a french fries portion next to a burger,0.2873
96,an office belonging to a barrister,an office belonging to an attorney,0.2949
97,a barrister talking to his client,an attorney talking to his client,0.2996
98,a man attending a meeting with his barrister,a man attending a meeting with his attorney,0.289
99,a barrister in a courtroom,an attorney in a courtroom,0.3018
