Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red truck driving down the street,a red semitruck driving down the street,0.8465
1,a delivery truck loaded with packages,a delivery semitruck loaded with packages,0.8876
2,a truck parked by the curb,a semitruck parked by the curb,0.7531
3,a truck parked at a rest stop,a semitruck parked at a stop sign,0.3823
4,a truck hauling lumber,a semitruck hauling timber,0.9803
5,a truck with a flat tire,a semitruck with a flat tire,0.5995
6,a cozy sweater hanging in a closet,a cozy sweater hanging in a closet,0.9567
7,a man wearing a purple sweater,a man wearing a purple sweater,0.9878
8,a woman knitting a brown sweater,a woman knitting a brown sweater,0.8924
9,a sweater with reindeer patterns,a sweater with reindeer patterns,0.9352
10,a coat on a hanger,a sweater on a hanger,0.5313
11,a sweater folded neatly,a sweater folded neatly,0.5238
12,a girl knocking on the bathroom door,a girl knocking on the bathroom door,0.5435
13,a set of fresh towels in the bathroom,a set of fresh towels in the bathroom,0.9144
14,a line of people waiting outside the restroom,a line of people waiting outside the bathroom,0.8421
15,a bathroom with a leaky faucet,a bathroom with a leaky faucet,0.7802
16,a clean bathroom with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0.9406
17,a bathroom with a shower curtain,a bathroom with a shower curtain,0.7563
18,a pack of sausages at the grocery store,a pack of sausages at the grocery store,0.7866
19,a plate of sausages and eggs with toast,a plate of sausages and eggs with toast,0.0
20,a man cutting a sausage in half,a man cutting a sausage in half,0.8205
21,hot dogs on a grill,sausages on a grill,0.4307
22,sausages and mashed potatoes on a plate,sausages and mashed potatoes on a plate,0.0
23,My sausages are sizzling in a pan.,my sausages sizzling in a pan,0.0
24,a woman throwing away the trash,a woman throwing away the trash,0.8509
25,a trash can overflowing with trash,a bin overflowing with trash,0.9356
26,a raccoon going through trash,a raccoon going through trash,0.7909
27,a trash can near a park bench,a trash can near a park bench,0.9254
28,a trash pile in an alley,a trash pile in an alley,0.9587
29,a trash dumpster in a construction site,a trash dumpster in a construction site,0.9182
30,a top-floor apartment with a view of the city,a top-floor apartment with a view of the city,0.9706
31,a college student's apartment,a college student's apartment,0.8923
32,a cozy apartment in the city,a cozy apartment in the city,0.9259
