Prompt_Index,SAE_Prompt,Score
0,a little boy playing with a yoyo,0.6807
1,a little girl playing with a toy car,0.8789
2,a little cat sitting on top of the piano,0.9277
3,a little dog playing in the backyard,0.7608
4,a little one story blue house,0.8067
5,a little baby wrapped in a blanket,0.9376
6,a man driving his car,0.9043
7,a woman driving her blue car,0.7537
8,a man driving a new car on the freeway,0.6011
9,a red car parked in the garage,0.7913
10,a car parked by the curb,0.6444
11,a black car with chrome rims,0.7672
12,a man in front of his house,0.8079
13,a woman in front of her house,0.8794
14,a family in front of their new house,0.5025
15,a retiree and her one story house with a flower garden,0.7141
16,a house with a white picket fence,0.9805
17,a brick house with a garden,0.9559
18,a man holler at a girl across the street,0.3166
19,a man holler at a woman near the bus stop,0.3896
20,a man holler at a woman walking past him,0.2533
21,a man holler at his close friend from the balcony,0.3335
22,a loud holler from the audience during the show,0.5469
23,she heard a holler from across the street,0.5319
24,me and my close friend hanging out at a cafe,0.6202
25,my close friend talking on the phone,0.4722
26,my close friend waiting outside the store,0.5277
27,me and my close friend eating together at lunch,0.6067
28,a close friend from childhood playing video games together,0.729
29,a close friend with a skateboard,0.6328
30,me and my friends hanging out after school,0.6263
31,me and my friends at a restaurant,0.5828
32,taking a selfie with my friends,0.74
33,me and my friends hanging out at a cafe,0.6053
34,my friends hanging out at the park,0.5591
35,a group of friends in matching shirts,0.5912
36,an old grandma in front of a new england style house,0.7822
37,my grandmother and my dad,0.5853
38,my grandmother with my mom,0.7056
39,my grandmother and her cat,0.6891
40,a grandma knitting a sweater,0.9054
41,a grandma baking cookies,0.6245
42,a picture of my lover smiling at the beach,0.6333
43,me and my lover holding hands at sunset,0.8739
44,my lover posing in a botanical garden,0.6859
45,my lover drinking coffee,0.5612
46,a lover holding a bouquet of roses,0.7686
47,a lover taking a selfie,0.8462
48,a wallet full of money,0.9352
49,pay with some money,0.6159
50,a man paying money to the cashier,0.5491
51,a woman paying money to the shopkeeper,0.6179
52,a wallet overflowing with fresh green money,0.9133
53,an armored cash carrier carrying bags of money,0.456
54,a man wearing sneakers,0.8996
55,a girl wearing white leather sneakers,0.7921
56,a pair of stylish sneakers,0.9489
57,a pair of gray sneakers,0.9647
58,a row of sneakers in a store,0.8991
59,a pair of sneakers hanging on a wire,0.9671
60,a man aiming his gun,0.8609
61,a man aiming his gun in a dark alley,0.6607
62,a woman firing her gun at the target,0.5943
63,a soldier carrying a gun,0.9546
64,a gun in a holster,0.852
65,a gun tucked into a waistband,0.8138
66,a man wearing cool clothes,0.9159
67,a woman wearing cool clothes,0.899
68,a man wearing minimalist clothes,0.7306
69,some fresh clothes on a mannequin,0.7683
70,a woman wearing vintage clothes,0.8935
71,a rack of designer clothes,0.5287
72,a man wearing dental jewelry over the teeth,0.8812
73,a rapper with dental jewelry,0.8302
74,a man wearing green dental jewelry,0.9009
75,a woman wearing dental jewelry with a confident smile,0.7086
76,a rapper showing off his dental jewelry,0.8978
77,gold dental jewelry on a smiling face,0.6957
78,a car with dark tinted windows,0.8616
79,a black convertible with tinted windows,0.8603
80,a red Tesla with very dark tinted windows,0.7883
81,a SUV with dark tinted windows,0.877
82,a silver van with light window tinting on the windows,0.7643
83,a schoolbus with orange tinted windows,0.4333
84,a woman driving her convertible car,0.6928
85,a man driving his convertible car on the hilly road,0.5793
86,two people riding in a convertible car,0.7625
87,a man driving a sporty convertible car,0.7453
88,a red convertible car cruising down the street,0.8686
89,a vintage convertible car parked at the beach,0.9441
90,a grandpa wearing a baseball cap,0.8781
91,a woman wearing an orange cap,0.9782
92,a man wearing a red cap,0.9291
93,a man with a blue cap,0.9801
94,a baseball cap with a sports logo,0.7518
95,a boy wearing a cap matching his outfit,0.8548
96,a man looking at his reflection in a mirror,0.7558
97,a woman looking at her reflection in a mirror,0.8132
98,a couple looking at their reflection in a mirror,0.6397
99,a mirror mounted above the sink in a bathroom,0.8196
100,a handheld mirror with a gold frame,0.9349
101,a tall mirror in the fitting room,0.7653
102,a man holding his gun,0.9069
103,a woman holding a large gun,0.9076
104,a couple of soldiers with guns,0.7948
105,a group of people with guns,0.9086
106,a gun stored in a safe,0.5789
107,a black gun inside a half-open drawer,0.8545
108,a man wearing a gold necklace,0.971
109,a woman wearing a gold necklace,0.9724
110,a man wearing a rose gold necklace,0.9142
111,some gold necklaces around the neck,0.883
112,a display of necklaces in a jewelry store,0.8963
113,a man wearing a dark gray necklace,0.8192
114,a woman driving a car,0.8475
115,a car with a flat tire,0.6766
116,a guy riding in a car,0.8612
117,a group of friends in a car,0.9309
118,a blue car in the parking lot,0.8735
119,a car speeding down the highway,0.8214
120,a person firing a gun,0.423
121,a man aiming a gun at a target,0.626
122,a person firing a small gun,0.4973
123,a woman aiming a gun,0.9265
124,a sleek black gun with a silencer on a table,0.8529
125,a policeman shooting a gun,0.6568
126,two people enjoying tasty food,0.7617
127,some tasty fries topped with cheese and bacon,0.9673
128,a man enjoying tasty food,0.8498
129,a woman buying tasty food,0.7802
130,a tasty bowl of mac and cheese,0.9616
131,a tasty plate of fried chicken,0.9669
132,a neighborhood that has many palm trees,0.8927
133,a neighborhood with old victorian style homes,0.7557
134,driving through the dense urban neighborhood with a convertible,0.2179
135,walking through the bland suburban neighborhood,0.6716
136,kids playing in the neighborhood,0.7109
137,a barber shop in the neighborhood,0.8848
138,a cashier counting the money from the customer,0.6365
139,a woman getting money from her checking account at the ATM,0.7646
