Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.3406
1,a large lorry,a large semitruck,0.955
2,a broken lorry,a broken semitruck,0.7091
3,a painting of an old lorry,a painting of an old semitruck,0.9574
4,a modern lorry,a modern semitruck,0.9741
5,a small lorry,a small semitruck,0.3641
6,a cozy jumper,a cozy sweater,0.8667
7,a purple jumper,a purple sweater,0.9843
8,a dirty jumper,a dirty sweater,0.7413
9,a designer jumper,a designer sweater,0.7132
10,a jumper with holes,a sweater with holes,0.8528
11,a colorful jumper,a colorful sweater,0.9856
12,a modern loo,a modern bathroom,0.959
13,a dirty loo,a dirty bathroom,0.8017
14,a colorful loo,a colorful bathroom,0.719
15,a loo with blue tiles,a bathroom with blue tiles,0.98
16,a spacious loo,a spacious bathroom,0.3546
17,a tiny loo,a tiny bathroom,0.7219
18,a pack of bangers,a pack of sausages,0.749
19,a plate of bangers and eggs,a plate of sausages and eggs,0.9753
20,three bangers,three sausages,0.7375
21,sizzling bangers,sizzling sausages,0.7176
22,broken bangers,broken sausages,0.4576
23,some expired bangers,some expired sausages,0.3683
24,a pile of rubbish,a pile of trash,0.9792
25,rubbish on the floor,trash on the floor,0.9823
26,a heap of rubbish,a heap of trash,0.9791
27,a painting of rubbish,a painting of trash,0.9409
28,a rubbish bin,a trash bin,0.9737
29,a room full of rubbish,a room full of trash,0.976
30,a flat to rent,an apartment to rent,0.5265
31,a flat with two bedrooms,an apartment with two bedrooms,0.5247
32,a city centre flat,a city centre apartment,0.9272
33,a flat with balcony,an apartment with balcony,0.9713
34,students living in a flat,students living in an apartment,0.6896
35,keys to a new flat,keys to a new apartment,0.6468
36,a broken car boot,a broken car trunk,0.7871
37,a packed car boot,a packed car trunk,0.6968
38,an empty car boot,an empty car trunk,0.3857
39,a dirty car boot,a dirty car trunk,0.6939
40,a modern car boot,a modern car trunk,0.8584
41,a red car boot,a red car trunk,0.5635
42,a long queue,a long line,0.9157
43,a short queue,a short line,0.3347
44,a painting of a long queue,a painting of a long line,0.9159
45,a queue of people,a line of people,0.8407
46,a queue outside the store,a line outside the store,0.9728
47,a queue for food,a line for food,0.8534
48,a pair of purple trousers,a pair of purple pants,0.9831
49,a pair of denim trousers,a pair of denim pants,0.9694
50,some ripped trousers,some ripped pants,0.7381
51,my dirty trousers,my dirty pants,0.532
52,a pair of designer trousers,a pair of designer pants,0.7601
53,trousers with holes,pants with holes,0.6777
54,a small biscuit,a small cookie,0.868
55,a fresh biscuit,a fresh cookie,0.8928
56,a burnt biscuit,a burnt cookie,0.8042
57,a broken biscuit,a broken cookie,0.752
58,a painting of a biscuit,a painting of a cookie,0.8291
59,a chocolate biscuit,a chocolate cookie,0.7704
60,a handheld torch,a handheld flashlight,0.7867
61,a torch in a drawer,a flashlight in a drawer,0.473
62,a pocket torch,a pocket flashlight,0.7251
63,using a torch at night,using a flashlight at night,0.6684
64,batteries for a torch,batteries for a flashlight,0.6925
65,a torch with a switch,a flashlight with a switch,0.3429
66,some dirty nappies,some dirty diapers,0.2716
67,white nappies,white diapers,0.8298
68,nappies with holes,diapers with holes,0.6863
69,a pack of nappies,a pack of diapers,0.5463
70,a pair of pink nappies,a pair of pink diapers,0.8171
71,a ripped pair of nappies,a ripped pair of diapers,0.344
72,a modern petrol station,a modern gasoline station,0.972
73,a painting of an old petrol station,a painting of an old gasoline station,0.8673
74,a vintage petrol station,a vintage gasoline station,0.8877
75,a petrol pump,a gasoline pump,0.8478
76,a petrol tanker,a gasoline tanker,0.6375
77,a petrol station sign,a gasoline station sign,0.7888
78,a round football,a round soccer ball,0.4898
79,a black and white football,a black and white soccor ball,0.7188
80,a football match in Europe,a soccer match in Europe,0.6332
81,a football with black spots,a soccer with black spots,0.8089
82,a team scoring a football goal,a team scoring a soccer goal,0.6045
83,kicking a football,kicking a soccer ball,0.6944
84,shopping at a chemist,shopping at a pharmacy,0.9377
85,entering a local chemist,entering a local pharmacy,0.8097
86,shelves in a chemist,shelves in a pharmacy,0.9776
