Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a man drinking teh tarik,a man drinking milk tea,0.0
1,a woman drinking teh tarik,a woman drinking milk tea,0.0
2,a couple sitting at a table both with kopi,a couple sitting at a table both with coffee,1.0
3,a man getting kopi from a modern cafe,a man getting coffee from a modern cafe,0.0
4,two people getting kopi from a stall,two people getting coffee from a stall,0.0
5,a man buying kopi at a busy counter,a man buying coffee at a busy counter,0.0
6,a woman with kopi standing by a bus stop,a woman with coffee standing by a bus stop,0.0
7,a child receiving an ang pow from his grandmother,a child receiving a red packet from his grandmother,0.0
8,a group of people holding ang pows,a group of people holding red packets,0.0
9,letâs get some food tapao,let's get some food takeout,0.0
10,a couple getting food tapao from a hawker stall,a couple getting food takeout from a hawker stall,1.0
11,a kiasu businessman grabbing all the samples,a businessman with a grasping and selfish attitude grabbing all the samples,0.0
12,a kiasu leader cutting in line for a photo,a leader with a grasping and selfish attitude cutting in line for a photo,0.0
13,a kiasu student hoarding all the notes,a student with a grasping and selfish attitude hoarding all the notes,1.0
14,a kiasu parent rushing to the front row,a parent with a grasping and selfish attitude rushing to the front row,1.0
15,a kiasu businesswoman buying out limited deals,a businesswoman with a grasping and selfish attitude buying out limited deals,0.0
16,a kiasu politician speaking over everyone else,a politician with a grasping and selfish attitude speaking over everyone else,0.0
17,a sian woman walking on the city street,a bored woman walking on the city street,0.9992
18,a sian worker in an office,a bored worker in an office,1.0
19,a child sian in the summer,a child bored in the summer,0.0
20,a sian man on vacation,a bored man on vacation,1.0
21,people lepak on a beach with music playing,people relaxing on a beach with music playing,0.0
22,a couple lepak in a park under a tree,a couple relaxing in a park under a tree,0.0
23,people lepak on a sofa,people relaxing on a sofa,0.0
24,a student in a class nodding can,a student in a class nodding yes,0.0
25,a worker nodding can to his supervisor,a worker nodding yes to his supervisor,0.0
26,a customer at a restaurant nodding can,a customer at a restaurant nodding yes,0.0
27,a person nodding can in agreement,a person nodding yes in agreement,0.9991
28,a woman nodding can,a woman nodding yes,0.0
29,a man nodding can,a man nodding yes,0.0
30,a student chope at the dining hall,a student saving a table at the dining hall,1.0
31,a person chope at the library,a person saving a table at the library,1.0
32,a person chope using a bag,a person saving a table using a bag,0.0
33,a group chope at the food hall,a group saving a table at the food hall,0.0
34,chope at a cafe using a tissue packet,saving a table at a cafe using a tissue packet,0.9992
35,chope with a napkin placed on a chair,saving a table with a napkin placed on a chair,0.9061
36,a person enjoying shiok food,a person enjoying very tasty food,0.0
37,an atas party with well dressed people,a high class party with well dressed people,1.0
38,a woman with an atas car,a woman with a high class car,1.0
39,a couple hiking on an ulu trail,a couple hiking on a secluded trail,0.0
40,a woman makan a bowl of noodles,a woman eating a bowl of noodles,1.0
41,a woman makan sushi in a modern restaurant,a woman eating sushi in a modern restaurant,0.0
42,a woman makan a slice of cake in a cafe,a woman eating a slice of cake in a cafe,1.0
43,a man makan a taco under a streetlight,a man eating a taco under a streetlight,0.9999
44,a man makan a burrito by the riverside,a man eating a burrito by the riverside,0.0
45,a man makan an apple,a man eating an apple,1.0
46,a family zhng their living room for the holidays,a family redecorate their living room for the holidays,0.0
47,a worker zhng her office space with colorful posters,a worker redecorate her office space with colorful posters,0.0
48,a couple zhng their garage with neon lights,a couple redecorate their garage with neon lights,1.0
49,a woman zhng her room using fairy lights,a woman redecorate her room using fairy lights,1.0
50,a man zhng his desk with anime figurines,a man redecorate his desk with anime figurines,0.0
51,a couple zhng their living room,a couple redecorate their living room,0.0
52,a group of gers at the mall,a group of girls at the mall,0.0
53,a ger hiking in the desert,a girl hiking in the desert,1.0
54,a ger posing in front of a mural,a girl posing in front of a mural,0.0
55,a ger buying a computer at the electronics store,a girl buying a computer at the electronics store,0.0
56,a ger with a white shirt,a girl with a white shirt,0.0011
57,a ger and her partner,a girl and her partner,0.0
