Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.3147
1,a woman driving a green truck on a farm,0.3515
2,a truck with a dog in the back,0.3135
3,a man driving a truck on the highway,0.2746
4,two kids sitting on the back of a truck,0.3343
5,a truck parked on a driveway,0.3061
6,a street vendor selling shaved ice,0.3359
7,a man enjoying shaved ice on a hot day,0.3162
8,a cup of shaved ice near a tree,0.3561
9,a colorful cup of shaved ice next to a spoon,0.3388
10,a girl enjoying a bowl of shaved ice in the park,0.3713
11,two people sharing a cup of shaved ice on the table,0.3353
12,a street mural of a friend group hanging out together,0.3169
13,a group of teens in a friend group walking through the neighborhood,0.3181
14,a friend group gathered around a bench talking,0.3013
15,a friend group laughing loudly by a taco stand,0.3277
16,a friend group posing for a picture in front of a mural,0.3378
17,a friend group skateboarding down the street together,0.3507
18,a godfather cutting a birthday cake,0.331
19,a godfather officiating a wedding ceremony,0.3105
20,a godfather playing chess with his godson,0.3448
21,a godfather cheering at a baseball game,0.3284
22,a godfather enjoying a cigar in a lounge,0.3095
23,a godfather gifting a necklace at a baptism,0.3377
24,a person hiking through a field,0.3164
25,a park with a big field,0.2705
26,a person running through a field,0.3375
27,a brown dog running in the field,0.3354
28,two kids playing around in the field,0.3108
29,a wide and open field next to the lake,0.2682
30,two men sitting in a jail cell,0.3551
31,a jail guard standing in front of a wall,0.3269
32,a tall jail building surrounded by barbed wire,0.3337
33,a small prison with high fences,0.286
34,a man about to go to prison,0.2712
35,inside a prison with barred windows,0.3181
36,a person and their girlfriend walking down a street,0.3245
37,a man and his girlfriend laughing,0.3145
38,a person and their girlfriend dressed in similar looking clothes,0.3098
39,my girlfriend and I driving in a blue car,0.3059
40,me having dinner in a restaurant with my girlfriend,0.308
41,a sunny day in the park with my girlfriend,0.2904
42,a person irons a dress shirt,0.3346
43,a person irons a towel in a sunny room,0.3279
44,a man irons his pants before work,0.3199
45,my mother irons the curtains,0.2849
46,a woman irons clothes in the laundry room,0.3227
47,my brother irons his uniform shirt,0.2828
48,a person exploring El Paso on a sunny afternoon,0.3126
49,a lively restaurant in El Paso bustling at night,0.3018
50,a quiet street in El Paso lined with flowering plants,0.3387
51,a crowded bus station in El Paso near downtown,0.3079
52,a typical single-story house in El Paso with a porch,0.2956
53,a bird's eye view of El Paso with mountains in background,0.3325
54,a woman and her brother eating at a restaurant,0.309
55,a man hiking with his brother on a forest trail,0.3352
56,my brother posing for a picture,0.2483
57,me standing with my brother,0.2558
58,my brother and I sitting at a table,0.2785
59,my brother riding a bike,0.284
60,a woman and her sister eating at a restaurant,0.3172
