Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.3466
1,a math on a hill,a monastery on a hill,0.1927
2,a small math,a small monastery,0.115
3,a painting of a math,a painting of a monastery,0.0858
4,a crowded math,a crowded monastery,0.2742
5,a math in a dark forest,a monastery in a dark forest,0.2249
6,simkin on a wooden table,champagne on a wooden table,0.045
7,simkin in a cabinet,champagne in a cabinet,0.165
8,simkin on a table outside,champagne on a table outside,0.1837
9,a painting of some simkin,a painting of some champagne,0.0702
10,simkin on the beach,champagne on the beach,0.0897
11,simkin on top of a piano,champagne on top of a piano,0.0964
12,an old dai,an old midwife,0.1445
13,a dai with a woman,a midwife with a woman,0.205
14,a painting of a dai,a painting of a midwife,0.2702
15,a young dai,a young midwife,0.0696
16,a dai sitting down,a midwife sitting down,0.0748
17,a photograph of a dai with a cat,a photograph of a midwife with a cat,0.437
18,a medico at a table,a medical practitioner at a table,0.7188
19,an old medico,an old medical practitioner,0.6502
20,a medico at a park,a medical practitioner at a park,0.9128
21,a medico with a woman,a medical practitioner with a woman,0.8972
22,a medico with a notepad,a medical practitioner with a notepad,0.6225
23,a painting of a medico,a painting of a medical practitioner,0.759
24,a window covered with chick,a window covered with bamboo blinds,0.4755
25,a doorway with chick,a doorway with bamboo blinds,0.3627
26,hand-crafted chick,hand-crafted bamboo blinds,0.252
27,sun-faded chick,sun-faded bamboo blinds,0.2138
28,chick with decorative trim,bamboo blinds with decorative trim,0.1983
29,tattered chick,tattered bamboo blinds,0.2532
30,a dark ghat,a dark mountain pass,0.3239
31,a ghat covered in snow,a mountain pass covered in snow,0.592
32,a crowded ghat,a crowded mountain pass,0.2955
33,a ghat with a nearby lake,a mountain pass with a nearby lake,0.8192
34,a painting of a beautiful ghat,a painting of a beautiful mountain pass,0.6886
35,an abandoned ghat,an abandoned mountain pass,0.7502
36,an old kirana,an old convenience store,0.1954
37,a modern kirana,a modern convenience store,0.0536
38,a busy kirana,a busy convenience store,0.3449
39,a kirana on fire,a convenience store on fire,0.2155
40,an empty kirana,an empty convenience store,0.2684
41,a painting of a kirana,a painting of a convenience store,0.0359
42,an old mandapa,an old temple,0.939
43,a mandapa on a hill,a temple on a hill,0.812
44,a painting of a mandapa,a painting of a temple,0.9277
45,a mandapa in a dark forest,a temple in a dark forest,0.6086
46,a mandapa in a city,a temple in a city,0.4251
47,a abandoned mandapa,an abandoned temple,0.9453
48,a nai in red,a barber in red,0.3236
49,an old nai,an old barber,0.1093
50,a small nai shop,a small barber shop,0.4708
51,a busy nai shop,a busy barber shop,0.2426
52,a nai by the chair,a barber by the chair,0.3071
53,a nai working,a barber working,0.4172
54,a thana in a city,a police station in a city,0.2489
55,a busy thana,a busy police station,0.0725
56,a thana in a small town,a police station in a small town,0.2093
57,a person entering a thana,a person walking into a police station,0.0695
58,a painting of a thana,a painting of a police station,0.0524
59,a photograph of a modern thana,a photograph of a modern police station,0.0619
60,an abba in front of a house,a father in front of a house,0.8155
61,a girl standing with her abba,a girl standing with her father,0.5873
62,a crying abba,a crying father,0.2099
63,an abba on a bed,a father on a bed,0.4239
64,an old abba with a dog,an old father with a dog,0.7694
65,an old abba in the kitchen,an old father in the kitchen,0.5535
66,a beautiful pial,a beautiful veranda,0.1675
67,an expensive looking pial,an expensive looking veranda,0.3939
68,a modern looking pial,a modern looking veranda,0.4167
69,a green pial,a green veranda,0.2679
70,a dimly lit pial,a dimly lit veranda,0.3054
71,a painting of a pial,a painting of a veranda,0.1888
72,a dry nullah,a dry riverbed,0.4024
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.9341
74,a nullah in a forest,a riverbed in a forest,0.9514
75,a narrow nullah,a narrow riverbed,0.8667
