Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.8996
1,a monastery on a hill,0.9295
2,a small monastery,0.7483
3,a painting of a monastery,0.9346
4,a crowded monastery,0.8498
5,a monastery in a dark forest,0.7168
6,champagne on a wooden table,0.9679
7,champagne in a cabinet,0.8174
8,champagne on a table outside,0.9742
9,a painting of some champagne,0.9636
10,champagne on the beach,0.9753
11,champagne on top of a piano,0.8135
12,an old midwife,0.7997
13,a midwife with a woman,0.8576
14,a painting of a midwife,0.5674
15,a young midwife,0.626
16,a midwife sitting down,0.8904
17,a photograph of a midwife with a cat,0.9071
18,a medical practitioner at a table,0.9269
19,an old medical practitioner,0.8317
20,a medical practitioner at a park,0.9181
21,a medical practitioner with a woman,0.9043
22,a medical practitioner with a notepad,0.8405
23,a painting of a medical practitioner,0.7239
24,a window covered with bamboo blinds,0.9646
25,a doorway with bamboo blinds,0.9245
26,hand-crafted bamboo blinds,0.8213
27,sun-faded bamboo blinds,0.7408
28,bamboo blinds with decorative trim,0.6994
29,tattered bamboo blinds,0.5894
30,a dark mountain pass,0.7462
31,a mountain pass covered in snow,0.8775
32,a crowded mountain pass,0.3294
33,a mountain pass with a nearby lake,0.8144
34,a painting of a beautiful mountain pass,0.9604
35,an abandoned mountain pass,0.7329
36,an old convenience store,0.8281
37,a modern convenience store,0.9595
38,a busy convenience store,0.8232
39,a convenience store on fire,0.8965
40,an empty convenience store,0.3703
41,a painting of a convenience store,0.9762
42,an old temple,0.9509
43,a temple on a hill,0.9374
44,a painting of a temple,0.9681
45,a temple in a dark forest,0.8881
46,a temple in a city,0.878
47,an abandoned temple,0.9543
48,a barber in red,0.6109
49,an old barber,0.5749
50,a small barber shop,0.6687
51,a busy barber shop,0.6222
52,a barber by the chair,0.6366
53,a barber working,0.9764
54,a police station in a city,0.6977
55,a busy police station,0.4619
56,a police station in a small town,0.5089
57,a person walking into a police station,0.7645
58,a painting of a police station,0.8434
59,a photograph of a modern police station,0.6598
60,a father in front of a house,0.8362
61,a girl standing with her father,0.875
62,a crying father,0.6317
63,a father on a bed,0.7043
64,an old father with a dog,0.9536
65,an old father in the kitchen,0.9329
66,a beautiful veranda,0.9348
67,an expensive looking veranda,0.899
68,a modern looking veranda,0.9233
69,a green veranda,0.8222
70,a dimly lit veranda,0.6585
71,a painting of a veranda,0.9603
72,a dry riverbed,0.8899
73,a beautiful riverbed in a painting,0.933
74,a riverbed in a forest,0.9616
75,a narrow riverbed,0.8845
76,a small riverbed,0.913
77,a wet riverbed,0.8758
78,a beautiful queen,0.9016
79,a queen in a garden,0.7718
80,a painting of an old queen,0.9194
81,a queen covered in snow,0.7181
82,a queen in a large hall,0.5673
83,an old queen on a bed,0.4587
84,a sliced eggplant,0.677
85,an eggplant on a table,0.3141
86,eggplant in a basket,0.7768
87,a painting of a eggplant,0.5896
