Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.9456
1,a woman driving a green truck on a farm,0.9539
2,a truck with a dog in the back,0.9455
3,a man driving a truck on the highway,0.8637
4,two kids sitting on the back of a truck,0.9881
5,a truck parked on a driveway,0.8706
6,a street vendor selling shaved ice,0.9206
7,a man enjoying shaved ice on a hot day,0.9463
8,a cup of shaved ice near a tree,0.8323
9,a colorful cup of shaved ice next to a spoon,0.8912
10,a girl enjoying a bowl of shaved ice in the park,0.9298
11,two people sharing a cup of shaved ice on the table,0.9157
12,a street mural of a friend group hanging out together,0.9702
13,a group of teens in a friend group walking through the neighborhood,0.9749
14,a friend group gathered around a bench talking,0.9882
15,a friend group laughing loudly by a taco stand,0.9798
16,a friend group posing for a picture in front of a mural,0.9806
17,a friend group skateboarding down the street together,0.9799
18,a godfather cutting a birthday cake,0.838
19,a godfather officiating a wedding ceremony,0.7211
20,a godfather playing chess with his godson,0.8161
21,a godfather cheering at a baseball game,0.7217
22,a godfather enjoying a cigar in a lounge,0.8485
23,a godfather gifting a necklace at a baptism,0.5026
24,a person hiking through a field,0.9764
25,a park with a big field,0.9592
26,a person running through a field,0.9817
27,a brown dog running in the field,0.9843
28,two kids playing around in the field,0.9545
29,a wide and open field next to the lake,0.9146
30,two men sitting in a jail cell,0.9385
31,a jail guard standing in front of a wall,0.8036
32,a tall jail building surrounded by barbed wire,0.9355
33,a small prison with high fences,0.6616
34,a man about to go to prison,0.4628
35,inside a prison with barred windows,0.9253
36,a person and their girlfriend walking down a street,0.9362
37,a man and his girlfriend laughing,0.9746
38,a person and their girlfriend dressed in similar looking clothes,0.8541
39,my girlfriend and I driving in a blue car,0.8846
40,me having dinner in a restaurant with my girlfriend,0.9014
41,a sunny day in the park with my girlfriend,0.9374
42,a person irons a dress shirt,0.8265
43,a person irons a towel in a sunny room,0.9247
44,a man irons his pants before work,0.7992
45,my mother irons the curtains,0.7021
46,a woman irons clothes in the laundry room,0.8835
47,my brother irons his uniform shirt,0.7425
48,a person exploring El Paso on a sunny afternoon,0.4887
49,a lively restaurant in El Paso bustling at night,0.8985
50,a quiet street in El Paso lined with flowering plants,0.9293
51,a crowded bus station in El Paso near downtown,0.7512
52,a typical single-story house in El Paso with a porch,0.8921
53,a bird's eye view of El Paso with mountains in background,0.8534
54,a woman and her brother eating at a restaurant,0.9186
55,a man hiking with his brother on a forest trail,0.8186
56,my brother posing for a picture,0.8314
57,me standing with my brother,0.7411
58,my brother and I sitting at a table,0.8722
59,my brother riding a bike,0.7219
60,a woman and her sister eating at a restaurant,0.9301
61,a man hiking with his sister through a mountain path,0.6076
62,me and my sister posing for a picture,0.9107
63,me standing with my sister,0.7426
64,my sister and I sitting at a table,0.8935
65,my sister riding a bike,0.765
66,my brothers playing basketball together,0.7971
67,a brothers duo in a rock band,0.8416
68,my brothers on a camping trip,0.8549
69,a brothers wrestling match,0.5625
70,my brothers building a treehouse,0.6727
71,a brothers handshake at graduation,0.8857
72,a sisters moment at a wedding,0.9112
73,my sisters studying together,0.8892
74,a sisters dance routine,0.8412
75,my sisters sharing a secret,0.7639
76,my sisters having a tea party in the garden,0.8998
77,my sisters braiding each other's hair,0.894
78,a group of mexican americans at a family reunion,0.8564
79,a mexican american activist speaking at a rally,0.9381
80,a mexican american community center hosting an event,0.7158
81,a mexican american cultural festival in the park,0.9695
82,a mexican american musician performing live,0.8422
83,a mexican american student at a graduation ceremony,0.7256
84,a young man wearing sunglasses and a bandana,0.9859
85,a young man skateboarding down a hill,0.9229
86,a young man leaning against a lowrider,0.7756
87,a young man playing an acoustic guitar,0.9762
88,a young man writing in a journal at a cafe,0.8715
89,a young man shooting pool at a bar,0.9638
90,a young man playing basketball in a local court,0.9437
91,a young man walking his pitbull in the neighborhood,0.9794
92,a young man buying street tacos from a food truck,0.9664
93,a young man riding a BMX bike in a skate park,0.8779
94,a young man breakdancing on a city street,0.9727
95,a young man playing the trumpet in a mariachi band,0.8722
96,a junkyard with stacks of old tires,0.8868
97,a junkyard with a rusty old crane,0.8081
98,a junkyard filled with abandoned bicycles,0.7883
99,a junkyard with a broken-down school bus,0.8913
100,a junkyard guarded by a stray dog,0.7321
101,a junkyard with piles of scrap metal,0.9681
102,an alcohol bottle with a lime wedge,0.972
103,an alcohol cocktail with an umbrella,0.8796
104,an alcohol shot glass on a bar counter,0.849
105,an alcohol flask in a back pocket,0.8359
106,an alcohol can sitting by a campfire,0.8374
107,an alcohol mixed drink with fruit garnish,0.8337
108,a man grilling burgers at a cookout,0.9743
109,a man riding a horse at a ranch,0.9583
110,a man repairing a broken fence,0.9485
111,a man practicing archery in a field,0.9621
112,a man jogging in a city park,0.9123
113,a man watching a sunset from a pier,0.9739
114,a godmother baking cookies for a bake sale,0.7277
115,a godmother attending a school play,0.4477
116,a godmother planting flowers in the garden,0.7912
117,a godmother knitting a sweater for her godchild,0.7525
118,a godmother singing in a church choir,0.7177
119,a godmother decorating a Christmas tree,0.488
120,a crazy guy dancing in the rain,0.8578
121,a crazy stunt on a skateboard,0.9532
