Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.2126
1,a math problem on a hill,a monastery on a hill,0.2006
2,a small math,a small monastery,0.1652
3,a picture of math,a painting of a monastery,0.0
4,a crowded math,a crowded monastery,0.2012
5,a mystery in a dark forest,a monastery in a dark forest,0.2442
6,simkin on a wooden table,champagne on a wooden table,0.2114
7,family members in a cabinet,champagne in a cabinet,0.0
8,Simkin on a table outside,champagne on a table outside,0.0
9,a painting of a monkey,a painting of some champagne,0.0
10,Simkin on the beach,champagne on the beach,0.0
11,Simkin on top of a piano,champagne on top of a piano,0.0
12,an old day,an old midwife,0.2147
13,a day with a woman,a midwife with a woman,0.2014
14,a painting of a day,a painting of a midwife,0.2158
15,a new day,a young midwife,0.0
16,a day spent sitting,a midwife sitting down,0.0
17,a photograph of a deer with a cat,a photograph of a midwife with a cat,0.1044
18,a doctor at a table,a medical practitioner at a table,0.3044
19,an old doctor,an old medical practitioner,0.2577
20,a doctor at a park,a medical practitioner at a park,0.2987
21,a doctor with a woman,a medical practitioner with a woman,0.282
22,a doctor with a notebook,a medical practitioner with a notepad,0.2865
23,a portrait of a doctor,a painting of a medical practitioner,0.2836
24,a window covered with chicken wire,a window covered with bamboo blinds,0.2605
25,a doorway with chickens,a doorway with bamboo blinds,0.1935
26,handmade chicken,hand-crafted bamboo blinds,0.1719
27,Sun-weathered woman,sun-faded bamboo blinds,0.1849
28,Decorative trim chicken,bamboo blinds with decorative trim,0.186
29,tattered chick,tattered bamboo blinds,0.1745
30,a dark ghost,a dark mountain pass,0.2263
31,a ghat covered in snow,a mountain pass covered in snow,0.2484
32,a crowded dock,a crowded mountain pass,0.1699
33,a boat on a nearby lake,a mountain pass with a nearby lake,0.0
34,a painting of a beautiful riverbank,a painting of a beautiful mountain pass,0.2549
35,an abandoned dock,an abandoned mountain pass,0.222
36,an old grocery store,an old convenience store,0.2687
37,a modern grocery store,a modern convenience store,0.2663
38,a busy grocery store,a busy convenience store,0.2476
39,a grocery store on fire,a convenience store on fire,0.2449
40,a vacant grocery store,an empty convenience store,0.2782
41,a painting of a grocery store,a painting of a convenience store,0.0
42,an old pavilion,an old temple,0.2399
43,a mandapa on a hill,a temple on a hill,0.2852
44,a painting of a mandapa,a painting of a temple,0.3031
45,a mandapa in a dark forest,a temple in a dark forest,0.293
46,a pavilion in a city,a temple in a city,0.2411
47,an abandoned mandapa,an abandoned temple,0.0
48,an ant in red,a barber in red,0.1921
49,an old man,an old barber,0.268
50,a small nail shop,a small barber shop,0.2573
51,a busy nail salon,a busy barber shop,0.0
52,a man by the chair,a barber by the chair,0.2253
53,an AI working,a barber working,0.1597
