"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dialect_Word","Input.SAE_Word","Input.Dialect_Prompts","Input.SAE_Prompts","Answer.prompt1-q1-idk.on","Answer.prompt1-q1-no.on","Answer.prompt1-q1-yes.on","Answer.prompt1-q2-idk.on","Answer.prompt1-q2-no.on","Answer.prompt1-q2-yes.on","Answer.prompt2-q1-idk.on","Answer.prompt2-q1-no.on","Answer.prompt2-q1-yes.on","Answer.prompt2-q2-idk.on","Answer.prompt2-q2-no.on","Answer.prompt2-q2-yes.on","Answer.prompt3-q1-idk.on","Answer.prompt3-q1-no.on","Answer.prompt3-q1-yes.on","Answer.prompt3-q2-idk.on","Answer.prompt3-q2-no.on","Answer.prompt3-q2-yes.on","Answer.prompt4-q1-idk.on","Answer.prompt4-q1-no.on","Answer.prompt4-q1-yes.on","Answer.prompt4-q2-idk.on","Answer.prompt4-q2-no.on","Answer.prompt4-q2-yes.on","Answer.prompt5-q1-idk.on","Answer.prompt5-q1-no.on","Answer.prompt5-q1-yes.on","Answer.prompt5-q2-idk.on","Answer.prompt5-q2-no.on","Answer.prompt5-q2-yes.on","Answer.prompt6-q1-idk.on","Answer.prompt6-q1-no.on","Answer.prompt6-q1-yes.on","Answer.prompt6-q2-idk.on","Answer.prompt6-q2-no.on","Answer.prompt6-q2-yes.on","Approve","Reject"
"3R15W654VF4NZWSM6FPHLJ8RFPVQLX","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","340UGXU9D1DL9E9RRUGU6DZ9DVSUVI","A1RW09KP0RNBKD","Submitted","Tue Oct 10 02:44:34 PDT 2023","Tue Oct 10 02:55:36 PDT 2023","Fri Oct 13 02:55:36 PDT 2023","","","","662","100% (18/18)","100% (18/18)","100% (18/18)","bae","lover","a picture of my bae; me and my bae; my bae posing in a botanical garden; my bae drinking coffee; a bae holding a bouquet of roses; a bae taking a selfie","a picture of my lover; me and my lover; my lover posing in a botanical garden; my lover drinking coffee; a lover holding a bouquet of roses; a lover taking a selfie","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3R15W654VF4NZWSM6FPHLJ8RFPVQLX","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3O6CYIULEGDYO39WH4LQSFINK4UUWS","A2TZ84FWXKCHTF","Submitted","Tue Oct 10 02:44:35 PDT 2023","Tue Oct 10 03:14:47 PDT 2023","Fri Oct 13 03:14:47 PDT 2023","","","","1812","100% (26/26)","100% (26/26)","100% (26/26)","bae","lover","a picture of my bae; me and my bae; my bae posing in a botanical garden; my bae drinking coffee; a bae holding a bouquet of roses; a bae taking a selfie","a picture of my lover; me and my lover; my lover posing in a botanical garden; my lover drinking coffee; a lover holding a bouquet of roses; a lover taking a selfie","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3E9ZFLPWO035ISLS7QNWNBCSVOOIX8","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3JZQSN0I3TMD8ZM67AM9KCVWGTPFGF","A1RW09KP0RNBKD","Submitted","Tue Oct 10 02:44:27 PDT 2023","Tue Oct 10 02:50:37 PDT 2023","Fri Oct 13 02:50:37 PDT 2023","","","","370","100% (18/18)","100% (18/18)","100% (18/18)","bling","flashy jewelry","bling that caught everyone's eye at the party; my bling representing my style; an outfit completed with some serious bling; a showcase of new bling at the store; my favorite bling from my grandma; a statement made with just the right bling","flashy jewelry that caught everyone's eye at the party; my flashy jewelry representing my style; an outfit completed with some serious flashy jewelry; a showcase of new flashy jewelry at the store; my favorite piece of flashy jewelry from my grandma; a statement made with just the right flashy jewelry","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true"
"3E9ZFLPWO035ISLS7QNWNBCSVOOIX8","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3DY4FPOOA40TTMHAN0LP12CP6WORVB","A123VRP2Z9FWFH","Submitted","Tue Oct 10 02:44:34 PDT 2023","Tue Oct 10 02:54:26 PDT 2023","Fri Oct 13 02:54:26 PDT 2023","","","","592","100% (26/26)","100% (26/26)","100% (26/26)","bling","flashy jewelry","bling that caught everyone's eye at the party; my bling representing my style; an outfit completed with some serious bling; a showcase of new bling at the store; my favorite bling from my grandma; a statement made with just the right bling","flashy jewelry that caught everyone's eye at the party; my flashy jewelry representing my style; an outfit completed with some serious flashy jewelry; a showcase of new flashy jewelry at the store; my favorite piece of flashy jewelry from my grandma; a statement made with just the right flashy jewelry","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false"
"3WRKFXQBODIUIXB2CM9Y6PJ1XUIIYE","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","31QTRG6Q2WPPL3W0FJ4K36G4NV2PYQ","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:44:33 PDT 2023","Tue Oct 10 03:02:37 PDT 2023","Fri Oct 13 03:02:37 PDT 2023","","","","1084","100% (26/26)","100% (26/26)","100% (26/26)","boo","lover","spending time with my boo at home; getting stuff from the grocery store with my boo; a woman and her boo at a fancy restaurant; a man and his boo on a flight; me holding hands at the movie with my boo; me and my boo sharing an umbrella in the rain","spending time with my lover at home; getting stuff from the grocery store with my lover; a woman and her lover at a fancy restaurant; a man and his lover on a flight; me holding hands at the movie with my lover; me and my lover sharing an umbrella in the rain","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3WRKFXQBODIUIXB2CM9Y6PJ1XUIIYE","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3G0WWMR1UYWG9GT18UAYMV87O7KNQP","APPR35OCKA8MC","Submitted","Tue Oct 10 02:44:33 PDT 2023","Tue Oct 10 03:15:21 PDT 2023","Fri Oct 13 03:15:21 PDT 2023","","","","1848","100% (1/1)","0% (0/0)","0% (0/0)","boo","lover","spending time with my boo at home; getting stuff from the grocery store with my boo; a woman and her boo at a fancy restaurant; a man and his boo on a flight; me holding hands at the movie with my boo; me and my boo sharing an umbrella in the rain","spending time with my lover at home; getting stuff from the grocery store with my lover; a woman and her lover at a fancy restaurant; a man and his lover on a flight; me holding hands at the movie with my lover; me and my lover sharing an umbrella in the rain","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"386659BNTNSMLWJJW7DJMY8V4FT014","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3Z4AIRP3C9PX46NOPL7SJWRXI931XT","A10NGUKUJXXUNV","Submitted","Tue Oct 10 02:44:37 PDT 2023","Tue Oct 10 03:01:13 PDT 2023","Fri Oct 13 03:01:13 PDT 2023","","","","996","100% (1/1)","100% (1/1)","100% (1/1)","bussin","tasty","two people enjoying bussin food; some bussin fries; a guy enjoying bussin food; a woman buying bussin food; a bussin bowl of mac and cheese; a bussin plate of fried chicken","two people enjoying tasty food; some tasty fries; a man enjoying tasty food; a woman buying tasty food; a tasty bowl of mac and cheese; a tasty plate of fried chicken","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","true","false"
"386659BNTNSMLWJJW7DJMY8V4FT014","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3OF2M9AATJ0OF29PYD1VLW37ZF0ZKQ","A1Z7V1YPYOUWQW","Submitted","Tue Oct 10 02:44:26 PDT 2023","Tue Oct 10 03:10:08 PDT 2023","Fri Oct 13 03:10:08 PDT 2023","","","","1542","100% (25/25)","100% (25/25)","100% (25/25)","bussin","tasty","two people enjoying bussin food; some bussin fries; a guy enjoying bussin food; a woman buying bussin food; a bussin bowl of mac and cheese; a bussin plate of fried chicken","two people enjoying tasty food; some tasty fries; a man enjoying tasty food; a woman buying tasty food; a tasty bowl of mac and cheese; a tasty plate of fried chicken","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true"
"3J06WJ78HPVI090X6ILXEF51NFCVVF","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3L4PIM1GQWSAXGCFSB8981GJODQRYK","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:44:36 PDT 2023","Tue Oct 10 03:01:24 PDT 2023","Fri Oct 13 03:01:24 PDT 2023","","","","1008","100% (164/164)","100% (25/25)","100% (25/25)","chains","necklace","a man wearing gold chains; a woman wearing gold chains; a guy wearing rose gold chains; some gold chains around the neck; a display of chains in a jewelry store; a man wearing dark silver chains","a man wearing a gold necklace; a woman wearing a gold necklace; a man wearing a rose gold necklace; some gold necklaces around the neck; a display of necklaces in a jewelry store; a man wearing a dark gray necklace","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3J06WJ78HPVI090X6ILXEF51NFCVVF","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Tue Oct 10 02:44:04 PDT 2023","2","BatchId:5140956;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:44:04 PDT 2023","","","3UOUJI6MTGQDD3EMR9HCUYWUT60UXL","A3QV8YWQFZICJK","Submitted","Tue Oct 10 02:44:35 PDT 2023","Tue Oct 10 03:43:39 PDT 2023","Fri Oct 13 03:43:39 PDT 2023","","","","3544","0% (0/0)","0% (0/0)","0% (0/0)","chains","necklace","a man wearing gold chains; a woman wearing gold chains; a guy wearing rose gold chains; some gold chains around the neck; a display of chains in a jewelry store; a man wearing dark silver chains","a man wearing a gold necklace; a woman wearing a gold necklace; a man wearing a rose gold necklace; some gold necklaces around the neck; a display of necklaces in a jewelry store; a man wearing a dark gray necklace","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
