"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dialect_Word","Input.SAE_Word","Input.Dialect_Prompts","Input.SAE_Prompts","Answer.prompt1-q1-idk.on","Answer.prompt1-q1-no.on","Answer.prompt1-q1-yes.on","Answer.prompt1-q2-idk.on","Answer.prompt1-q2-no.on","Answer.prompt1-q2-yes.on","Answer.prompt2-q1-idk.on","Answer.prompt2-q1-no.on","Answer.prompt2-q1-yes.on","Answer.prompt2-q2-idk.on","Answer.prompt2-q2-no.on","Answer.prompt2-q2-yes.on","Answer.prompt3-q1-idk.on","Answer.prompt3-q1-no.on","Answer.prompt3-q1-yes.on","Answer.prompt3-q2-idk.on","Answer.prompt3-q2-no.on","Answer.prompt3-q2-yes.on","Answer.prompt4-q1-idk.on","Answer.prompt4-q1-no.on","Answer.prompt4-q1-yes.on","Answer.prompt4-q2-idk.on","Answer.prompt4-q2-no.on","Answer.prompt4-q2-yes.on","Answer.prompt5-q1-idk.on","Answer.prompt5-q1-no.on","Answer.prompt5-q1-yes.on","Answer.prompt5-q2-idk.on","Answer.prompt5-q2-no.on","Answer.prompt5-q2-yes.on","Answer.prompt6-q1-idk.on","Answer.prompt6-q1-no.on","Answer.prompt6-q1-yes.on","Answer.prompt6-q2-idk.on","Answer.prompt6-q2-no.on","Answer.prompt6-q2-yes.on","Approve","Reject"
"3KA7IJSNW8GQMB5VFPLY7BMCYZ5PBS","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","38JBBYETQRM5Q5TQHY02T5DTEQME40","A10G580H9CWW3V","Submitted","Tue Oct 10 14:55:31 PDT 2023","Tue Oct 10 15:16:23 PDT 2023","Fri Oct 13 15:16:23 PDT 2023","","","","1252","0% (0/0)","0% (0/0)","0% (0/0)","ah long","a loan shark","an ah long counting cash; an ah long carrying a knife; an ah long holding a bag; an ah long; an ah long threatening someone; an ah long spray painting a message","a loan shark counting cash; a loan shark carrying a knife; a loan shark holding a bag; a loan shark; a loan shark threatening someone; a loan shark spray painting a message","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true"
"3KA7IJSNW8GQMB5VFPLY7BMCYZ5PBS","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","33FOTY3KEPX918CTYPB55J6NHUZ1CH","A1QFD3NLSIV2IG","Submitted","Tue Oct 10 16:56:34 PDT 2023","Tue Oct 10 16:59:10 PDT 2023","Fri Oct 13 16:59:10 PDT 2023","","","","156","0% (0/0)","0% (0/0)","0% (0/0)","ah long","a loan shark","an ah long counting cash; an ah long carrying a knife; an ah long holding a bag; an ah long; an ah long threatening someone; an ah long spray painting a message","a loan shark counting cash; a loan shark carrying a knife; a loan shark holding a bag; a loan shark; a loan shark threatening someone; a loan shark spray painting a message","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true"
"3V0TR1NRVCDZE8EKBRTE92RBPLP4AM","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","34QN5IT0T237IG1YLUR0PSRUMB880F","A1Y0LQV8X1NGOF","Submitted","Tue Oct 10 16:55:43 PDT 2023","Tue Oct 10 16:56:53 PDT 2023","Fri Oct 13 16:56:53 PDT 2023","","","","70","0% (0/0)","0% (0/0)","0% (0/0)","ang pow","red packet","a child receiving an ang pow from his grandmother; two ang pows on a table; an ang pow and food on a table; a group of people holding ang pows; a store selling ang pows; an ang pow and some fruit on a table","a child receiving a red packet from his grandmother; two red packets on a table; a red packet and food on a table; a group of people holding red packets; a store selling red packets; a red packet and some fruit on a table","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true"
"3V0TR1NRVCDZE8EKBRTE92RBPLP4AM","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","3WOKGM4L74SA38OESBGWMEHU1GC0OA","A2HF5HKPLNFNRI","Submitted","Tue Oct 10 16:57:05 PDT 2023","Tue Oct 10 17:04:45 PDT 2023","Fri Oct 13 17:04:45 PDT 2023","","","","460","0% (0/0)","0% (0/0)","0% (0/0)","ang pow","red packet","a child receiving an ang pow from his grandmother; two ang pows on a table; an ang pow and food on a table; a group of people holding ang pows; a store selling ang pows; an ang pow and some fruit on a table","a child receiving a red packet from his grandmother; two red packets on a table; a red packet and food on a table; a group of people holding red packets; a store selling red packets; a red packet and some fruit on a table","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true"
"3BC9H1KCYWNCJSV713DD7GS9C5QWY9","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","3FUI0JHJP0AHYBUPS0EN09HQ91033D","AQ2NW2SADBI64","Submitted","Tue Oct 10 14:55:29 PDT 2023","Tue Oct 10 15:31:20 PDT 2023","Fri Oct 13 15:31:20 PDT 2023","","","","2151","0% (0/0)","0% (0/0)","0% (0/0)","atas","high class","an atas clothing boutique; an atas party with well dressed people; an atas red sports car; an atas restaurant; a woman with an atas car; an atas house","a high class clothing boutique; a high class party with well dressed people; a high class red sports car; a high class restaurant; a woman with a high class car; a high class house","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false"
"3BC9H1KCYWNCJSV713DD7GS9C5QWY9","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","3I7DHKZYGQCFS2XMQE3IGF47QN4F5W","A20PIUP7ADC755","Submitted","Tue Oct 10 17:02:12 PDT 2023","Tue Oct 10 17:49:21 PDT 2023","Fri Oct 13 17:49:21 PDT 2023","","","","2829","0% (0/0)","0% (0/0)","0% (0/0)","atas","high class","an atas clothing boutique; an atas party with well dressed people; an atas red sports car; an atas restaurant; a woman with an atas car; an atas house","a high class clothing boutique; a high class party with well dressed people; a high class red sports car; a high class restaurant; a woman with a high class car; a high class house","false","false","true","false","true","false","false","false","true","true","false","false","false","false","true","false","false","true","false","true","false","true","false","false","false","false","true","true","false","false","true","false","false","true","false","false"
"3HUR21WDDW0R8S0XB89Z9Z6GL7WYX4","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","3FIUS151DYEJMZI1IUSR2XV8HBAGG6","A3WJU5XK5O1VP","Submitted","Tue Oct 10 14:55:30 PDT 2023","Tue Oct 10 15:11:37 PDT 2023","Fri Oct 13 15:11:37 PDT 2023","","","","967","100% (9/9)","100% (7/7)","0% (0/0)","bak kwa","Chinese pork jerky","a person eating bak kwa; bak kwa in a bag; a person buying bak kwa from a shop; a plate with bak kwa on it; two people both eating bak kwa; a box of bak kwa in a shopping basket","a person eating Chinese pork jerky; Chinese pork jerky in a bag; a person buying Chinese pork jerky from a shop; a plate with Chinese pork jerky ; two people both eating Chinese pork jerky; a box of Chinese pork jerky in a shopping basket","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true"
"3HUR21WDDW0R8S0XB89Z9Z6GL7WYX4","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","345LHZDED041X5787KAONI7QMEK3UL","A3TH80XJDSWO3L","Submitted","Tue Oct 10 15:55:40 PDT 2023","Tue Oct 10 16:12:52 PDT 2023","Fri Oct 13 16:12:52 PDT 2023","","","","1032","0% (0/0)","0% (0/0)","0% (0/0)","bak kwa","Chinese pork jerky","a person eating bak kwa; bak kwa in a bag; a person buying bak kwa from a shop; a plate with bak kwa on it; two people both eating bak kwa; a box of bak kwa in a shopping basket","a person eating Chinese pork jerky; Chinese pork jerky in a bag; a person buying Chinese pork jerky from a shop; a plate with Chinese pork jerky ; two people both eating Chinese pork jerky; a box of Chinese pork jerky in a shopping basket","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3W0XM68YZR6OYMQN00N15IN4ID91KL","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","39LOEL67OVH3Z80V4H9JRQP1PNS83A","A2STM13VZOGVOR","Submitted","Tue Oct 10 14:55:30 PDT 2023","Tue Oct 10 15:10:35 PDT 2023","Fri Oct 13 15:10:35 PDT 2023","","","","905","0% (0/0)","0% (0/0)","0% (0/0)","can","yes","a student in a class nodding can; a worker nodding can to his supervisor; a customer at a restaurant nodding can; a person nodding can in agreement; a woman nodding can; a man nodding can","a student in a class nodding yes; a worker nodding yes to his supervisor; a customer at a restaurant nodding yes; a person nodding yes in agreement; a woman nodding yes; a man nodding yes","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","true","false","false","false","false","true"
"3W0XM68YZR6OYMQN00N15IN4ID91KL","35EE6WR8LIEKSYRMBY49LTB9O3U717","Singlish Prompt Verification","Singlish Prompt Verification","Singlish Prompt Verification","$0.20","Tue Oct 10 14:55:19 PDT 2023","2","BatchId:5141220;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:55:19 PDT 2023","","","37UEWGM5HWKD7A1CGM10UE59HV1R1C","A2WYDQ4ID5WT9K","Submitted","Tue Oct 10 14:55:30 PDT 2023","Tue Oct 10 15:29:49 PDT 2023","Fri Oct 13 15:29:49 PDT 2023","","","","2059","0% (0/0)","0% (0/0)","0% (0/0)","can","yes","a student in a class nodding can; a worker nodding can to his supervisor; a customer at a restaurant nodding can; a person nodding can in agreement; a woman nodding can; a man nodding can","a student in a class nodding yes; a worker nodding yes to his supervisor; a customer at a restaurant nodding yes; a person nodding yes in agreement; a woman nodding yes; a man nodding yes","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
