Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.8933
1,a monastery on a hill,0.8621
2,a small monastery,0.7063
3,a painting of a monastery,0.8877
4,a crowded monastery,0.6018
5,a monastery in a dark forest,0.5902
6,champagne on a wooden table,0.9799
7,champagne in a cabinet,0.9811
8,champagne on a table outside,0.9759
9,a painting of some champagne,0.9773
10,champagne on the beach,0.9811
11,champagne on top of a piano,0.9759
12,an old midwife,0.5188
13,a midwife with a woman,0.5068
14,a painting of a midwife,0.6727
15,a young midwife,0.8154
16,a midwife sitting down,0.9185
17,a photograph of a midwife with a cat,0.1332
18,a medical practitioner at a table,0.9786
19,an old medical practitioner,0.9811
20,a medical practitioner at a park,0.9039
21,a medical practitioner with a woman,0.9903
22,a medical practitioner with a notepad,0.9417
23,a painting of a medical practitioner,0.9729
24,a window covered with bamboo blinds,0.6149
25,a doorway with bamboo blinds,0.7796
26,hand-crafted bamboo blinds,0.6727
27,sun-faded bamboo blinds,0.6846
28,bamboo blinds with decorative trim,0.8067
29,tattered bamboo blinds,0.7697
30,a dark mountain pass,0.8986
31,a mountain pass covered in snow,0.8748
32,a crowded mountain pass,0.9185
33,a mountain pass with a nearby lake,0.8396
34,a painting of a beautiful mountain pass,0.9312
35,an abandoned mountain pass,0.8396
36,an old convenience store,0.4836
37,a modern convenience store,0.923
38,a busy convenience store,0.9417
39,a convenience store on fire,0.8816
40,an empty convenience store,0.9039
41,a painting of a convenience store,0.9786
42,an old temple,0.8816
43,a temple on a hill,0.9312
44,a painting of a temple,0.9612
45,a temple in a dark forest,0.8688
46,a temple in a city,0.749
47,an abandoned temple,0.9482
48,a barber in red,0.661
49,an old barber,0.8933
50,a small barber shop,0.8545
51,a busy barber shop,0.9039
52,a barber by the chair,0.6846
53,a barber working,0.9312
54,a police station in a city,0.9537
55,a busy police station,0.2755
56,a police station in a small town,0.2113
57,a person walking into a police station,0.8986
58,a painting of a police station,0.798
59,a photograph of a modern police station,0.9092
60,a father in front of a house,0.8242
61,a girl standing with her father,0.8756
62,a crying father,0.218
63,a father on a bed,0.9141
64,an old father with a dog,0.9039
65,an old father in the kitchen,0.9482
66,a beautiful veranda,0.6727
67,an expensive looking veranda,0.9312
68,a modern looking veranda,0.8688
69,a green veranda,0.7063
70,a dimly lit veranda,0.7796
71,a painting of a veranda,0.9092
72,a dry riverbed,0.8688
73,a beautiful riverbed in a painting,0.449
74,a riverbed in a forest,0.9612
75,a narrow riverbed,0.8154
76,a small riverbed,0.9092
77,a wet riverbed,0.8323
78,a beautiful queen,0.8933
79,a queen in a garden,0.661
80,a painting of an old queen,0.9312
81,a queen covered in snow,0.291
82,a queen in a large hall,0.6846
83,an old queen on a bed,0.9091
84,a sliced eggplant,0.8242
85,an eggplant on a table,0.9729
86,eggplant in a basket,0.9452
87,a painting of a eggplant,0.9773
88,a moldy eggplant,0.8816
89,a dish with eggplant,0.9843
90,a table of food,0.976
91,a basket with food,0.9869
92,healthy food,0.9948
93,food in a cabinet,0.9655
94,a person with some food,0.9141
95,a family enjoying food,0.9711
96,a bustling town,0.8986
97,an abandoned town,0.8688
98,view of a town,0.951
99,a beautiful town,0.8816
100,a painting of a town,0.9759
101,a lively town,0.4836
102,a dying camel,0.798
103,a camel next to water,0.9773
104,a painting of a large camel,0.9695
105,a camel eating food,0.9589
106,a camel in the street,0.798
107,a camel walking in the heat,0.6381
108,incense in a house,0.8067
109,incense on a table,0.291
110,a painting of incense,0.3098
111,incense burning,0.7388
112,red incense,0.8323
113,incense on a shelf,0.9385
114,a painting of a beautiful crane bird,0.8067
115,a large group of crane birds,0.6846
116,a dirty crane bird,0.5416
117,two crane birds next to each other,0.7796
118,a sleeping crane bird,0.449
119,a crane bird eating food,0.4169
120,a enormous warehouse,0.9271
121,an abandoned warehouse,0.9711
122,a busy warehouse,0.9141
123,a painting of a warehouse,0.9745
124,a warehouse on fire,0.8933
125,a dark abandoned warehouse,0.9537
126,painting of a pharmacy,0.9811
127,a modern pharmacy,0.9729
128,inside a pharmacy,0.9884
129,a busy pharmacy,0.9141
130,entrance of a pharmacy,0.9348
131,a rural pharmacy,0.8816
132,an abandoned gas station,0.9633
133,a gas station in a desert,0.9589
134,a photograph of a modern gas station,0.9655
135,a very busy gas station,0.862
136,a gas station in a big city,0.7388
137,a dirty gas station,0.9811
