Prompt_Index,SAE_Prompt,Normalized_Score
0,a little baby,0.8272
1,a painting of a little boy,0.901
2,a little girl,0.6679
3,a man holler at a girl,0.3957
4,a man holler at a woman,0.4852
5,a guy holler at a woman,0.8557
6,a guy holler at his close friend,0.8674
7,a holler from the audience,0.4949
8,my close friend,0.6844
9,my handsome close friend,0.5501
10,an old close friend,0.5555
11,me and my close friend,0.37
12,a close friend from childhood,0.8754
13,painting of me and my close friend,0.5582
14,me and my friends,0.5465
15,me and my large friends,0.3611
16,painting of me and my friends,0.7062
17,me and my small friends,0.8632
18,my friends wearing red,0.5866
19,my friends at my house,0.5953
20,an old grandma,0.7217
21,my beautiful grandma,0.8154
22,a group of grandmas,0.605
23,my grandma in purple,0.6529
24,my grandma in her house,0.7931
25,an angry grandma,0.6204
26,a picture of my lover,0.7489
27,my sleeping lover,0.4895
28,my beautiful lover,0.492
29,my lover at my house,0.5196
30,my lover wearing purple,0.4672
31,my handsome lover,0.749
32,a kid deposit some money,0.5624
33,a man paying with money,0.5416
34,a woman paying with money,0.4918
35,a man aiming his gun,0.2145
36,a man wearing dental jewelry,0.4787
37,a woman wearing dental jewelry,0.3721
38,tipping my hat,0.5582
39,wearing a hat,0.6161
40,loading the gun,0.2362
41,aiming the gun,0.3273
42,a busy neighborhood,0.6213
43,a man flashing bills,0.6409
44,a man with his close friends,0.6143
45,a group picture with the close friends,0.7383
46,a painting of my close friends,0.5901
47,my close friends in the house,0.7494
48,me with my close friends,0.5581
49,hanging with my close friends,0.6557
50,a picture of my lover,0.7489
51,my sleeping lover,0.4895
52,my beautiful lover,0.492
53,my lover at my house,0.5196
54,my lover wearing pink,0.6074
55,my handsome lover,0.749
56,my close friend,0.6844
57,my handsome close friend,0.5501
58,an old close friend,0.5555
59,me and my close friend,0.37
60,a close friend from childhood,0.8754
61,painting of me and my close friend,0.5582
62,a man high on marijuana,0.6747
63,a woman high on marijuana,0.5525
64,a painting of a person high on marijuana,0.6334
65,a group of people high on marijuana,0.6996
66,college students high on marijuana,0.6087
67,a person high on marijuana,0.6263
68,my morning hair frizziness,0.7675
69,a painting of my hair frizziness,0.5754
70,fixing my hair frizziness,0.6803
71,a woman with hair frizziness,0.614
72,my natural hair frizziness,0.6234
73,two people with hair frizziness,0.5362
74,a painting of my dreadlocks,0.5082
75,my dirty dreadlocks,0.368
76,my long dreadlocks,0.5703
77,two people with dreadlocks,0.5439
78,cutting my dreadlocks,0.4809
79,dyed dreadlocks,0.1681
