Prompt_Index,SAE_Prompt,Score
0,a little baby,0.2533
1,a little dog,0.2933
2,a little cat,0.2896
3,a painting of a little boy,0.3377
4,a little horse,0.2967
5,a little girl,0.286
6,a parked car,0.2763
7,a second-hand car,0.2911
8,a gas car,0.2703
9,a rental car,0.2641
10,an electric car,0.2937
11,a leased car,0.2497
12,a suburban house,0.2745
13,a house downtown,0.2743
14,a lakeside house,0.3253
15,an old house,0.317
16,a waterfront house,0.3189
17,a brick house,0.3019
18,a man holler at a girl,0.2213
19,a man holler at a woman,0.2551
20,a guy holler at a woman,0.2322
21,a guy holler at his close friend,0.229
22,a holler from the audience,0.2329
23,a loud holler,0.2567
24,my close friend,0.2129
25,my handsome close friend,0.2528
26,an old close friend,0.2401
27,me and my close friend,0.2451
28,a close friend from childhood,0.2367
29,painting of me and my close friend,0.3074
30,me and my friends,0.251
31,me and my large friends,0.2575
32,painting of me and my friends,0.3061
33,me and my small friends,0.2686
34,my friends wearing red,0.2955
35,my friends at my house,0.2442
36,an old grandma,0.2921
37,my beautiful grandma,0.2704
38,a group of grandmas,0.3209
39,my grandma in purple,0.3192
40,my grandma in her house,0.2873
41,an angry grandma,0.3113
42,a picture of my lover,0.2229
43,my sleeping lover,0.2541
44,my beautiful lover,0.2366
45,my lover at my house,0.2218
46,my lover wearing purple,0.2832
47,my handsome lover,0.2401
48,work for money,0.2892
49,a kid deposit some money,0.311
50,a man paying with money,0.2965
51,a woman paying with money,0.3072
52,a wallet overflowing with money,0.3037
53,bags of money,0.308
54,dirty sneakers,0.3014
55,retro sneakers,0.2923
56,brown sneakers,0.3141
57,broken sneakers,0.3013
58,brand new sneakers,0.2693
59,a painting of blue sneakers,0.3637
60,a hand-held gun,0.2954
61,a man aiming his gun,0.2924
62,a rusty gun,0.3183
63,a painting of a silver gun,0.3681
64,a broken gun,0.2889
65,a long-range gun,0.2968
66,designer clothes,0.2484
67,stylish clothes,0.266
68,vintage clothes,0.3059
69,a rack of purple clothes,0.3792
70,a rack of beautiful clothes,0.318
71,a painting of blue clothes,0.3337
72,golden dental jewelry,0.3434
73,dirty dental jewelry,0.3082
74,a man wearing dental jewelry,0.3193
75,a woman wearing dental jewelry,0.3133
76,silver dental jewelry,0.3311
77,bronze dental jewelry,0.3269
78,very dark tinted car windows,0.2789
79,a convertible with tinted car windows,0.2951
80,a bus with dark tinted car windows,0.3133
