Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.7712
1,a little girl playing with a toy car,0.7719
2,a little baby wrapped in a blanket,0.7801
3,a man driving his car,0.7688
4,a woman driving her blue car,0.7333
5,a man driving a new car on the freeway,0.6134
6,a man in front of his house,0.4427
7,a woman in front of her house,0.2884
8,a family in front of their new house,0.7264
9,a retiree and her one story house with a flower garden,0.6692
10,a man holler at a girl across the street,0.33
11,a man holler at a woman near the bus stop,0.3418
12,a man holler at a woman walking past him,0.3252
13,a man holler at his close friend from the balcony,0.383
14,a loud holler from the audience during the show,0.6812
15,she heard a holler from across the street,0.6715
16,me and my close friend hanging out at a cafe,0.6456
17,my close friend talking on the phone,0.3271
18,my close friend waiting outside the store,0.262
19,me and my close friend eating together at lunch,0.7636
20,a close friend from childhood playing video games together,0.4399
21,a close friend with a skateboard,0.7381
22,me and my friends hanging out after school,0.4255
23,me and my friends at a restaurant,0.8519
24,taking a selfie with my friends,0.8329
25,me and my friends hanging out at a cafe,0.3765
26,my friends hanging out at the park,0.5937
27,a group of friends in matching shirts,0.7262
28,an old grandma in front of a new england style house,0.6353
29,my grandmother and my dad,0.7436
30,my grandmother with my mom,0.6106
31,my grandmother and her cat,0.6876
32,a grandma knitting a sweater,0.6151
33,a grandma baking cookies,0.8101
34,a picture of my lover smiling at the beach,0.5177
35,me and my lover holding hands at sunset,0.4421
36,my lover posing in a botanical garden,0.6443
37,my lover drinking coffee,0.6681
38,a lover holding a bouquet of roses,0.3434
39,a lover taking a selfie,0.7693
40,a man paying money to the cashier,0.5354
41,a woman paying money to the shopkeeper,0.2725
42,a man wearing sneakers,0.6569
43,a girl wearing white leather sneakers,0.3942
44,a man aiming his gun,0.1478
45,a man aiming his gun in a dark alley,0.1509
46,a woman firing her gun at the target,0.1944
47,a soldier carrying a gun,0.1562
48,a man wearing cool clothes,0.4039
49,a woman wearing cool clothes,0.4112
50,a man wearing minimalist clothes,0.513
51,a woman wearing vintage clothes,0.6221
52,a man wearing dental jewelry over the teeth,0.3828
53,a rapper with dental jewelry,0.6201
54,a man wearing green dental jewelry,0.5974
55,a woman wearing dental jewelry with a confident smile,0.4857
56,a rapper showing off his dental jewelry,0.546
57,gold dental jewelry on a smiling face,0.5773
58,a woman driving her convertible car,0.6357
59,a man driving his convertible car on the hilly road,0.5032
60,two people riding in a convertible car,0.6297
61,a man driving a sporty convertible car,0.7027
62,a grandpa wearing a baseball cap,0.7523
63,a woman wearing an orange cap,0.4912
64,a man wearing a red cap,0.5497
65,a man with a blue cap,0.8559
66,a boy wearing a cap matching his outfit,0.911
67,a man looking at his reflection in a mirror,0.6735
68,a woman looking at her reflection in a mirror,0.4382
69,a couple looking at their reflection in a mirror,0.6284
70,a man holding his gun,0.2288
71,a woman holding a large gun,0.1998
72,a couple of soldiers with guns,0.2401
73,a group of people with guns,0.2685
74,a man wearing a gold necklace,0.0968
75,a woman wearing a gold necklace,0.2165
76,a man wearing a rose gold necklace,0.551
77,some gold necklaces around the neck,0.3701
78,a man wearing a dark gray necklace,0.2675
79,a woman driving a car,0.6046
80,a guy riding in a car,0.7976
81,a group of friends in a car,0.7607
82,a person firing a gun,0.142
83,a man aiming a gun at a target,0.2953
84,a person firing a small gun,0.1807
85,a woman aiming a gun,0.1254
86,a policeman shooting a gun,0.235
87,two people enjoying tasty food,0.4639
88,a man enjoying tasty food,0.6325
89,a woman buying tasty food,0.518
90,walking through the bland suburban neighborhood,0.588
91,kids playing in the neighborhood,0.7351
92,a cashier counting the money from the customer,0.5926
93,a woman getting money from her checking account at the ATM,0.5908
94,the foodtruck worker getting money from the customer for the purchase,0.7306
95,a man paying back his friend the money for the coffee,0.5922
96,a rich businessman showing off a large stack of bills,0.8467
97,hanging out with my close friends,0.6867
98,hanging out with my close friends at a cafe,0.5238
99,studying with my close friends at a library,0.509
100,me and my close friends gathered for a barbecue,0.7506
101,a group picture with close friends at the beach,0.6585
102,going on a road trip with my close friends,0.6393
103,spending time with my lover at home,0.446
104,getting stuff from the grocery store with my lover,0.6623
105,a woman and her lover at a fancy restaurant,0.4077
106,a man and his lover on a flight,0.834
107,me holding hands at the movie with my lover,0.7142
108,me and my lover sharing an umbrella in the rain,0.2181
109,me and my close friend hiking in the mountains,0.7113
110,a woman and her close friend getting coffee,0.3569
111,a man and his close friend walking a golden retriever,0.4621
112,me and my close friend playing video games on the television,0.8523
113,my close friend helping me with a move,0.7907
114,my close friend riding a skateboard,0.8408
115,my close friend from the neighborhood,0.6299
116,me and my close friend in front of a big house,0.8034
117,an evening hanging out with my close friend,0.6295
118,me and my close friend eating at a cafe,0.6412
119,my go-to close friend for advice,0.7402
120,a heart-to-heart with my oldest close friend,0.4423
121,a summer day causing some serious hair frizziness,0.5793
122,my hair frizziness on full display in the humidity,0.7093
123,a struggle to manage the morning hair frizziness,0.6575
124,hair frizziness making a statement today,0.7125
125,my natural hair frizziness showing its beauty,0.5235
126,two people with visible hair frizziness in their hair,0.4948
127,flashy jewelry that caught everyone's eye at the party,0.3894
128,my flashy jewelry representing my style,0.6744
129,an outfit completed with some serious flashy jewelry,0.3657
130,a statement made with just the right flashy jewelry,0.432
131,my outfit for the club tonight,0.23
132,an outfit that screams confidence,0.3008
133,an outfit that looks like it's from a Korean drama,0.0412
134,my go-to outfit for first dates,0.36
135,a breezy summer outfit for hot days,0.3784
136,a new outfit for a cold snowy winter in a big city,0.3984
137,a new pair of glasses to change my look,0.5448
138,a pair of black round glasses worn by a man,0.6181
139,a pair of modern glasses worn by a woman,0.4091
140,my stylish glasses with the gold frame,0.6731
141,my friend holding her pair of glasses,0.6157
142,my first tattoo on my forearm,0.3737
143,a tattoo representing my journey,0.6701
144,a tattoo artist known for intricate designs,0.5944
145,a tattoo on a woman's neck,0.3494
146,a tattoo on a man's leg,0.4498
147,a dreamy design for my next tattoo,0.3424
148,my dreadlocks reaching my shoulders now,0.4442
149,a new style for my dreadlocks this summer,0.0759
150,taking care of my dreadlocks with essential oils,0.2924
151,two people with long dreadlocks sitting on a bench,0.1345
152,my dreadlocks tied up in a bun,0.6938
153,my dreadlocks reaching down to my waist,0.3228
