Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.337
1,a cup of milk tea on a table,0.2915
2,a shop selling milk tea,0.3077
3,a man drinking milk tea,0.3513
4,a woman drinking milk tea,0.363
5,three cups of milk tea on the counter,0.3317
6,a couple sitting at a table both with coffee,0.3172
7,a man getting coffee from a modern cafe,0.2999
8,a table with a cup of coffee and a slice of cake,0.3143
9,two people getting coffee from a stall,0.3002
10,a man buying coffee at a busy counter,0.2626
11,a woman with coffee standing by a bus stop,0.3301
12,a child receiving a red packet from his grandmother,0.3547
13,two red packets on a table with gold designs,0.394
14,a red packet and food on a table,0.2951
15,a group of people holding red packets,0.3386
16,a store selling red packets,0.3227
17,a red packet and some fruit on a table,0.3289
18,spicy squid dish,0.3175
19,raw squid at a market,0.3494
20,deep fried squid on a plate,0.2959
21,a large squid in an aquarium with coral,0.3176
22,a squid dish and rice on a table,0.2752
23,sliced squid in a frying pan,0.3374
24,getting food takeout from the small restaurant,0.2625
25,getting food takeout from the diner,0.2791
26,getting food takeout from the food truck,0.2945
27,let's get some food takeout,0.2527
28,chinese food takeout packed in plastic containers,0.3219
29,a couple getting food takeout from a hawker stall,0.34
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.2864
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.241
32,a student with a grasping and selfish attitude hoarding all the notes,0.2642
33,a parent with a grasping and selfish attitude rushing to the front row,0.2862
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.3036
35,a politician with a grasping and selfish attitude speaking over everyone else,0.2548
36,a bored cat in a house,0.2862
37,a bored woman walking on the city street,0.2505
38,a bored worker in an office,0.2675
39,a child bored in the summer,0.2827
40,a bored dog in the front yard,0.2876
41,a bored man on vacation,0.2953
42,a dog relaxing on a grassy lawn in front of a house,0.3282
43,people relaxing on a beach with music playing,0.3218
44,a couple relaxing in a park under a tree,0.3213
45,people relaxing on a sofa,0.3
46,a cat relaxing by a window,0.3124
47,a relaxing vacation setting,0.2726
48,a student in a class nodding yes,0.2841
49,a worker nodding yes to his supervisor,0.2805
50,a customer at a restaurant nodding yes,0.2854
51,a person nodding yes in agreement,0.2174
52,a woman nodding yes,0.2463
53,a man nodding yes,0.2251
54,a student saving a table at the dining hall,0.3111
55,a person saving a table at the library,0.2874
56,a person saving a table using a bag,0.2819
57,a group saving a table at the food hall,0.2639
58,saving a table at a cafe using a tissue packet,0.3168
59,saving a table with a napkin placed on a chair,0.3354
60,very tasty dumplings,0.3143
61,a person enjoying very tasty food,0.3136
62,a table full of very tasty Mexican food,0.3193
63,very tasty food,0.2467
64,very tasty Italian food,0.2911
65,a table full of tasty main dishes,0.2795
66,a high class clothing boutique,0.2697
67,a high class party with well dressed people,0.2933
68,a high class red sports car,0.2818
69,a woman with a high class car,0.3027
70,a high class house with marble floors and chandeliers,0.3415
71,a high class restaurant with velvet chairs and dim lighting,0.3175
72,a secluded tropical beach,0.297
73,camping in a secluded meadow in the mountains,0.3194
74,a couple hiking on a secluded trail,0.3242
75,a house in a secluded area by a forest,0.3164
76,an rv in a secluded town,0.3146
77,an secluded locale surrounded by dense forest,0.2802
78,a woman eating a bowl of noodles,0.3472
79,a woman eating sushi in a modern restaurant,0.3402
80,a woman eating a slice of cake in a cafe,0.346
81,a man eating a taco under a streetlight,0.351
82,a man eating a burrito by the riverside,0.3316
83,a man eating an apple,0.3437
