Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.6941
1,a woman driving a green truck on a farm,0.4859
2,a truck with a dog in the back,0.6134
3,a man driving a truck on the highway,0.5393
4,two kids sitting on the back of a truck,0.9505
5,a truck parked on a driveway,0.5218
6,a street vendor selling shaved ice,0.8524
7,a man enjoying shaved ice on a hot day,0.9333
8,a cup of shaved ice near a tree,0.8494
9,a colorful cup of shaved ice next to a spoon,0.836
10,a girl enjoying a bowl of shaved ice in the park,0.9546
11,two people sharing a cup of shaved ice on the table,0.6168
12,a street mural of a friend group hanging out together,0.7745
13,a group of teens in a friend group walking through the neighborhood,0.9613
14,a friend group gathered around a bench talking,0.9711
15,a friend group laughing loudly by a taco stand,0.4763
16,a friend group posing for a picture in front of a mural,0.9717
17,a friend group skateboarding down the street together,0.9614
18,a godfather cutting a birthday cake,0.7507
19,a godfather officiating a wedding ceremony,0.7813
20,a godfather playing chess with his godson,0.6501
21,a godfather cheering at a baseball game,0.7007
22,a godfather enjoying a cigar in a lounge,0.7524
23,a godfather gifting a necklace at a baptism,0.5442
24,a person hiking through a field,0.9164
25,a park with a big field,0.8801
26,a person running through a field,0.9793
27,a brown dog running in the field,0.9798
28,two kids playing around in the field,0.9525
29,a wide and open field next to the lake,0.8041
30,two men sitting in a jail cell,0.921
31,a jail guard standing in front of a wall,0.7853
32,a tall jail building surrounded by barbed wire,0.7448
33,a small prison with high fences,0.6535
34,a man about to go to prison,0.545
35,inside a prison with barred windows,0.7966
36,a person and their girlfriend walking down a street,0.9143
37,a man and his girlfriend laughing,0.9577
38,a person and their girlfriend dressed in similar looking clothes,0.7394
39,my girlfriend and I driving in a blue car,0.6063
40,me having dinner in a restaurant with my girlfriend,0.8528
41,a sunny day in the park with my girlfriend,0.6819
42,a person irons a dress shirt,0.5195
43,a person irons a towel in a sunny room,0.706
44,a man irons his pants before work,0.5409
45,my mother irons the curtains,0.3831
46,a woman irons clothes in the laundry room,0.6298
47,my brother irons his uniform shirt,0.2711
48,a person exploring El Paso on a sunny afternoon,0.7751
49,a lively restaurant in El Paso bustling at night,0.8369
50,a quiet street in El Paso lined with flowering plants,0.83
51,a crowded bus station in El Paso near downtown,0.6915
52,a typical single-story house in El Paso with a porch,0.8638
53,a bird's eye view of El Paso with mountains in background,0.9373
54,a woman and her brother eating at a restaurant,0.6914
55,a man hiking with his brother on a forest trail,0.6283
56,my brother posing for a picture,0.7475
57,me standing with my brother,0.6414
58,my brother and I sitting at a table,0.7685
59,my brother riding a bike,0.718
60,a woman and her sister eating at a restaurant,0.8612
61,a man hiking with his sister through a mountain path,0.6447
62,me and my sister posing for a picture,0.8826
63,me standing with my sister,0.6502
64,my sister and I sitting at a table,0.8366
65,my sister riding a bike,0.737
66,my brothers playing basketball together,0.7727
67,a brothers duo in a rock band,0.7038
68,my brothers on a camping trip,0.8155
69,a brothers wrestling match,0.7197
70,my brothers building a treehouse,0.5346
71,a brothers handshake at graduation,0.8592
72,a sisters moment at a wedding,0.8725
73,my sisters studying together,0.8738
74,a sisters dance routine,0.7818
75,my sisters sharing a secret,0.6306
76,my sisters having a tea party in the garden,0.8266
77,my sisters braiding each other's hair,0.6031
78,a group of mexican americans at a family reunion,0.9313
79,a mexican american activist speaking at a rally,0.8849
80,a mexican american community center hosting an event,0.8112
81,a mexican american cultural festival in the park,0.8717
82,a mexican american musician performing live,0.9007
83,a mexican american student at a graduation ceremony,0.922
84,a young man wearing sunglasses and a bandana,0.6765
85,a young man skateboarding down a hill,0.8204
86,a young man leaning against a lowrider,0.7466
87,a young man playing an acoustic guitar,0.9294
88,a young man writing in a journal at a cafe,0.886
89,a young man shooting pool at a bar,0.9493
90,a young man playing basketball in a local court,0.8936
91,a young man walking his pitbull in the neighborhood,0.8935
92,a young man buying street tacos from a food truck,0.7526
93,a young man riding a BMX bike in a skate park,0.8973
94,a young man breakdancing on a city street,0.9089
95,a young man playing the trumpet in a mariachi band,0.8366
96,a junkyard with stacks of old tires,0.9223
97,a junkyard with a rusty old crane,0.6943
98,a junkyard filled with abandoned bicycles,0.9387
99,a junkyard with a broken-down school bus,0.9212
100,a junkyard guarded by a stray dog,0.3348
101,a junkyard with piles of scrap metal,0.9435
102,an alcohol bottle with a lime wedge,0.7829
103,an alcohol cocktail with an umbrella,0.5777
104,an alcohol shot glass on a bar counter,0.7549
105,an alcohol flask in a back pocket,0.5547
106,an alcohol can sitting by a campfire,0.2898
107,an alcohol mixed drink with fruit garnish,0.7822
108,a man grilling burgers at a cookout,0.9181
109,a man riding a horse at a ranch,0.8815
110,a man repairing a broken fence,0.8149
111,a man practicing archery in a field,0.968
112,a man jogging in a city park,0.9174
113,a man watching a sunset from a pier,0.9483
114,a godmother baking cookies for a bake sale,0.575
115,a godmother attending a school play,0.6423
116,a godmother planting flowers in the garden,0.6083
117,a godmother knitting a sweater for her godchild,0.6813
118,a godmother singing in a church choir,0.6318
119,a godmother decorating a Christmas tree,0.6723
120,a crazy guy dancing in the rain,0.9134
121,a crazy stunt on a skateboard,0.8652
122,a crazy artist painting upside down,0.4447
123,my crazy dog chasing its tail,0.5589
124,a crazy expression on her face,0.9385
125,a crazy scene at the concert,0.947
126,my daughter playing in a sandbox,0.8206
127,a daughter drawing with chalk on the sidewalk,0.8557
128,my daughter holding a big ice cream cone,0.8826
129,a daughter riding a bike for the first time,0.7262
130,a daughter wearing a princess costume,0.9533
131,my daughter exploring the beach,0.8416
132,my son kicking a soccer ball,0.7956
133,a son climbing a tree,0.8957
134,my son reading a comic book,0.6516
135,a son playing with a toy train,0.8787
136,my son catching a fish,0.7931
137,a son building a sandcastle,0.8753
138,a pulled pork taco with cilantro and onions,0.9041
139,my pulled pork burrito bowl,0.8355
140,a pulled pork slider with barbecue sauce,0.8731
141,an overflowing pulled pork sandwich,0.802
142,a pulled pork pizza with jalapenos,0.7831
143,a pulled pork platter at a family barbecue,0.7304
144,a sunny day in california,0.8369
145,a surfer on a california wave,0.7691
146,my vacation in california,0.7318
147,a road trip through california,0.856
148,an iconic bridge in california,0.721
149,a bustling market in california,0.7812
150,a stack of money on the counter,0.8013
151,my wallet full of money,0.8108
152,an envelope with money,0.537
153,a jar filled with money,0.9818
154,a hand dropping money into a piggy bank,0.5871
155,a suitcase overflowing with money,0.9232
156,a close friend at a campfire,0.7593
157,my close friend wearing a birthday hat,0.7914
158,a memory with my close friend at the beach,0.9018
159,an afternoon with my close friend at the cafe,0.8668
160,a photo of me and my close friend,0.7863
161,a close friend helping with homework,0.776
162,a room set up to pamper someone,0.9219
163,a dog getting pampered with a warm blanket,0.8945
164,my favorite pampering session with candles,0.8002
165,a man deciding to pamper himself,0.7263
166,a day out to pamper with friends,0.8537
167,a cat ready to pamper in the sun,0.6595
168,a delicious lunch in the garden,0.8759
169,my favorite lunch spot in the city,0.5456
170,an appetizing lunch on a plate,0.9687
171,a group of people sharing a lunch,0.9757
172,a lunch packed for a picnic,0.9124
173,a child excited for his lunch break,0.8337
174,a boy flying a kite,0.9714
175,my boy wearing a school uniform,0.907
176,an adventurous boy climbing a tree,0.9599
177,a boy with his toy collection,0.9656
178,a boy making a sandcastle,0.925
179,a tired boy after soccer practice,0.7791
180,a girl with a flower crown,0.9922
181,my girl's first day at school,0.5579
182,a girl playing with her dolls,0.8005
183,an artistic girl painting a picture,0.9433
184,a girl practicing her dance routine,0.8722
185,a girl laughing at a playground,0.9134
186,a child running outside wearing bright blue flip-flops,0.6023
187,flip-flops left abandoned by the edge of a pool,0.6153
188,an elderly man relaxing outdoors wearing comfortable flip-flops,0.3316
189,flip-flops neatly arranged next to a door entrance,0.8945
190,a young woman walking her dog wearing colorful flip-flops,0.7895
191,sandy flip-flops lying near a beach chair at sunset,0.2432
192,a large pot of beans cooking on the kitchen stove,0.7871
193,a wooden spoon stirring freshly prepared beans in a bowl,0.5596
194,a small bowl of beans served next to fresh tortillas,0.9701
195,a woman placing beans onto a plate at a market,0.574
196,a man holding a bag of dried beans at the store,0.8267
197,a table set with beans and rice for family dinner,0.7409
198,a fridge fully stocked with fresh fruits and cold drinks,0.9156
199,a young woman organizing vegetables inside a spacious fridge,0.7369
200,a stainless steel fridge standing in a bright modern kitchen,0.9501
201,a small fridge placed next to a kitchen countertop,0.6638
202,an old white fridge covered with colorful fridge magnets,0.378
203,a man reaching into a fridge to grab some milk,0.7126
