Prompt_Index,SAE_Prompt,Normalized_Score
0,a woman driving a green truck on a farm,0.7097
1,a man driving a truck on the highway,0.6025
2,two kids sitting on the back of a truck,0.8116
3,a street vendor selling shaved ice,0.5643
4,a man enjoying shaved ice on a hot day,0.7734
5,a girl enjoying a bowl of shaved ice in the park,0.6942
6,two people sharing a cup of shaved ice on the table,0.7659
7,a group of teens in a friend group walking through the neighborhood,0.4396
8,a friend group gathered around a bench talking,0.6852
9,a friend group laughing loudly by a taco stand,0.6351
10,a friend group posing for a picture in front of a mural,0.5659
11,a friend group skateboarding down the street together,0.9105
12,a godfather cutting a birthday cake,0.8278
13,a godfather officiating a wedding ceremony,0.8004
14,a godfather playing chess with his godson,0.4477
15,a godfather cheering at a baseball game,0.7907
16,a godfather enjoying a cigar in a lounge,0.7585
17,a godfather gifting a necklace at a baptism,0.8441
18,a person hiking through a field,0.4766
19,a person running through a field,0.2889
20,two kids playing around in the field,0.7223
21,two men sitting in a jail cell,0.324
22,a jail guard standing in front of a wall,0.2392
23,a small prison with high fences,0.1863
24,a man about to go to prison,0.3354
25,a person and their girlfriend walking down a street,0.3206
26,a man and his girlfriend laughing,0.5834
27,a person and their girlfriend dressed in similar looking clothes,0.4018
28,my girlfriend and I driving in a blue car,0.7027
29,me having dinner in a restaurant with my girlfriend,0.6857
30,a sunny day in the park with my girlfriend,0.2349
31,a person irons a dress shirt,0.3483
32,a person irons a towel in a sunny room,0.5245
33,a man irons his pants before work,0.4026
34,my mother irons the curtains,0.4328
35,a woman irons clothes in the laundry room,0.593
36,my brother irons his uniform shirt,0.7202
37,a person exploring El Paso on a sunny afternoon,0.622
38,a woman and her brother eating at a restaurant,0.6149
39,a man hiking with his brother on a forest trail,0.516
40,my brother posing for a picture,0.9001
41,me standing with my brother,0.8453
42,my brother and I sitting at a table,0.7704
43,my brother riding a bike,0.8951
44,a woman and her sister eating at a restaurant,0.5246
45,a man hiking with his sister through a mountain path,0.5223
46,me and my sister posing for a picture,0.4219
47,me standing with my sister,0.5582
48,my sister and I sitting at a table,0.505
49,my sister riding a bike,0.883
50,my brothers playing basketball together,0.9141
51,a brothers duo in a rock band,0.6898
52,my brothers on a camping trip,0.8701
53,a brothers wrestling match,0.7249
54,my brothers building a treehouse,0.8413
55,a brothers handshake at graduation,0.8619
56,a sisters moment at a wedding,0.5177
57,my sisters studying together,0.5935
58,a sisters dance routine,0.5088
59,my sisters sharing a secret,0.4104
60,my sisters having a tea party in the garden,0.399
61,my sisters braiding each other's hair,0.3238
62,a group of mexican americans at a family reunion,0.3826
63,a mexican american activist speaking at a rally,0.1635
64,a mexican american community center hosting an event,0.5199
65,a mexican american cultural festival in the park,0.1875
66,a mexican american musician performing live,0.522
67,a mexican american student at a graduation ceremony,0.585
68,a young man wearing sunglasses and a bandana,0.8806
69,a young man skateboarding down a hill,0.7683
70,a young man leaning against a lowrider,0.7729
71,a young man playing an acoustic guitar,0.6218
72,a young man writing in a journal at a cafe,0.6517
73,a young man shooting pool at a bar,0.6411
74,a young man playing basketball in a local court,0.4633
75,a young man walking his pitbull in the neighborhood,0.5199
76,a young man buying street tacos from a food truck,0.78
77,a young man riding a BMX bike in a skate park,0.7661
78,a young man breakdancing on a city street,0.6788
79,a young man playing the trumpet in a mariachi band,0.553
80,a man grilling burgers at a cookout,0.806
81,a man riding a horse at a ranch,0.4662
82,a man repairing a broken fence,0.4242
83,a man practicing archery in a field,0.5832
84,a man jogging in a city park,0.5033
85,a man watching a sunset from a pier,0.3987
86,a godmother baking cookies for a bake sale,0.8087
87,a godmother attending a school play,0.6551
88,a godmother planting flowers in the garden,0.4282
89,a godmother knitting a sweater for her godchild,0.7474
90,a godmother singing in a church choir,0.4608
91,a godmother decorating a Christmas tree,0.6938
92,a crazy guy dancing in the rain,0.5157
93,a crazy stunt on a skateboard,0.7563
94,a crazy artist painting upside down,0.7657
95,a crazy expression on her face,0.2245
96,a crazy scene at the concert,0.5269
97,my daughter playing in a sandbox,0.8589
98,a daughter drawing with chalk on the sidewalk,0.7077
99,my daughter holding a big ice cream cone,0.8386
100,a daughter riding a bike for the first time,0.9233
101,a daughter wearing a princess costume,0.6531
102,my daughter exploring the beach,0.506
103,my son kicking a soccer ball,0.859
104,a son climbing a tree,0.8924
105,my son reading a comic book,0.7543
106,a son playing with a toy train,0.7542
107,my son catching a fish,0.9579
108,a son building a sandcastle,0.8891
109,a surfer on a california wave,0.7264
110,my vacation in california,0.6962
111,a bustling market in california,0.376
112,a hand dropping money into a piggy bank,0.5658
113,a close friend at a campfire,0.617
114,my close friend wearing a birthday hat,0.786
115,a memory with my close friend at the beach,0.5245
116,an afternoon with my close friend at the cafe,0.5228
117,a photo of me and my close friend,0.6552
118,a close friend helping with homework,0.5701
119,my favorite pampering session with candles,0.6384
120,a man deciding to pamper himself,0.4396
121,a day out to pamper with friends,0.5716
122,a group of people sharing a lunch,0.5919
123,a child excited for his lunch break,0.6649
124,a boy flying a kite,0.8383
125,my boy wearing a school uniform,0.9658
126,an adventurous boy climbing a tree,0.867
127,a boy with his toy collection,0.8863
128,a boy making a sandcastle,0.8094
129,a tired boy after soccer practice,0.8842
130,a girl with a flower crown,0.3415
131,my girl's first day at school,0.6852
132,a girl playing with her dolls,0.504
133,an artistic girl painting a picture,0.6174
134,a girl practicing her dance routine,0.4444
135,a girl laughing at a playground,0.7157
