Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.9417
1,a photo of milk tea,0.9185
2,selling milk tea,0.9385
3,a large milk tea,0.8154
4,a small milk tea,0.8756
5,milk tea on a counter,0.951
6,coffee on a table,0.9811
7,coffee on a counter,0.9745
8,a painting of coffee,0.9852
9,two people getting coffee,0.9744
10,a man buying coffee,0.8545
11,a woman with coffee,0.9589
12,a painting of a red packet,0.9185
13,two red packets on a table,0.8933
14,a red packet on a counter,0.9712
15,a person holding a red packet,0.9482
16,a red packet on the ground,0.9563
17,a child holding a red packet,0.9563
18,a painting of squid,0.9612
19,squid on a table,0.8933
20,a squid in a market,0.8154
21,a squid in an aquarium,0.9589
22,a squid on a counter,0.9312
23,squid in a box,0.9695
24,a person getting takeout,0.8242
25,takeout on a table,0.9676
26,takeout from the food truck,0.9693
27,let's get some food takeout,0.9589
28,chinese food takeout,0.923
29,a couple getting food takeout,0.7887
30,a businessman with a grasping and selfish attitude,0.9091
31,a leader with a grasping and selfish attitude,0.9447
32,a student with a grasping and selfish attitude,0.6258
33,a parent with a grasping and selfish attitude,0.8877
34,a businesswoman with a grasping and selfish attitude,0.5653
35,a politician with a grasping and selfish attitude,0.914
36,a bored cat,0.8933
37,a bored woman,0.8756
38,a bored worker,0.9612
39,a child bored,0.9348
40,a bored dog,0.9312
41,a bored man,0.8067
42,a relaxing dog,0.9695
43,people relaxing on a beach,0.0691
44,people relaxing on a coach,0.9655
45,a couple relaxing in a park,0.9869
46,a cat relaxing,0.9745
47,a relaxing setting,0.9852
48,a person gesturing yes,0.923
49,a person answering yes,0.9449
50,a worker gesturing yes,0.8154
51,a student gesturing yes,0.8545
52,a woman gesturing yes,0.9861
53,a man gesturing yes,0.8396
54,a student saving a table,0.6727
55,a man saving a table,0.8479
56,a woman saving a table,0.6018
57,a group saving a table,0.8545
58,saving a table at a cafe,0.8242
59,saving a table with a napkin,0.6954
60,a counter with tasty things,0.9852
61,a painting of something that is very tasty,0.9877
62,a table with very tasty stuff,0.9852
63,a photo of something that is tasty,0.9877
64,something tasty,0.9843
65,a person enjoying something that is tasty,0.9897
66,a high class clothing store,0.9655
67,a high class party,0.9811
68,a painting of something that is high class,0.9676
69,a high class restaurant,0.9811
70,a high class car,0.9745
71,a high class house,0.9822
72,a secluded beach,0.9271
73,a secluded street,0.9729
74,a secluded trail,0.9563
75,a secluded locale,0.9799
76,a secluded house,0.9633
77,a secluded town,0.9348
78,a woman eating noodles,0.9903
79,a painting of someone eating,0.9877
80,a person eating a salad,0.9903
81,a man eating a taco,0.9925
82,people eating,0.9729
83,a man eating a burrito,0.8986
84,a family redecorates their house,0.9589
85,a worker redecorates her office space,0.862
86,a couple redecorate their garage,0.923
87,a woman redecorates her room,0.9417
88,a man redecorates his desk,0.8545
89,a person redecorates their kitchen,0.9745
90,a tall girl,0.9039
91,a girl buying a computer,0.8621
92,a girl hiking,0.9509
93,a girl,0.9861
94,a girl in a city,0.9843
95,a painting of a girl,0.9869
96,a mobile phone on a table,0.9786
97,a woman holding a mobile phone,0.9884
98,a mobile phone on the ground,0.9799
99,a man with a mobile phone,0.9915
100,a painting of a mobile phone,0.9759
