Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.6948
1,a cup of milk tea on a table,0.6855
2,a shop selling milk tea,0.7742
3,a man drinking milk tea,0.7769
4,a woman drinking milk tea,0.8247
5,three cups of milk tea on the counter,0.7513
6,a couple sitting at a table both with coffee,0.9397
7,a man getting coffee from a modern cafe,0.8661
8,a table with a cup of coffee and a slice of cake,0.9767
9,two people getting coffee from a stall,0.8525
10,a man buying coffee at a busy counter,0.8549
11,a woman with coffee standing by a bus stop,0.6703
12,a child receiving a red packet from his grandmother,0.8677
13,two red packets on a table with gold designs,0.9004
14,a red packet and food on a table,0.8871
15,a group of people holding red packets,0.9389
16,a store selling red packets,0.9273
17,a red packet and some fruit on a table,0.8764
18,spicy squid dish,0.9093
19,raw squid at a market,0.9363
20,deep fried squid on a plate,0.7179
21,a large squid in an aquarium with coral,0.9092
22,a squid dish and rice on a table,0.8909
23,sliced squid in a frying pan,0.7895
24,getting food takeout from the small restaurant,0.8801
25,getting food takeout from the diner,0.7592
26,getting food takeout from the food truck,0.9002
27,let's get some food takeout,0.8437
28,chinese food takeout packed in plastic containers,0.9529
29,a couple getting food takeout from a hawker stall,0.8462
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.6062
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.5265
32,a student with a grasping and selfish attitude hoarding all the notes,0.5487
33,a parent with a grasping and selfish attitude rushing to the front row,0.5062
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.5893
35,a politician with a grasping and selfish attitude speaking over everyone else,0.7272
36,a bored cat in a house,0.8122
37,a bored woman walking on the city street,0.757
38,a bored worker in an office,0.8984
39,a child bored in the summer,0.7915
40,a bored dog in the front yard,0.7628
41,a bored man on vacation,0.7371
42,a dog relaxing on a grassy lawn in front of a house,0.9654
43,people relaxing on a beach with music playing,0.6115
44,a couple relaxing in a park under a tree,0.9857
45,people relaxing on a sofa,0.9558
46,a cat relaxing by a window,0.9597
47,a relaxing vacation setting,0.9848
48,a student in a class nodding yes,0.3699
49,a worker nodding yes to his supervisor,0.3036
50,a customer at a restaurant nodding yes,0.455
51,a person nodding yes in agreement,0.3073
52,a woman nodding yes,0.3004
53,a man nodding yes,0.28
54,a student saving a table at the dining hall,0.7248
55,a person saving a table at the library,0.7124
