Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil boy playing with a yoyo,a little boy playing with a yoyo,0.8545
1,a lil girl playing with a toy car,a little girl playing with a toy car,0.9811
2,a lil cat sitting on top of the piano,a little cat sitting on top of the piano,0.9759
3,a lil dog playing in the backyard,a little dog playing in the backyard,0.8688
4,a lil one story blue house,a little one story blue house,0.9348
5,a lil baby wrapped in a blanket,a little baby wrapped in a blanket,0.9141
6,a guy driving his whip,a man driving his car,0.9655
7,a woman driving her blue whip,a woman driving her blue car,0.9348
8,a man driving a new whip on the freeway,a man driving a new car on the freeway,0.9612
9,a red whip parked in the garage,a red car parked in the garage,0.9271
10,a whip parked by the curb,a car parked by the curb,0.8242
11,a black whip with chrome rims,a black car with chrome rims,0.9773
12,a guy in front of his crib,a man in front of his house,0.9589
13,a woman in front of her crib,a woman in front of her house,0.4596
14,a family in front of their new crib,a family in front of their new house,0.8816
15,a retiree and her one story crib with a flower garden,a retiree and her one story house with a flower garden,0.7697
16,a crib with a white picket fence,a house with a white picket fence,0.8545
17,a brick crib with a garden,a brick house with a garden,0.8688
18,a man holla at a girl across the street,a man holler at a girl across the street,0.8154
19,a man holla at a woman near the bus stop,a man holler at a woman near the bus stop,0.9141
20,a guy holla at a woman walking past him,a man holler at a woman walking past him,0.9537
21,a guy holla at his homie from the balcony,a man holler at his close friend from the balcony,0.798
22,a loud holla from the audience during the show,a loud holler from the audience during the show,0.5788
23,she heard a holla from across the street,she heard a holler from across the street,0.6137
24,me and homie hanging out at a cafe,me and my close friend hanging out at a cafe,0.7593
25,my homie talking on the phone,my close friend talking on the phone,0.6727
26,my homie waiting outside the store,my close friend waiting outside the store,0.3003
27,me and my homie eating together at lunch,me and my close friend eating together at lunch,0.7887
28,a homie from childhood playing video games together,a close friend from childhood playing video games together,0.9185
29,a homie with a skateboard,a close friend with a skateboard,0.6149
30,me and my crew hanging out after school,me and my friends hanging out after school,0.7175
31,me and my crew at a restaurant,me and my friends at a restaurant,0.9745
32,taking a selfie with my crew,taking a selfie with my friends,0.8816
33,me and my crew hanging out at a cafe,me and my friends hanging out at a cafe,0.9728
34,my crew hanging out at the park,my friends hanging out at the park,0.749
35,a crew in matching shirts,a group of friends in matching shirts,0.9612
36,an old nana in front of a new england style house,an old grandma in front of a new england style house,0.9773
37,my nana and my dad,my grandmother and my dad,0.5653
38,my nana with my mom,my grandmother with my mom,0.7887
39,my nana and her cat,my grandmother and her cat,0.8748
40,a nana knitting a sweater,a grandma knitting a sweater,0.9744
41,a nana baking cookies,a grandma baking cookies,0.9728
42,a picture of my bae smiling at the beach,a picture of my lover smiling at the beach,0.6954
43,me and my bae holding hands at sunset,me and my lover holding hands at sunset,0.9612
44,my bae posing in a botanical garden,my lover posing in a botanical garden,0.6018
45,my bae drinking coffee,my lover drinking coffee,0.5188
46,a bae holding a bouquet of roses,a lover holding a bouquet of roses,0.8067
47,a bae taking a selfie,a lover taking a selfie,0.4267
