Prompt_Index,SAE_Prompt,Score
0,a red semitruck driving down the street,0.9735
1,a delivery semitruck loaded with packages,0.9124
2,a semitruck parked by the curb,0.6335
3,a semitruck parked at a stop sign,0.646
4,a semitruck hauling timber,0.9901
5,a semitruck with a flat tire,0.4169
6,a cozy sweater hanging in a closet,0.9543
7,a man wearing a purple sweater,0.989
8,a woman knitting a brown sweater,0.9595
9,a sweater with reindeer patterns,0.7946
10,a sweater on a hanger,0.9714
11,a sweater folded neatly,0.45
12,a girl knocking on the bathroom door,0.645
13,a set of fresh towels in the bathroom,0.9552
14,a line of people waiting outside the bathroom,0.8002
15,a bathroom with a leaky faucet,0.698
16,a tidy bathroom with shiny blue wall tiles,0.9511
17,a bathroom with a shower curtain,0.9531
18,a pack of sausages at the grocery store,0.7564
19,a plate of sausages and eggs with toast,0.8868
20,a man cutting a sausage in half,0.8939
21,sausages on a grill,0.8822
22,sausages and mashed potatoes on a plate,0.9807
23,my sausages sizzling in a pan,0.9123
24,a woman throwing away the trash,0.9121
25,a bin overflowing with trash,0.972
26,a raccoon going through trash,0.9409
27,a trash can near a park bench,0.9373
28,a trash pile in an alley,0.9486
29,a trash dumpster in a construction site,0.9245
30,a top-floor apartment with a view of the city,0.9756
31,a college student's apartment,0.9306
32,a cozy apartment in the city,0.9396
33,an apartment with a balcony overlooking the city,0.9701
34,an apartment with a rooftop garden,0.9152
35,my apartment with an open-plan kitchen,0.6921
36,a man loading luggage into the car trunk,0.9191
37,a spare tire in the car trunk,0.8718
38,a woman putting groceries in the car trunk,0.9356
39,a car trunk filled with groceries,0.9924
40,a car trunk packed for a road trip,0.9739
41,my car trunk after a shopping spree,0.9373
42,a boy waiting in the line at a grocery store,0.5585
43,a line for the rollercoaster,0.9019
44,a line of cars at a drive-through,0.3186
45,a line at the ticket counter,0.7941
46,a line for the morning bus,0.7755
47,a line at the post office,0.6948
48,a man ironing creases in his pants,0.6617
49,a pair of purple pants folded on a chair,0.6736
50,a kid wearing a pair of blue pants,0.9629
51,a pants display in a store,0.9355
52,pants with a matching blazer,0.8956
53,my pants hanging in the closet,0.8162
54,a woman enjoying a cup of tea with a cookie,0.8452
55,a tin of assorted cookies,0.9209
56,a man baking homemade cookies,0.89
57,a cookie with chocolate chips,0.979
58,a cookie on a baking tray,0.8935
59,a cookie with a bite taken out,0.9642
60,a beam of light from the flashlight,0.8958
61,a man searching in the dark with a flashlight,0.8179
62,a rechargeable LED flashlight,0.8417
63,my flashlight in a toolbox,0.8214
64,a flashlight with low battery,0.6176
65,a policeman shining a flashlight at the suspect,0.6918
66,a mother changing her baby's diaper,0.8381
67,a pack of cloth diapers,0.7264
68,a happy baby wearing pink diapers,0.9385
69,a diaper on a changing table,0.7506
70,diapers with cute patterns,0.8819
71,a diaper on a clothesline,0.8776
72,a gasoline station at night,0.98
73,a man filling up his car with gasoline,0.8249
74,a sign showing gasoline prices,0.9095
75,a gasoline pump at a station,0.9748
76,a gasoline tanker on the road,0.9518
77,a brightly lit gasoline station sign at night,0.8954
78,a group of kids kicking a soccer ball,0.9761
79,a soccer player in the stadium,0.9539
80,a soccer player celebrating a win,0.9557
81,my soccer cleats on the field,0.874
82,a soccer goalie in the field,0.9579
83,a goalkeeper trying to catch a soccer ball,0.966
