Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.9252
1,a cup of milk tea on a table,0.6836
2,a shop selling milk tea,0.9298
3,a man drinking milk tea,0.9672
4,a woman drinking milk tea,0.9364
5,three cups of milk tea on the counter,0.7242
6,a couple sitting at a table both with coffee,0.9236
7,a man getting coffee from a modern cafe,0.8739
8,a table with a cup of coffee and a slice of cake,0.9725
9,two people getting coffee from a stall,0.9025
10,a man buying coffee at a busy counter,0.6313
11,a woman with coffee standing by a bus stop,0.9773
12,a child receiving a red packet from his grandmother,0.8898
13,two red packets on a table with gold designs,0.969
14,a red packet and food on a table,0.9691
15,a group of people holding red packets,0.9426
16,a store selling red packets,0.9091
17,a red packet and some fruit on a table,0.9729
18,spicy squid dish,0.8985
19,raw squid at a market,0.7894
20,deep fried squid on a plate,0.5991
21,a large squid in an aquarium with coral,0.9544
22,a squid dish and rice on a table,0.9556
23,sliced squid in a frying pan,0.6185
24,getting food takeout from the small restaurant,0.861
25,getting food takeout from the diner,0.6919
26,getting food takeout from the food truck,0.8845
27,let's get some food takeout,0.6846
28,chinese food takeout packed in plastic containers,0.8612
29,a couple getting food takeout from a hawker stall,0.9092
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.6942
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.6742
32,a student with a grasping and selfish attitude hoarding all the notes,0.4009
33,a parent with a grasping and selfish attitude rushing to the front row,0.2735
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.4781
35,a politician with a grasping and selfish attitude speaking over everyone else,0.8944
36,a bored cat in a house,0.8636
37,a bored woman walking on the city street,0.8136
38,a bored worker in an office,0.9546
39,a child bored in the summer,0.764
40,a bored dog in the front yard,0.8268
41,a bored man on vacation,0.7903
42,a dog relaxing on a grassy lawn in front of a house,0.9861
43,people relaxing on a beach with music playing,0.6232
44,a couple relaxing in a park under a tree,0.9882
45,people relaxing on a sofa,0.9855
46,a cat relaxing by a window,0.9811
47,a relaxing vacation setting,0.9896
48,a student in a class nodding yes,0.3884
49,a worker nodding yes to his supervisor,0.3826
50,a customer at a restaurant nodding yes,0.3877
51,a person nodding yes in agreement,0.2461
52,a woman nodding yes,0.3091
53,a man nodding yes,0.3165
54,a student saving a table at the dining hall,0.7291
55,a person saving a table at the library,0.6658
56,a person saving a table using a bag,0.6736
57,a group saving a table at the food hall,0.4833
58,saving a table at a cafe using a tissue packet,0.6211
59,saving a table with a napkin placed on a chair,0.6562
