Prompt_Index,SAE_Prompt,Normalized_Score
0,a painting of shaved ice,0.7911
1,a man enjoying shaved ice,0.7498
2,cup of shaved ice on a table,0.9439
3,a blue shaved ice,0.511
4,a friend group,0.0952
5,a big friend group,0.7637
6,a friend group at school,0.4344
7,a friend group at the park,0.2923
8,a loud friend group,0.3099
9,a painting of a godfather,0.9729
10,a godfather,0.5314
11,a godfather in a house,0.2504
12,an old godfather,0.3353
13,a man with a godfather,0.4392
14,a woman with a godfather,0.841
15,a big field,0.1068
16,a person at a field,0.5973
17,a green field,0.5462
18,an old jail,0.3776
19,a modern jail,0.2542
20,a small prison,0.4277
21,go to prison,0.1512
22,a painting of a girlfriend,0.8143
23,a girlfriend in a home,0.5243
24,a girlfriend in a car,0.6887
25,a girlfriend walking,0.492
26,me and my girlfriend,0.3754
27,at the park with my girlfriend,0.7327
28,my dad irons shirts,0.1862
29,she irons daily,0.6869
30,they iron clothes,0.639
31,I iron pants,0.2157
32,we iron uniforms,0.5807
33,he likes to iron,0.6521
34,a person exploring El Paso,0.5716
35,a painting of a brother,0.7458
36,a man hiking with his brother,0.7872
37,a brother in a house,0.8352
38,me with my brother,0.3899
39,a brother at a table,0.6128
40,a brother at a park,0.8831
41,a painting of a sister,0.6874
42,a man hiking with his sister,0.5447
43,a sister in a house,0.3315
44,me with my sister,0.4585
45,a sister at a table,0.627
46,a sister at a park,0.5749
47,a painting of brothers,0.7919
48,brothers in a house,0.8562
49,me and my brothers,0.9292
50,brothers by a table,0.4115
51,brothers together,0.755
52,brothers walking,0.7917
53,a painting of sisters,0.3205
54,sisters in a house,0.4749
55,me and my sisters,0.4255
56,sisters by a table,0.1848
57,sisters together,0.0909
58,sisters walking,0.2798
59,a painting of Mexican American,0.4467
60,a Mexican American at a park,0.6081
61,a Mexican American neighborhood,0.7647
62,a Mexican American at a store,0.5515
63,a young Mexican American,0.0264
64,an old Mexican American,0.8939
65,a young man in a house,0.8292
66,a young man in a park,0.1331
67,a painting of a young man,0.7149
68,a young man in a neighborhood,0.9712
69,a young man on the ground,0.0625
70,a young man leaning,0.6251
71,a painting of a young man,0.7149
72,a young man on a sidewalk,0.8398
73,a young man on a trail,0.3007
74,a young man in a park,0.1331
75,a young man in a neighborhood,0.9712
76,a young man on a street,0.3837
77,a painting of a man,0.6157
78,a big man,0.7908
79,a smaller man,0.2794
80,a man in a house,0.1882
81,a man in a park,0.08
82,a man on a street,0.0625
83,a painting of a godmother,0.7564
84,an old godmother,0.9089
85,a middle-aged godmother,0.1517
86,a godmother in a house,0.521
87,a godmother at a park,0.4708
88,a godmother in a car,0.5828
89,a guy acting crazy,0.6325
90,a crazy cat,0.5526
91,a crazy dog,0.376
92,a crazy painting,0.426
93,a crazy toy,0.7726
94,a daughter,0.1297
95,a daughter at home,0.5392
96,a daughter at a park,0.9808
97,a younger daughter,0.1594
98,an older daughter,0.3095
99,a painting of a daugher,0.3557
100,a son,0.8243
101,a son at home,0.515
102,a son at a park,0.8944
103,a younger son,0.1542
104,an older son,0.1767
105,a painting of a son,0.6869
106,a California landscape,0.4225
107,a city in California,0.6439
108,a California suburb,0.5895
109,money on the sidewalk,0.7681
110,a painting of a close friend,0.6482
111,me and my close friend,0.5878
112,a close friend in a house,0.697
113,a close friend at a cafe,0.1724
114,a close friend on the sidewalk,0.0559
115,a close friend in a park,0.5257
116,a person pampered himself,0.2569
117,a couple getting pampered,0.2012
118,a woman getting pampered,0.2012
119,a couple getting lunch,0.881
120,lunch in the meadow,0.7754
121,a boy at the park,0.7745
122,a boy in a house,0.8824
123,a boy on the sidewalk,0.5315
124,a painting of a chamaco,0.5244
125,a boy at a school,0.827
126,a boy and a soccer ball,0.6895
127,a girl at the park,0.4395
128,a girl in a house,0.5744
129,a girl on the sidewalk,0.0436
130,a girl and a basketball,0.0591
131,a girl at a school,0.8209
132,a girl at a store,0.7398
133,a woman wearing flip-flops,0.3934
