Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.8734
1,a cup of milk tea on a table,0.588
2,a shop selling milk tea,0.8476
3,a man drinking milk tea,0.878
4,a woman drinking milk tea,0.7129
5,three cups of milk tea on the counter,0.8667
6,a couple sitting at a table both with coffee,0.969
7,a man getting coffee from a modern cafe,0.9573
8,a table with a cup of coffee and a slice of cake,0.9782
9,two people getting coffee from a stall,0.9232
10,a man buying coffee at a busy counter,0.9356
11,a woman with coffee standing by a bus stop,0.9711
12,a child receiving a red packet from his grandmother,0.8951
13,two red packets on a table with gold designs,0.9708
14,a red packet and food on a table,0.9781
15,a group of people holding red packets,0.9677
16,a store selling red packets,0.9509
17,a red packet and some fruit on a table,0.9754
18,spicy squid dish,0.8477
19,raw squid at a market,0.9505
20,deep fried squid on a plate,0.7346
21,a large squid in an aquarium with coral,0.9449
22,a squid dish and rice on a table,0.9458
23,sliced squid in a frying pan,0.8318
24,getting food takeout from the small restaurant,0.8856
25,getting food takeout from the diner,0.7701
26,getting food takeout from the food truck,0.8942
27,let's get some food takeout,0.8987
28,chinese food takeout packed in plastic containers,0.9784
29,a couple getting food takeout from a hawker stall,0.9277
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.5768
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.4149
32,a student with a grasping and selfish attitude hoarding all the notes,0.435
33,a parent with a grasping and selfish attitude rushing to the front row,0.3303
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.4636
35,a politician with a grasping and selfish attitude speaking over everyone else,0.9019
36,a bored cat in a house,0.8699
37,a bored woman walking on the city street,0.71
38,a bored worker in an office,0.85
39,a child bored in the summer,0.6998
40,a bored dog in the front yard,0.6058
41,a bored man on vacation,0.329
42,a dog relaxing on a grassy lawn in front of a house,0.9844
43,people relaxing on a beach with music playing,0.4494
44,a couple relaxing in a park under a tree,0.9859
45,people relaxing on a sofa,0.9787
46,a cat relaxing by a window,0.9842
47,a relaxing vacation setting,0.988
48,a student in a class nodding yes,0.2853
49,a worker nodding yes to his supervisor,0.4637
50,a customer at a restaurant nodding yes,0.6356
51,a person nodding yes in agreement,0.2595
52,a woman nodding yes,0.2894
53,a man nodding yes,0.3092
54,a student saving a table at the dining hall,0.6319
55,a person saving a table at the library,0.645
56,a person saving a table using a bag,0.7405
57,a group saving a table at the food hall,0.5154
58,saving a table at a cafe using a tissue packet,0.6428
59,saving a table with a napkin placed on a chair,0.6097
60,very tasty dumplings,0.8524
61,a person enjoying very tasty food,0.935
62,a table full of very tasty Mexican food,0.9784
63,very tasty food,0.9282
64,very tasty Italian food,0.8879
65,a table full of tasty main dishes,0.9632
66,a high class clothing boutique,0.9182
67,a high class party with well dressed people,0.9848
68,a high class red sports car,0.9749
69,a woman with a high class car,0.9809
70,a high class house with marble floors and chandeliers,0.9879
71,a high class restaurant with velvet chairs and dim lighting,0.9786
72,a secluded tropical beach,0.9485
73,camping in a secluded meadow in the mountains,0.96
74,a couple hiking on a secluded trail,0.9663
75,a house in a secluded area by a forest,0.9772
76,an rv in a secluded town,0.7732
77,an secluded locale surrounded by dense forest,0.9513
78,a woman eating a bowl of noodles,0.9834
79,a woman eating sushi in a modern restaurant,0.9619
80,a woman eating a slice of cake in a cafe,0.9527
81,a man eating a taco under a streetlight,0.9493
82,a man eating a burrito by the riverside,0.8961
83,a man eating an apple,0.8919
84,a family redecorate their living room for the holidays,0.8573
85,a worker redecorate her office space with colorful posters,0.7277
86,a couple redecorate their garage with neon lights,0.7044
87,a woman redecorate her room using fairy lights,0.769
88,a man redecorate his desk with anime figurines,0.8358
89,a couple redecorate their living room,0.2662
90,a group of girls at the mall,0.9834
91,a girl hiking in the desert,0.9662
92,a girl posing in front of a mural,0.9715
93,a girl buying a computer at the electronics store,0.8846
94,a girl with a white shirt,0.9822
95,a girl and her partner,0.91
96,a mobile phone on a black table,0.9664
97,a person taking a selfie with a mobile phone,0.9634
98,a mobile phone next to a laptop on a table,0.9791
99,a man using a mobile phone,0.9892
100,people on the subway using their mobile phones,0.9891
101,a woman taking a photo with a mobile phone,0.8972
102,a loan shark counting cash,0.465
103,a loan shark carrying a knife in an alley,0.7538
104,a loan shark holding a bag of cash,0.643
105,a loan shark standing by a black car,0.4753
106,a loan shark threatening someone,0.4948
107,a loan shark spray painting a message,0.6769
108,a man eating food at a small food court,0.9413
109,a woman drinking tea at a small food court,0.9217
110,a bowl of noodles on a table in a small food court,0.7643
111,a small food court,0.7792
112,a couple at a small food court,0.9254
113,a group of friends at a small food court,0.9198
114,a handsome male on a magazine cover,0.9858
115,a handsome male performing on stage at a concert,0.9694
116,a handsome male at a gym lifting weights,0.9752
117,a handsome male posing in a streetwear outfit,0.9639
118,a handsome male with his partner,0.9612
119,a group of handsome males,0.9801
120,a man studying at the coffee shop,0.9793
121,a woman studying at home,0.9692
122,a child studying a book,0.9634
123,a group of students studying,0.9809
124,a student studying in his room at night,0.8689
125,a couple friends studying in the library,0.9653
126,a man being a third wheel on a hike with a couple,0.3932
127,a woman being a third wheel at a museum with a couple,0.5143
