Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.2804
1,a large lorry,a large semitruck,0.2727
2,a broken lorry,a broken semitruck,0.3062
3,a painting of an old lorry,a painting of an old semitruck,0.3347
4,a modern lorry,a modern semitruck,0.2639
5,a small lorry,a small semitruck,0.2678
6,a cozy jumper,a cozy sweater,0.3171
7,a purple jumper,a purple sweater,0.3358
8,a dirty jumper,a dirty sweater,0.3002
9,a designer jumper,a designer sweater,0.3005
10,a jumper with holes,a sweater with holes,0.3013
11,a colorful jumper,a colorful sweater,0.3408
12,a modern loo,a modern bathroom,0.289
13,a dirty loo,a dirty bathroom,0.2873
14,a colorful loo,a colorful bathroom,0.3136
15,a loo with blue tiles,a bathroom with blue tiles,0.3595
16,a spacious loo,a spacious bathroom,0.3127
17,a tiny loo,a tiny bathroom,0.2848
18,a pack of bangers,a pack of sausages,0.2543
19,a plate of bangers and eggs,a plate of sausages and eggs,0.3321
20,three bangers,three sausages,0.2577
21,sizzling bangers,sizzling sausages,0.3166
22,broken bangers,broken sausages,0.3015
23,some expired bangers,some expired sausages,0.2588
24,a pile of rubbish,a pile of trash,0.2742
25,rubbish on the floor,trash on the floor,0.2791
26,a heap of rubbish,a heap of trash,0.2758
27,a painting of rubbish,a painting of trash,0.2711
28,a rubbish bin,a trash bin,0.2919
29,a room full of rubbish,a room full of trash,0.2704
30,a flat to rent,an apartment to rent,0.2877
31,a flat with two bedrooms,an apartment with two bedrooms,0.291
32,a city centre flat,a city centre apartment,0.2889
33,a flat with balcony,an apartment with balcony,0.2843
34,students living in a flat,students living in an apartment,0.3022
35,keys to a new flat,keys to a new apartment,0.2942
36,a broken car boot,a broken car trunk,0.2977
37,a packed car boot,a packed car trunk,0.2971
38,an empty car boot,an empty car trunk,0.2986
39,a dirty car boot,a dirty car trunk,0.3335
40,a modern car boot,a modern car trunk,0.2841
41,a red car boot,a red car trunk,0.2643
42,a long queue,a long line,0.2544
43,a short queue,a short line,0.2555
44,a painting of a long queue,a painting of a long line,0.2643
45,a queue of people,a line of people,0.2472
46,a queue outside the store,a line outside the store,0.2976
47,a queue for food,a line for food,0.2949
48,a pair of purple trousers,a pair of purple pants,0.3163
49,a pair of denim trousers,a pair of denim pants,0.2601
50,some ripped trousers,some ripped pants,0.2808
51,my dirty trousers,my dirty pants,0.3009
52,a pair of designer trousers,a pair of designer pants,0.3126
53,trousers with holes,pants with holes,0.2408
54,a small biscuit,a small cookie,0.2935
55,a fresh biscuit,a fresh cookie,0.2396
56,a burnt biscuit,a burnt cookie,0.3023
57,a broken biscuit,a broken cookie,0.2812
58,a painting of a biscuit,a painting of a cookie,0.3169
59,a chocolate biscuit,a chocolate cookie,0.3178
60,a handheld torch,a handheld flashlight,0.2018
61,a torch in a drawer,a flashlight in a drawer,0.2756
62,a pocket torch,a pocket flashlight,0.337
63,using a torch at night,using a flashlight at night,0.2508
64,batteries for a torch,batteries for a flashlight,0.2974
65,a torch with a switch,a flashlight with a switch,0.3001
66,some dirty nappies,some dirty diapers,0.2791
67,white nappies,white diapers,0.268
68,nappies with holes,diapers with holes,0.2921
69,a pack of nappies,a pack of diapers,0.2854
70,a pair of pink nappies,a pair of pink diapers,0.214
71,a ripped pair of nappies,a ripped pair of diapers,0.2829
72,a modern petrol station,a modern gasoline station,0.3045
73,a painting of an old petrol station,a painting of an old gasoline station,0.329
74,a vintage petrol station,a vintage gasoline station,0.3645
75,a petrol pump,a gasoline pump,0.2911
76,a petrol tanker,a gasoline tanker,0.297
77,a petrol station sign,a gasoline station sign,0.3116
78,a round football,a round soccer ball,0.3402
79,a black and white football,a black and white soccor ball,0.3115
80,a football match in Europe,a soccer match in Europe,0.2821
81,a football with black spots,a soccer with black spots,0.2518
82,a team scoring a football goal,a team scoring a soccer goal,0.2737
83,kicking a football,kicking a soccer ball,0.2969
84,shopping at a chemist,shopping at a pharmacy,0.2938
85,entering a local chemist,entering a local pharmacy,0.2767
86,shelves in a chemist,shelves in a pharmacy,0.2844
87,queue at a chemist shop,queue at a pharmacy shop,0.3169
88,sign for a chemist shop,sign for a pharmacy shop,0.2819
89,products from a chemist,products from a pharmacy,0.2437
90,hot chips with vinegar,hot french fries with vinegar,0.3156
91,chips with ketchup,french fries with ketchup,0.2983
92,thick-cut chips,thick-cut french fries,0.3051
93,chips from a chippy,french fries from a chippy,0.3143
94,chips with fish,french fries with fish,0.2717
95,takeaway chips,takeaway french fries,0.3101
96,a barrister at a table,an attorney at a table,0.2648
97,an old barrister,an old attorney,0.2794
98,a barrister at a park,an attorney at a park,0.2575
99,a barrister with a woman,an attorney with a woman,0.304
