Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.195
1,a math on a hill,a monastery on a hill,0.211
2,a small math,a small monastery,0.1509
3,a painting of a math,a painting of a monastery,0.2177
4,a crowded math,a crowded monastery,0.1982
5,a math in a dark forest,a monastery in a dark forest,0.2408
6,simkin on a wooden table,champagne on a wooden table,0.2163
7,simkin in a cabinet,champagne in a cabinet,0.2298
8,simkin on a table outside,champagne on a table outside,0.2333
9,a painting of some simkin,a painting of some champagne,0.2306
10,simkin on the beach,champagne on the beach,0.2246
11,simkin on top of a piano,champagne on top of a piano,0.2565
12,an old dai,an old midwife,0.2264
13,a dai with a woman,a midwife with a woman,0.2296
14,a painting of a dai,a painting of a midwife,0.2851
15,a young dai,a young midwife,0.2342
16,a dai sitting down,a midwife sitting down,0.2153
17,a photograph of a dai with a cat,a photograph of a midwife with a cat,0.2652
18,a medico at a table,a medical practitioner at a table,0.2958
19,an old medico,an old medical practitioner,0.2601
20,a medico at a park,a medical practitioner at a park,0.298
21,a medico with a woman,a medical practitioner with a woman,0.3016
22,a medico with a notepad,a medical practitioner with a notepad,0.2811
23,a painting of a medico,a painting of a medical practitioner,0.3093
24,a window covered with chick,a window covered with bamboo blinds,0.2339
25,a doorway with chick,a doorway with bamboo blinds,0.2277
26,hand-crafted chick,hand-crafted bamboo blinds,0.1848
27,sun-faded chick,sun-faded bamboo blinds,0.1912
28,chick with decorative trim,bamboo blinds with decorative trim,0.1641
29,tattered chick,tattered bamboo blinds,0.182
30,a dark ghat,a dark mountain pass,0.2067
31,a ghat covered in snow,a mountain pass covered in snow,0.2392
32,a crowded ghat,a crowded mountain pass,0.2139
33,a ghat with a nearby lake,a mountain pass with a nearby lake,0.2601
34,a painting of a beautiful ghat,a painting of a beautiful mountain pass,0.2654
35,an abandoned ghat,an abandoned mountain pass,0.2416
36,an old kirana,an old convenience store,0.1561
37,a modern kirana,a modern convenience store,0.1529
38,a busy kirana,a busy convenience store,0.211
39,a kirana on fire,a convenience store on fire,0.226
40,an empty kirana,an empty convenience store,0.2089
41,a painting of a kirana,a painting of a convenience store,0.1963
42,an old mandapa,an old temple,0.2852
43,a mandapa on a hill,a temple on a hill,0.2899
44,a painting of a mandapa,a painting of a temple,0.3146
45,a mandapa in a dark forest,a temple in a dark forest,0.2709
46,a mandapa in a city,a temple in a city,0.2722
47,a abandoned mandapa,an abandoned temple,0.2839
48,a nai in red,a barber in red,0.2178
49,an old nai,an old barber,0.1948
50,a small nai shop,a small barber shop,0.2547
51,a busy nai shop,a busy barber shop,0.2213
52,a nai by the chair,a barber by the chair,0.2228
53,a nai working,a barber working,0.2104
54,a thana in a city,a police station in a city,0.191
55,a busy thana,a busy police station,0.2135
56,a thana in a small town,a police station in a small town,0.2296
57,a person entering a thana,a person walking into a police station,0.2072
58,a painting of a thana,a painting of a police station,0.2144
59,a photograph of a modern thana,a photograph of a modern police station,0.1509
60,an abba in front of a house,a father in front of a house,0.2855
61,a girl standing with her abba,a girl standing with her father,0.2788
62,a crying abba,a crying father,0.2225
63,an abba on a bed,a father on a bed,0.2621
64,an old abba with a dog,an old father with a dog,0.2713
65,an old abba in the kitchen,an old father in the kitchen,0.2707
66,a beautiful pial,a beautiful veranda,0.1938
67,an expensive looking pial,an expensive looking veranda,0.1727
68,a modern looking pial,a modern looking veranda,0.1927
69,a green pial,a green veranda,0.2394
70,a dimly lit pial,a dimly lit veranda,0.2294
71,a painting of a pial,a painting of a veranda,0.2304
72,a dry nullah,a dry riverbed,0.2662
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.3225
74,a nullah in a forest,a riverbed in a forest,0.2723
75,a narrow nullah,a narrow riverbed,0.2595
76,a small nullah,a small riverbed,0.2595
77,a wet nullah,a wet riverbed,0.2656
78,a beautiful rani,a beautiful queen,0.2403
79,a rani in a garden,a queen in a garden,0.262
80,a painting of an old rani,a painting of an old queen,0.2979
81,a rani covered in snow,a queen covered in snow,0.2643
82,a rani in a large hall,a queen in a large hall,0.2799
83,an old rani on a bed,an old queen on a bed,0.2563
84,a sliced brinjal,a sliced eggplant,0.3
85,a brinjal on a table,an eggplant on a table,0.3087
86,brinjal in a basket,eggplant in a basket,0.329
87,a painting of a brinjal,a painting of a eggplant,0.3366
88,a moldy brinjal,a moldy eggplant,0.2528
89,a dish with brinjal,a dish with eggplant,0.3104
90,a table of khana,a table of food,0.2738
91,a basket with khana,a basket with food,0.3168
92,healthy khana,healthy food,0.2578
93,khana in a cabinet,food in a cabinet,0.2938
94,a person with some khana,a person with some food,0.2677
95,a family enjoying khana,a family enjoying food,0.295
96,a bustling nagar,a bustling town,0.2407
97,an abandoned nagar,an abandoned town,0.2464
98,view of a nagar,view of a town,0.2447
99,a beautiful nagar,a beautiful town,0.2323
100,a painting of a nagar,a painting of a town,0.276
101,a lively nagar,a lively town,0.2336
102,a dying oont,a dying camel,0.2078
103,a oont next to water,a camel next to water,0.2431
