Prompt_Index,SAE_Prompt,Normalized_Score
0,a painting of shaved ice,0.8803
1,a man enjoying shaved ice,0.9376
2,cup of shaved ice on a table,0.6476
3,a blue shaved ice,0.744
4,a friend group,0.6505
5,a big friend group,0.7539
6,a friend group at school,0.4592
7,a friend group at the park,0.5987
8,a loud friend group,0.8953
9,a painting of a godfather,0.7589
10,a godfather,0.6191
11,a godfather in a house,0.3061
12,an old godfather,0.3444
13,a man with a godfather,0.6906
14,a woman with a godfather,0.7536
15,a big field,0.2414
16,a person at a field,0.1508
17,a green field,0.5503
18,an old jail,0.2359
19,a modern jail,0.2638
20,a small prison,0.2007
21,go to prison,0.4731
22,a painting of a girlfriend,0.516
23,a girlfriend in a home,0.276
24,a girlfriend in a car,0.5575
25,a girlfriend walking,0.1686
26,me and my girlfriend,0.884
27,at the park with my girlfriend,0.5853
28,my dad irons shirts,0.5894
29,she irons daily,0.6509
30,they iron clothes,0.4178
31,I iron pants,0.5383
32,we iron uniforms,0.2971
33,he likes to iron,0.8657
34,a person exploring El Paso,0.6237
35,a painting of a brother,0.7069
36,a man hiking with his brother,0.5224
37,a brother in a house,0.6548
38,me with my brother,0.7529
39,a brother at a table,0.8304
40,a brother at a park,0.7956
41,a painting of a sister,0.3336
42,a man hiking with his sister,0.5706
43,a sister in a house,0.2868
44,me with my sister,0.3267
45,a sister at a table,0.476
46,a sister at a park,0.71
47,a painting of brothers,0.7872
48,brothers in a house,0.798
49,me and my brothers,0.7123
50,brothers by a table,0.7544
51,brothers together,0.7736
52,brothers walking,0.4998
53,a painting of sisters,0.5952
54,sisters in a house,0.2377
55,me and my sisters,0.6654
56,sisters by a table,0.6582
57,sisters together,0.2515
58,sisters walking,0.2026
59,a painting of Mexican American,0.2766
60,a Mexican American at a park,0.6189
61,a Mexican American neighborhood,0.4047
62,a Mexican American at a store,0.6197
63,a young Mexican American,0.3567
64,an old Mexican American,0.4139
65,a young man in a house,0.2945
66,a young man in a park,0.3421
67,a painting of a young man,0.6233
68,a young man in a neighborhood,0.0709
69,a young man on the ground,0.4811
70,a young man leaning,0.2826
71,a painting of a young man,0.6233
72,a young man on a sidewalk,0.4556
73,a young man on a trail,0.3589
74,a young man in a park,0.3421
75,a young man in a neighborhood,0.0709
76,a young man on a street,0.3448
77,a painting of a man,0.8108
78,a big man,0.7495
79,a smaller man,0.6731
80,a man in a house,0.446
81,a man in a park,0.2969
82,a man on a street,0.2043
83,a painting of a godmother,0.8878
84,an old godmother,0.626
85,a middle-aged godmother,0.4753
86,a godmother in a house,0.603
87,a godmother at a park,0.7744
88,a godmother in a car,0.8182
89,a guy acting crazy,0.454
90,a crazy cat,0.624
91,a crazy dog,0.8135
92,a crazy painting,0.6034
93,a crazy toy,0.4835
94,a daughter,0.3207
95,a daughter at home,0.6576
96,a daughter at a park,0.4797
97,a younger daughter,0.5833
98,an older daughter,0.4498
99,a painting of a daugher,0.7375
100,a son,0.6091
101,a son at home,0.6817
102,a son at a park,0.7601
103,a younger son,0.7626
104,an older son,0.7673
105,a painting of a son,0.8649
106,a California landscape,0.4334
107,a city in California,0.5605
108,a California suburb,0.5429
109,money on the sidewalk,0.7783
110,a painting of a close friend,0.6935
111,me and my close friend,0.7554
112,a close friend in a house,0.3666
113,a close friend at a cafe,0.3497
114,a close friend on the sidewalk,0.5053
115,a close friend in a park,0.2784
116,a person pampered himself,0.719
117,a couple getting pampered,0.4753
118,a woman getting pampered,0.5201
119,a couple getting lunch,0.5317
120,lunch in the meadow,0.5988
121,a boy at the park,0.6089
122,a boy in a house,0.4912
123,a boy on the sidewalk,0.558
124,a painting of a chamaco,0.1245
125,a boy at a school,0.4883
126,a boy and a soccer ball,0.7416
127,a girl at the park,0.4099
128,a girl in a house,0.2648
129,a girl on the sidewalk,0.3307
130,a girl and a basketball,0.4842
131,a girl at a school,0.1495
132,a girl at a store,0.529
133,a woman wearing flip-flops,0.5051
