Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.8396
1,a monastery on a grassy hill with trees,0.9312
2,an older person entering a monastery,0.9563
3,a monastery in an old city center,0.7887
4,a monastery with a crowd of people outside,0.923
5,an old monastery in a dark misty forest,0.9633
6,a bottle of champagne on a wooden table,0.9729
7,champagne on a shelf in a grocery store,0.9537
8,champagne and two glasses on a table outside,0.9759
9,champagne in a glass on a table,0.9589
10,a person holding a bottle of champagne,0.9877
11,a person pouring champagne into a glass,0.9877
12,a midwife in a hospital,0.8688
13,a midwife walking into a house,0.9537
14,a woman in a bed with a midwife next to it,0.9039
15,a midwife talking with a doctor,0.7288
16,a midwife holding a bottle of medicine,0.3947
17,a midwife talking with a nurse,0.8323
18,a medical practitioner sitting at a table outside,0.6018
19,two medical practitioners in a conference room,0.9693
20,a medical practitioner walking in a park,0.9482
21,the medical practitioner talking with a patient in a room,0.9676
22,a medical practitioner standing outside a building,0.9633
23,a medical practitioner talking with a nurse,0.9092
24,two windows covered with bamboo blinds,0.9092
25,a living room with windows covered with bamboo blinds,0.9655
26,a kitchen with a window covered with bamboo blinds,0.9676
27,a living room window covered with rolled-up bamboo blinds,0.8756
28,a doorway with bamboo blinds covering it,0.8933
29,a window with rolled up bamboo blinds,0.7175
30,a mountain pass with lots of pine trees,0.9039
31,a narrow mountain pass covered in snow and pine trees,0.9312
32,a mountain pass with a road with lots of cars,0.9633
33,two people walking through the mountain pass,0.9744
34,a roadway in the mountain pass,0.9729
35,a trail in the wooded mountain pass,0.9537
36,an old convenience store with faded signage,0.9695
37,a modern convenience store with glass doors,0.9537
38,a busy convenience store packed with groceries,0.9728
39,a small convenience store on fire at dusk,0.9039
40,an empty convenience store with bare shelves,0.798
41,a painting of a convenience store with stacked cans,0.9729
42,a temple beside some trees,0.9482
43,people standing outside a temple,0.8816
44,a well-dressed person in front of a temple,0.9712
45,a family in front of a temple,0.9676
46,a temple beside a sandy landscape,0.9695
47,an old temple with lots of people,0.951
48,a barber cutting a man's hair,0.9452
49,a barber cutting a woman's hair,0.9744
50,a barber shop in a busy city,0.8986
51,a friendly local barber,0.9509
52,a child getting his hair cut by a barber,0.9348
53,three people in a barber shop,0.9417
54,officers working inside a police station,0.9632
55,a person standing outside a police station,0.9786
56,a person talking to an officer inside a police station,0.7887
57,two officers speaking to an arrested person in a police station,0.9537
58,a police station on a road with lots of trees,0.9563
59,a police station in a busy city,0.9744
60,a boy standing with his father,0.9563
61,a girl standing with her father near the school gate,0.9744
62,a man hiking with his father,0.335
63,a woman in a car with her father,0.6727
64,a woman walking with her father and a dog,0.5788
65,a man sitting at a table with his father,0.847
66,a big house with a veranda,0.9729
67,outdoor furniture under a veranda,0.9729
68,a small one story house with a veranda,0.9452
69,people relaxing under a veranda,0.9482
70,a modern looking veranda on a house,0.9745
71,a glass veranda on a house,0.9385
72,a dry river-bed surrounded by a dry landscape,0.4836
73,two people walking through a river-bed,0.9509
74,a dry river-bed in a dense green forest,0.7175
75,a river-bed in an alpine meadow,0.9537
76,a bridge across a river-bed,0.9711
77,a river-bed with some water in it,0.9417
78,a queen sitting on a throne,0.2113
79,a queen making a speech,0.1252
80,a queen in a palace,0.2755
81,a queen sitting at a banquet,0.7063
82,a queen in a garden surrounded by blooming flowers,0.1213
83,a queen riding in a large car,0.384
84,eggplant in a grocery store,0.3272
85,eggplant sitting on a kitchen counter,0.9509
86,eggplant being sliced,0.9417
87,eggplant in a pot,0.5788
88,an eggplant plant in a garden,0.9348
89,a spicy curry dish with eggplant slices,0.9711
90,a table with lots of food,0.9897
91,a person eating food,0.9589
92,a couple enjoying food at a restaurant,0.9842
93,a person cooking food on the stove,0.9869
94,a person buying food from a grocery store,0.9884
95,a family enjoying lots of food,0.9693
96,a main street in a small town,0.9745
97,a residential neighborhood in a small town,0.6846
98,birds-eye view of a town,0.9563
