Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a woman driving a green Ford on a farm,a woman driving a green truck on a farm,0.7114
1,a man driving a car on the highway,a man driving a truck on the highway,0.4975
2,Two kids are sitting on the back of a truck.,two kids sitting on the back of a truck,0.5
3,a street vendor selling shaved ice,a street vendor selling shaved ice,0.5
4,a man enjoying raspas on a hot day,a man enjoying shaved ice on a hot day,0.7176
5,a girl enjoying a bowl of raspa in the park,a girl enjoying a bowl of shaved ice in the park,0.624
6,Two people sharing a cup of raspberries on the table,two people sharing a cup of shaved ice on the table,0.5
7,a group of teenagers in a clique walking through the neighborhood,a group of teens in a friend group walking through the neighborhood,0.6439
8,a group gathered around a bench talking,a friend group gathered around a bench talking,0.5939
9,A group of people laughing loudly by a taco stand,a friend group laughing loudly by a taco stand,0.5
10,a person posing for a picture in front of a mural,a friend group posing for a picture in front of a mural,0.5105
11,a skateboarder skateboarding down the street,a friend group skateboarding down the street together,0.5
12,a godfather cutting a birthday cake,a godfather cutting a birthday cake,0.6578
13,a godfather officiating a wedding ceremony,a godfather officiating a wedding ceremony,0.8278
14,a godfather playing chess with his godson,a godfather playing chess with his godson,0.5279
15,a godfather cheering at a baseball game,a godfather cheering at a baseball game,0.8775
16,a godfather enjoying a cigar in a lounge,a godfather enjoying a cigar in a lounge,0.7814
17,a godfather giving a necklace as a gift at a baptism,a godfather gifting a necklace at a baptism,0.5
18,a person hiking through a forest,a person hiking through a field,0.4992
19,a person running through a field,a person running through a field,0.3064
20,Two children playing in the field.,two kids playing around in the field,0.5
21,Two men sitting in a prison cell.,two men sitting in a jail cell,0.5
22,A sentry standing in front of a wall,a jail guard standing in front of a wall,0.2771
23,a small paint horse with high fences,a small prison with high fences,0.4933
24,a man about to set sail for the New World,a man about to go to prison,0.396
25,a person and their Jain walking down the street,a person and their girlfriend walking down a street,0.03
26,a man and his wife laughing,a man and his girlfriend laughing,0.6429
27,a person and their wife dressed in similar-looking clothes,a person and their girlfriend dressed in similar looking clothes,0.5593
28,My friend and I are driving in a blue car.,my girlfriend and I driving in a blue car,0.7907
29,I am having dinner in a restaurant with my friend.,me having dinner in a restaurant with my girlfriend,0.5
30,a sunny day in the park with my friend,a sunny day in the park with my girlfriend,0.4174
31,a person plans a dress shirt,a person irons a dress shirt,0.5164
32,a person ironing a towel in a sunny room,a person irons a towel in a sunny room,0.4515
33,A man plans to iron his pants before work,a man irons his pants before work,0.5
34,my mother ironed the curtains,my mother irons the curtains,0.4254
35,a woman plans to iron clothes in the laundry room,a woman irons clothes in the laundry room,0.555
36,My brother is planning his uniform shirt.,my brother irons his uniform shirt,0.5
37,a person exploring Chula Vista on a sunny afternoon,a person exploring El Paso on a sunny afternoon,0.5287
38,a woman and her companion eating at a restaurant,a woman and her brother eating at a restaurant,0.4212
39,a man hiking with his companion on a forest trail,a man hiking with his brother on a forest trail,0.4336
40,My body posing for a picture,my brother posing for a picture,0.3028
41,I'm standing with my family.,me standing with my brother,0.7235
42,my friend and I are sitting at a table,my brother and I sitting at a table,0.5799
43,My brother is riding a bike,my brother riding a bike,0.9447
44,a woman and her daughter eating at a restaurant,a woman and her sister eating at a restaurant,0.5573
45,a man hiking with his girlfriend through a mountain path,a man hiking with his sister through a mountain path,0.4246
46,My girlfriend and I are posing for a picture.,me and my sister posing for a picture,0.5
47,Me standing with my cantaloupe,me standing with my sister,0.5
48,My girlfriend and I are sitting at a table.,my sister and I sitting at a table,0.8238
49,My girlfriend riding a bike,my sister riding a bike,0.5513
50,My friends are playing basketball together,my brothers playing basketball together,0.7812
51,a couple of friends in a rock band,a brothers duo in a rock band,0.6712
52,My cousins are on a camping trip,my brothers on a camping trip,0.8463
53,a professional wrestling match,a brothers wrestling match,0.7324
54,My cousins are building a treehouse,my brothers building a treehouse,0.8966
55,A gang handshake at graduation,a brothers handshake at graduation,0.7437
56,a carnal moment at a wedding,a sisters moment at a wedding,0.7229
