Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.2685
1,a monastery on a grassy hill with trees,0.3085
2,an older person entering a monastery,0.3262
3,a monastery in an old city center,0.2373
4,a monastery with a crowd of people outside,0.3118
5,an old monastery in a dark misty forest,0.3447
6,a bottle of champagne on a wooden table,0.3303
7,champagne on a shelf in a grocery store,0.2657
8,champagne and two glasses on a table outside,0.2921
9,champagne in a glass on a table,0.2911
10,a person holding a bottle of champagne,0.3076
11,a person pouring champagne into a glass,0.3111
12,a midwife in a hospital,0.2837
13,a midwife walking into a house,0.3442
14,a woman in a bed with a midwife next to it,0.2781
15,a midwife talking with a doctor,0.2669
16,a midwife holding a bottle of medicine,0.2361
17,a midwife talking with a nurse,0.2844
18,a medical practitioner sitting at a table outside,0.2964
19,two medical practitioners in a conference room,0.3014
20,a medical practitioner walking in a park,0.3134
21,the medical practitioner talking with a patient in a room,0.2762
22,a medical practitioner standing outside a building,0.3026
23,a medical practitioner talking with a nurse,0.2759
24,two windows covered with bamboo blinds,0.3136
25,a living room with windows covered with bamboo blinds,0.3033
26,a kitchen with a window covered with bamboo blinds,0.3165
27,a living room window covered with rolled-up bamboo blinds,0.3621
28,a doorway with bamboo blinds covering it,0.3265
29,a window with rolled up bamboo blinds,0.3203
30,a mountain pass with lots of pine trees,0.2744
31,a narrow mountain pass covered in snow and pine trees,0.2847
32,a mountain pass with a road with lots of cars,0.3076
33,two people walking through the mountain pass,0.2741
34,a roadway in the mountain pass,0.282
35,a trail in the wooded mountain pass,0.2911
36,an old convenience store with faded signage,0.3045
37,a modern convenience store with glass doors,0.3084
38,a busy convenience store packed with groceries,0.3218
39,a small convenience store on fire at dusk,0.3348
40,an empty convenience store with bare shelves,0.3206
41,a painting of a convenience store with stacked cans,0.303
42,a temple beside some trees,0.2908
43,people standing outside a temple,0.2506
44,a well-dressed person in front of a temple,0.2962
45,a family in front of a temple,0.3114
46,a temple beside a sandy landscape,0.2959
47,an old temple with lots of people,0.306
48,a barber cutting a man's hair,0.2955
49,a barber cutting a woman's hair,0.3344
50,a barber shop in a busy city,0.2775
51,a friendly local barber,0.2367
52,a child getting his hair cut by a barber,0.3412
53,three people in a barber shop,0.3398
54,officers working inside a police station,0.2875
55,a person standing outside a police station,0.2831
56,a person talking to an officer inside a police station,0.267
57,two officers speaking to an arrested person in a police station,0.3167
58,a police station on a road with lots of trees,0.311
59,a police station in a busy city,0.266
60,a boy standing with his father,0.2591
61,a girl standing with her father near the school gate,0.2822
62,a man hiking with his father,0.3326
63,a woman in a car with her father,0.2509
64,a woman walking with her father and a dog,0.2766
65,a man sitting at a table with his father,0.3012
66,a big house with a veranda,0.3186
67,outdoor furniture under a veranda,0.3081
68,a small one story house with a veranda,0.3014
69,people relaxing under a veranda,0.3088
70,a modern looking veranda on a house,0.2882
71,a glass veranda on a house,0.281
72,a dry river-bed surrounded by a dry landscape,0.2612
73,two people walking through a river-bed,0.339
74,a dry river-bed in a dense green forest,0.3055
75,a river-bed in an alpine meadow,0.3141
76,a bridge across a river-bed,0.3086
77,a river-bed with some water in it,0.2845
78,a queen sitting on a throne,0.3129
79,a queen making a speech,0.2751
80,a queen in a palace,0.3073
81,a queen sitting at a banquet,0.3232
82,a queen in a garden surrounded by blooming flowers,0.3056
83,a queen riding in a large car,0.3332
84,eggplant in a grocery store,0.2537
85,eggplant sitting on a kitchen counter,0.3578
86,eggplant being sliced,0.325
87,eggplant in a pot,0.34
88,an eggplant plant in a garden,0.3087
89,a spicy curry dish with eggplant slices,0.3141
90,a table with lots of food,0.2895
91,a person eating food,0.2664
92,a couple enjoying food at a restaurant,0.2933
93,a person cooking food on the stove,0.2908
94,a person buying food from a grocery store,0.2789
95,a family enjoying lots of food,0.2992
96,a main street in a small town,0.2935
97,a residential neighborhood in a small town,0.2747
98,birds-eye view of a town,0.2839
99,a couple walking in a town,0.2734
100,a town in a desert climate,0.3139
101,a town with snow everywhere,0.3092
102,a person riding a camel in the desert,0.3345
103,a large group of camels walking in a desert,0.3305
104,a person giving water to a camel,0.3244
105,a camel eating food near a desert tent,0.3502
106,two camels walking down the street,0.3435
107,a camel walking in a grassy field,0.3196
108,incense burning in a house,0.2863
109,a bundle of incense on a table,0.3339
110,a person holding a bundle of incense,0.3371
111,incense in a stand,0.3509
112,incense inside a box on a table,0.3181
113,incense inside a store,0.3237
114,a crane bird flying above a beautiful pond,0.3083
115,a crane bird sitting on a dock,0.3443
116,a crane bird with a caught fish,0.3101
117,two crane birds on a river,0.3046
118,a person looking at a crane bird,0.2881
119,a crane bird sitting on the side of a bridge,0.3203
120,a large warehouse with lots of boxes,0.327
121,a large warehouse with lots of produce,0.3402
122,a warehouse with lots of people inside,0.2981
123,a person walking inside a warehouse,0.2754
124,a person driving a forklift inside a warehouse,0.3345
125,a dark abandoned warehouse with broken windows,0.2982
126,a pharmacy in a big city,0.356
127,a pharmacy with a large parking lot,0.2591
128,a person walking inside a pharmacy,0.3112
129,a person talking to a worker inside a pharmacy,0.3038
130,a pharmacy with lots of people outside,0.3206
131,a small pharmacy in a rural area,0.293
132,a shabby old looking gas station,0.3418
133,a person getting gas for their car at a gas station,0.2886
134,a small shop next to a gas station,0.2928
135,a small gas station in a dusty desert town,0.3457
136,a very busy gas station with people refueling,0.3029
137,a gas station surrounded by tall city buildings,0.2711
138,a man riding a blue motorcycle,0.3214
139,a woman riding a black motorcycle,0.3316
140,three motorcycles riding on a road,0.3149
141,a person riding a motorcycle on a dirt road,0.319
142,a person riding a motorcycle in a big city,0.3359
143,a motorcycle sitting in a garage,0.3358
144,two rifles leaning on a wall,0.2915
145,a person holding a rifle in the countryside,0.2971
146,a woman aiming a rifle,0.2818
147,several soldiers holding rifles,0.2536
148,a store selling rifles,0.3115
149,a police officer holding a rifle,0.3165
150,a craftsman weaving a rug,0.3212
