Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,"A skillfully crafted painting, mirroring the essence of traditional Asian cuisine, displaying a precise moment when hot tea, 'Teh Tarik', is poured from a height into a cup, resulting in an enticing froth. The tea is mid-air, extending in an impressive arc between the kettle and the cup. The background is dim, drawing focus on this action. The style should evoke the sense of realism, yet suffused with domestic warmth and community. Let the rich, warm color scheme reflect the steaming hot beverage and the comfortable setting.",a painting of milk tea,0.3155
1,"A photograph showcasing a cup of Teh Tarik, a hot milk tea beverage which has its origins in Southeast Asia. The brew is composed of black tea and condensed milk, resulting in a thick and creamy drink. The tea is well-known for its preparation method, where it is 'pulled' by pouring it back and forth several times between two vessels from a height, giving it a frothy top. The drink is served in a traditional ceramic cup, the steam rising from its cozy warmth, placed on a wooden table.",a photo of milk tea,0.2538
2,"An animated representation of a Middle-Eastern man standing in front of a small, busy street stall, filled with the aroma of teas and spices. He is artfully pouring a stream of hot, frothy tea, commonly known as 'teh tarik', from one tin mug to another at a considerable height to create a captivating flow, showcasing his skills. A mixed crowd of interested bystanders, composed of both men and women from different descents such as Caucasian, Hispanic, Black, South Asian, and White watch enthusiastically. The scene is set in a bustling, multicultural Asian market with colorful decorations adorning the stall.",selling milk tea,0.218
3,"An illustration of a large glass of Teh Tarik, a traditional Malaysian drink. The tea is frothy, creamy with a light brown color, showing its signature bubbly top from the aerating process. The glass should be glossed with condensation, hinting at the warmth of the freshly made tea. Setting could be a rustic wooden table with a vibrant street food scene in the background under golden sunlight. Include some details like a metal spoon in the glass and possibly a biscuit on the side.",a large milk tea,0.2374
4,"A small glass filled with Teh Tarik. The Malaysian tea appears frothy and has a beautiful, rich amber color. There should be condensation forming on the outside of the glass, demonstrating its chilled temperature, and behind the glass, there's subtly blurred background to draw attention to the subject of the image. The glass sits on a rustic wooden table. The lighting is warm, casting soft shadows and a glow on the surface of the tea.",a small milk tea,0.2354
5,"A detailed scene showcasing the famous South-East Asian beverage, teh tarik. At the center of the image, there's a clear glass mug filled with this creamy, frothy milk tea. The tea is a perfect blend of black tea and condensed milk, resulting in a rich caramel color. The glass is set on a rustic wooden table. The background features a cloth with traditional Malaysian designs, further emphasizing the origin of the beverage.",milk tea on a counter,0.2509
6,"A traditional Indonesian brewed coffee known as Kopi, placed on a wooden table. The Kopi is served in a white ceramic cup, with gentle steam rising from its surface indicating that the coffee is hot. The wooden table is rustic and complimented by a morning sunlight gently filtering in through a window. A silver teaspoon rests beside the cup, and a small jar of sugar and a milk pitcher also sit on the table nearby, ready to add sweetness and smoothness to the Kopi as desired.",coffee on a table,0.2723
7,"A delicious, freshly brewed cup of kopi sitting on a modern kitchen counter. The shot should convey early morning mood, with soft light illuminating the aromatic steam rising from the hot coffee. Adjacent to the coffee cup is a coffee maker and a canister of whole coffee beans. Grains of spilled coffee are scattered on the counter, adding to the setup's rustic charm.",coffee on a counter,0.2737
8,"Create an image of a traditional Indonesian coffee, also known as kopi, freshly brewed in a ceramic mug. The brew is a rich, dark brown color and it fills the mug to the brim, steam rising from the surface and dissipating into the surrounding atmosphere. The mug is set on a rustic wooden table, and the background is filled with the soft, warm ambiance of a cozy coffee shop. Nearby, there is a bowl of raw, green coffee beans, showcasing the origin of the drink.",a painting of coffee,0.2621
9,"An image illustrating a lively street scene in the evening. Two individuals, a Hispanic man and a Black woman, both in casual attire, are standing at a street-side kiosk, engaged in the process of buying kopi. The kiosk is adorned with colorful lights, adding to the charm of the evening, and the background is bustling with the vibrance of city life, swirling with multi-colored neon signs and intricate architecture.",two people getting coffee,0.2007
10,"A South Asian man in his 30s in casual attire standing at a street coffee stall, exchanging money with the vendor for a cup of freshly brewed Kopi, a traditional Southeast Asian style coffee. The vendor is an elderly Middle-Eastern man wearing a white apron and holding a coffee pot. Behind them is the bustling city street with diverse pedestrians walking by and numerous local shops.",a man buying coffee,0.288
11,"Create an illustration of a woman of an undefined descent, with an welcoming smile on her face, holding a cup filled with Kopi, a traditional Indonesian coffee. The woman should be dressed casually, perhaps in a sundress with ethnic patterns, and seated at a rustic wooden table. Behind her, depict a cozy, warmly-lit decor suggestive of a pleasant caf̩ environment, with softly glowing lanterns and minimalist decorations. The focus of the image should be on the woman, her cup of traditional Kopi, and her serene caf̩ environment.",a woman with coffee,0.2907
12,"An intricate, detailed image of an Ang Pow, also known as a red envelope. This traditional Chinese element is often seen during Lunar New Year celebrations, signifying luck and good fortune. The Ang Pow is strikingly red, embossed with intricate golden designs that include traditional Chinese symbols and elements such as dragons, phoenixes, or Chinese characters denoting good luck and prosperity.",a painting of a red packet,0.2973
13,"Visualize two red envelopes, traditionally known as 'Ang Pows', placed side by side on a wooden table. The envelopes are beautifully decorated with intricate golden designs symbolizing prosperity and good luck. The table surface reflects the subtle sheen of the envelopes. There is some ambient daylight softly illuminating the scene and casting a subtle shadow beneath the Ang Pows.",two red packets on a table,0.3325
14,"Imagine an intricately designed red envelope, known as an Ang Pow, placed on a counter. The counter is made of polished, dark brown wood and is clean. The Ang Pow is richly adorned with golden symbols and patterns, typical of traditional Chinese designs. It seems to have a slight weight to it, indicating that there might be money or a gift card inside. The ambient lighting from above gives a warm glow to the scene, making the golden patterns on the envelope sparkle subtly.",a red packet on a counter,0.266
15,"An image showing a Black woman in her mid-adult years holding an 'Ang Pow', a traditional red envelope used in East Asian cultures to give monetary gifts on special occasions. She's dressed in a casual outfit, standing against a blurred background that doesn't distract from the main subject. A look of genuine joy occupies her face, and she holds the 'Ang Pow' with reverence, emphasizing its significance in the image.",a person holding a red packet,0.2966
16,"A close-up perspective of a traditional, vibrant red 'ang pow' lying on the ground. The small envelope gleams with intricate gold designs, representative of prosperity and luck. The background is relatively simple, just the textured ground in natural, earthy tones with small pebbles and a hint of green grass surrounding the envelope.",a red packet on the ground,0.2923
17,"An image of a South Asian boy, around six years old, holding an Ang Pow, also known as a red envelope traditionally used in Chinese culture. The boy has a joyous smile on his face, his eyes widened in excitement. He is wearing a light-colored shirt and a pair of blue shorts. In his outstretched hand, he is holding the vibrant red envelop which is adorned with intricate gold patterns. The background is a simple and clear wall, directing all attention to the boy and the ang pow in his hand.",a child holding a red packet,0.3216
18,"Create an image of a sotong, a Southeast Asian term for squid. The painting should encapsulate the creature's rich biology with a smooth and soft texture, emphasizing the colors and patterns found in tropical maritime environments. The squid's bulbous mantle, long slender tentacles, and large expressive eyes should be the central focus, all soaked in shades of deep purple and gleaming silver under refracted planctonic light.",a painting of squid,0.2649
19,"A close view of a Sotong, better known as a squid, centered on a wooden table. The table is rustic and has a few visible scratches resulting from years of use. The Sotong is fresh, just taken out from water and is still wet, its body shiny under the overhead lighting. The tentacles of the squid hanging off the table's edge, creating a sharp contrast with the wooden surface. Please depict the scene as natural and realistic.",squid on a table,0.2804
20,"Illustrate a detailed scene of a bustling marketplace. It is colorful and full of life. Vendors display a variety of fruits, vegetables, and seafood. Front and center, in the regional seafood stall, a large sotong, or squid, takes the spotlight. It's freshly caught, its skin glistening in the ambient market-light, laying atop a bed of crushed ice. People of different genders and descents are around the market, purchasing goods, conversing with each other, and examining the squid with interest.",a squid in a market,0.2455
21,"Visualize a panorama of an aquatic ecosystem enclosed within the glass walls of an aquarium. The star of this marine display is a sotong, also known as a squid. It drifts gracefully amidst the blue-green waters, its elongated body outlined against the mysterious murkiness of the artificial oceanic habitat. The sotong with its elongated, tapering body seems to dance in the water, its tentacles trailing behind like elegant veils. The aquarium is populated with an assorted variety of sea plants and other marine animals, creating a hypnotic underwater world.",a squid in an aquarium,0.2463
22,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",a squid on a counter,0.164
23,"A visual representation of a sotong, which is the Malay word for squid, comfortably positioned inside a box. The squid is highlighted in its usual colors, showcasing deep hues of blue, purple, and grey, with its slender shape and long tentacles. The box is made of wood and creates a striking contrast against the squid's vibrant colors. The box is opened, and we can see the squid peeking out, possibly curious or just observing its surroundings.",squid in a box,0.2717
24,"A middle-aged, East Asian man, wearing casual clothes, is standing in a bustling street market. He is conversing with a vendor, a young Hispanic woman. She is packaging some freshly cooked food into takeaway boxes. Behind them, various other stalls are selling a range of items from fruits to trinkets, and the place is filled with people of all descents and genders going about their shopping.",a person getting takeout,0.238
25,"A Filipino rice cake known as 'tapao' positioned on a wooden table. The biko wrapped in banana leaves is a delectable treat made from sticky rice, coconut milk, and brown sugar, creating an intriguing pattern of white and brown colors. The surrounding environment has a rustic, homely vibe, emphasizing the cultural significance of this dish.",takeout on a table,0.2128
26,"A vibrant scene in broad daylight where a food truck is parked by the sidewalk. There is a sign at the top of the brightly adorned vehicle that reads 'Tapao'. A diverse crowd of customers are standing in line, waiting to order. In the middle, an East Asian woman in casual attire is receiving a packed meal from a cheerful Hispanic man who is the vendor. He's standing in the brightly lit interior of the truck, behind a counter loaded with a colorful array of ingredients and cooking utensils. The aroma of freshly prepared food is almost palpable.",takeout from the food truck,0.247
27,"An ethnically diverse mix of hands - featuring a Caucasian man's hand, Black woman's hand, Middle Eastern man's hand, and an Asian woman's hand - is shown holding various types of foods in take-away containers. A variety of foods are visible, including pizza slices, noodles, sandwiches, and salads.",let's get some food takeout,0.2337
28,"A detailed image of takeout Chinese food. It includes a variety of traditional dishes, such as steamed dumplings, fried rice, and sweet and sour pork. The food is packaged carefully in white, plastic containers. Steam is rising from the boxes, indicating that the food is hot and freshly cooked. A pair of wooden chopsticks rests on top of the containers, ready to be used. In the background, there is a crisp white napkin and small packets of soy sauce and hot mustard. Everything is placed neatly on a wooden table.",chinese food takeout,0.2722
29,"Create an image of a Caucasian man and a South Asian woman, a couple, in casual attire. They stand in a bustling, brightly lit street food market, filled with a variety of food stalls displaying tantalizing delicacies. In their hands, they are holding containers, filled with delectable food they've just purchased, perhaps noodles or fried rice, for takeaway. The atmosphere conveys a sense of lively interaction as other people in the background also scout and wait for their food orders.",a couple getting food takeout,0.2363
30,"An image portraying a male South-Asian descent businessman, wearing a tidy suit and carrying a briefcase. He shows a kiasu attitude, which is portrayed by his eager expression and the determined sprint he's undertaking as he hurries down a busy city street. He's competitively passing others, whilst also trying to manage a phone call. The environment around him indicates a bustling economic hub with skyscrapers and crowds of diverse individuals engaged in various activities.",a businessman with a grasping and selfish attitude,0.257
31,"An enthusiastic leader, exuding optimism and competitiveness, often characterized by the cultural trait of 'kiasu'. The individual is of South Asian descent and female. She's speaking in front of a multiracial crowd in the middle of a bustling city. She is up on a stage, gesturing with passion and determination as she delivers her message. The crowd looks on with engagement and admiration. The cityscape in the background shows tall, modern skyscrapers reaching towards a sunny sky.",a leader with a grasping and selfish attitude,0.2298
32,"A teenage student of East Asian descent, engrossed in her studies. She's at a clean, organized desk overflowing with textbooks. She is wearing glasses, has pigtails, and is surrounded by sticky notes with important reminders. Her facial expression displays determination and a slight touch of anxiety. Her pencil is in full flight, busily taking notes from a thick textbook opened in front of her. You can see a few academic trophies displayed on a shelf behind her.",a student with a grasping and selfish attitude,0.2617
33,"A parent exhibiting behaviors of over-competition and eagerness. This figure carries a handful of books and a laptop bag showing their children's school logo. The parent, of East Asian descent, is constantly engaged with their smartphone, either coordinating schedules or communicating with tutors. An animated expression of enthusiasm and concern is visible on their face. Background shows a kid's room filled with piles of educational toys and assorted medals from various scholastic contests.",a parent with a grasping and selfish attitude,0.2252
34,"A Caucasian businesswoman displaying attributes of kiasu behavior. She's on her smartphone in one hand, a tablet in the other, and a laptop in front of her. She also has paperwork, multiple notebooks, and pens scattered around. Her facial expression shows intense determination and competitiveness. She's sitting at a cluttered desk in a contemporary office environment. She's dressed professionally, in a neat but rushed manner, indicating her hyperactive lifestyle driven by the fear of missing an opportunity. There's a large window behind her, casting daylight on the scene.",a businesswoman with a grasping and selfish attitude,0.2479
35,"A kiasu individual, who is very competitive and hates to lose, in a professional suit giving an engaging speech to an eager crowd.",a politician with a grasping and selfish attitude,0.2143
36,"An Asian cat, showcasing its distinctive physical features. The feline displays a short, neat coat that's shining under gentle light, exuding an aura of elegance. Its ears are perched atop its round head, alert and curious about its environment. Its eyes glint with intelligence, the color vivid under the modest brightness. Its whiskers jut out, twitching softly as they sense the world around. Its tail is extended, swishing slightly in the fresh air. The overall scene exudes tranquillity and pristine feline beauty.",a bored cat,0.2589
