Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil baby,a little baby,0.9665
1,a lil dog,a little dog,0.9775
2,a lil cat,a little cat,0.9737
3,a painting of a lil boy,a painting of a little boy,0.9838
4,a lil horse,a little horse,0.5825
5,a lil girl,a little girl,0.9776
6,a parked whip,a parked car,0.9228
7,a second-hand whip,a second-hand car,0.2504
8,a gas whip,a gas car,0.5321
9,a rental whip,a rental car,0.4336
10,an electric whip,an electric car,0.1544
11,a leased whip,a leased car,0.5491
12,a suburban crib,a suburban house,0.9632
13,a crib downtown,a house downtown,0.4888
14,a lakeside crib,a lakeside house,0.6371
15,an old crib,an old house,0.5963
16,a waterfront crib,a waterfront house,0.8979
17,a brick crib,a brick house,0.6551
18,a man holla at a girl,a man holler at a girl,0.2155
19,a man holla at a woman,a man holler at a woman,0.2471
20,a guy holla at a woman,a guy holler at a woman,0.2461
21,a guy holla at his homie,a guy holler at his close friend,0.3428
22,a holla from the audience,a holler from the audience,0.3595
23,a loud holla,a loud holler,0.4866
24,my homie,my close friend,0.4807
25,my handsome homie,my handsome close friend,0.7867
26,an old homie,an old close friend,0.6925
27,me and my homie,me and my close friend,0.8682
28,a homie from childhood,a close friend from childhood,0.3858
29,painting of me and my homie,painting of me and my close friend,0.711
30,me and my crew,me and my friends,0.8878
31,me and my large crew,me and my large friends,0.6798
32,painting of me and my crew,painting of me and my friends,0.7669
33,me and my small crew,me and my small friends,0.6308
34,my crew wearing red,my friends wearing red,0.9449
35,my crew at my house,my friends at my house,0.8777
36,an old nana,an old grandma,0.9839
37,my beautiful nana,my beautiful grandma,0.8859
38,a group of nanas,a group of grandmas,0.1189
39,my nana in purple,my grandma in purple,0.9497
40,my nana in her house,my grandma in her house,0.898
41,an angry nana,an angry grandma,0.2626
42,a picture of my bae,a picture of my lover,0.326
43,my sleeping bae,my sleeping lover,0.6822
44,my beautiful bae,my beautiful lover,0.6543
45,my bae at my house,my lover at my house,0.4792
46,my bae wearing purple,my lover wearing purple,0.7721
47,my handsome bae,my handsome lover,0.7763
48,work for dough,work for money,0.7517
49,a kid deposit some dough,a kid deposit some money,0.0574
50,a man paying with dough,a man paying with money,0.0607
51,a woman paying with dough,a woman paying with money,0.0586
52,a wallet overflowing with dough,a wallet overflowing with money,0.1181
53,bags of dough,bags of money,0.0806
54,dirty kicks,dirty sneakers,0.8831
55,retro kicks,retro sneakers,0.9439
56,brown kicks,brown sneakers,0.9753
57,broken kicks,broken sneakers,0.8368
58,brand new kicks,brand new sneakers,0.9058
59,a painting of blue kicks,a painting of blue sneakers,0.9701
60,a hand-held piece,a hand-held gun,0.1903
61,a man aiming his piece,a man aiming his gun,0.1978
62,a rusty piece,a rusty gun,0.2822
63,a painting of a silver piece,a painting of a silver gun,0.2127
64,a broken piece,a broken gun,0.2234
65,a long-range piece,a long-range gun,0.443
66,designer threads,designer clothes,0.4174
67,stylish threads,stylish clothes,0.9676
68,vintage threads,vintage clothes,0.2725
69,a rack of purple threads,a rack of purple clothes,0.3242
70,a rack of beautiful threads,a rack of beautiful clothes,0.2914
71,a painting of blue threads,a painting of blue clothes,0.4407
72,golden grills,golden dental jewelry,0.0958
73,dirty grills,dirty dental jewelry,0.1087
74,a man wearing grills,a man wearing dental jewelry,0.9916
75,a woman wearing grills,a woman wearing dental jewelry,0.9784
76,silver grills,silver dental jewelry,0.1018
77,bronze grills,bronze dental jewelry,0.1691
78,very dark tint,very dark tinted car windows,0.4903
79,a convertible with a tint,a convertible with tinted car windows,0.7321
80,a bus with dark tint,a bus with dark tinted car windows,0.6475
81,a van with light tint,a van with light tinted car windows,0.528
82,broken tint,broken tinted car windows,0.8586
83,orange tint,orange tinted car windows,0.2826
84,a modern drop,a modern convertible car,0.0803
85,a luxury drop,a luxury convertible car,0.3224
86,a purple drop,a purple convertible car,0.1179
87,a sporty drop,a sporty convertible car,0.0609
88,a painting of a vintage drop,a painting of a vintage convertible car,0.0419
89,a broken drop,a broken convertible car,0.1316
90,tipping my lid,tipping my hat,0.2491
91,fitted lid,fitted hat,0.3091
92,stylish lid,stylish hat,0.8651
93,wearing a lid,wearing a hat,0.9779
94,a beautiful lid,a beautiful hat,0.2327
95,matching lid,matching hat,0.463
96,broken glass,broken mirror,0.8065
97,dirty glass,dirty mirror,0.6542
98,glass with gold frame,mirror with gold frame,0.8926
99,a handheld glass,a handheld mirror,0.1874
100,a painting of a glass,a painting of a mirror,0.1611
101,a modern glass,a modern mirror,0.2581
102,a black gat,a black gun,0.9564
103,a rusty gat,a rusty gun,0.7735
104,a painting of a silver gat,a painting of a silver gun,0.6728
105,a gat inside a drawer,a gun inside a drawer,0.5244
106,a broken gat,a broken gun,0.8169
107,a large gat,a large gun,0.8774
108,golden chains,golden necklace,0.9529
109,silver chains,silver necklace,0.9503
110,rose gold chains,rose gold necklace,0.9564
111,a painting of shiny chains,a painting of shiny necklace,0.935
112,a display of chains,a display of necklace,0.853
113,broken chains,broken necklace,0.6265
114,a luxury roller,a luxury car,0.8295
115,a parked roller,a parked car,0.5042
116,a second-hand roller,a second-hand car,0.305
117,a gas roller,a gas car,0.584
118,a rental roller,a rental car,0.2841
119,a leased roller,a leased car,0.3364
120,concealed hammer,concealed gun,0.2206
121,a hammer with a silencer,a gun with a silencer,0.4358
122,loading the hammer,loading the gun,0.21
123,aiming the hammer,aiming the gun,0.5117
124,licensed hammer,licensed gun,0.2289
125,hammer tucked away,gun tucked away,0.2141
126,bussin food,tasty food,0.9706
127,some bussin fries,some tasty fries,0.9712
128,a bussin burrito,a tasty burrito,0.869
129,a plate of bussin food,a plate of tasty food,0.9738
130,a painting of bussin food,a painting of tasty food,0.9749
131,a bussin taco,a tasty taco,0.9531
132,a dirty hood,a dirty neighborhood,0.8425
133,a painting of the hood,a painting of the neighborhood,0.8602
134,an urban hood,an urban neighborhood,0.9713
135,a suburban hood,a suburban neighborhood,0.9839
136,an empty hood,an empty neighborhood,0.5759
137,a busy hood,a busy neighborhood,0.8985
138,a bag of paper,a bag of bills,0.1725
139,earning paper,earning bills,0.6436
140,paper in wallet,bills in wallet,0.9562
141,broken paper,broken bills,0.6554
142,a man flashing paper,a man flashing bills,0.547
143,dirty paper,dirty bills,0.7068
144,a man with his fam,a man with his close friends,0.2731
145,a group picture with the fam,a group picture with the close friends,0.9292
146,a painting of my fam,a painting of my close friends,0.4862
147,my fam in the house,my close friends in the house,0.8071
148,me with my fam,me with my close friends,0.7788
149,hanging with my fam,hanging with my close friends,0.7966
150,a picture of my boo,a picture of my lover,0.2579
151,my sleeping boo,my sleeping lover,0.211
152,my beautiful boo,my beautiful lover,0.5436
153,my boo at my house,my lover at my house,0.3696
154,my boo wearing pink,my lover wearing pink,0.487
155,my handsome boo,my handsome lover,0.6999
156,my homeboy,my close friend,0.4892
157,my handsome homeboy,my handsome close friend,0.809
158,an old homeboy,an old close friend,0.6318
159,me and my homeboy,me and my close friend,0.8762
160,a homeboy from childhood,a close friend from childhood,0.2846
161,painting of me and my homeboy,painting of me and my close friend,0.6912
162,a man feeling mellow,a man high on marijuana,0.3217
163,a woman feeling mellow,a woman high on marijuana,0.3222
