Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil baby,a little baby,0.2403
1,a lil dog,a little dog,0.2647
2,a lil cat,a little cat,0.2786
3,a painting of a lil boy,a painting of a little boy,0.3155
4,a lil horse,a little horse,0.2842
5,a lil girl,a little girl,0.2735
6,a parked whip,a parked car,0.2425
7,a second-hand whip,a second-hand car,0.1997
8,a gas whip,a gas car,0.2342
9,a rental whip,a rental car,0.2595
10,an electric whip,an electric car,0.2183
11,a leased whip,a leased car,0.2528
12,a suburban crib,a suburban house,0.246
13,a crib downtown,a house downtown,0.1954
14,a lakeside crib,a lakeside house,0.2993
15,an old crib,an old house,0.2635
16,a waterfront crib,a waterfront house,0.2991
17,a brick crib,a brick house,0.2475
18,a man holla at a girl,a man holler at a girl,0.2374
19,a man holla at a woman,a man holler at a woman,0.2501
20,a guy holla at a woman,a guy holler at a woman,0.2523
21,a guy holla at his homie,a guy holler at his close friend,0.2157
22,a holla from the audience,a holler from the audience,0.2647
23,a loud holla,a loud holler,0.2605
24,my homie,my close friend,0.212
25,my handsome homie,my handsome close friend,0.2312
26,an old homie,an old close friend,0.2091
27,me and my homie,me and my close friend,0.2341
28,a homie from childhood,a close friend from childhood,0.2292
29,painting of me and my homie,painting of me and my close friend,0.3056
30,me and my crew,me and my friends,0.2302
31,me and my large crew,me and my large friends,0.2322
32,painting of me and my crew,painting of me and my friends,0.2983
33,me and my small crew,me and my small friends,0.2487
34,my crew wearing red,my friends wearing red,0.2888
35,my crew at my house,my friends at my house,0.239
36,an old nana,an old grandma,0.259
37,my beautiful nana,my beautiful grandma,0.2693
38,a group of nanas,a group of grandmas,0.2784
39,my nana in purple,my grandma in purple,0.2962
40,my nana in her house,my grandma in her house,0.2824
41,an angry nana,an angry grandma,0.2779
42,a picture of my bae,a picture of my lover,0.2213
43,my sleeping bae,my sleeping lover,0.2618
44,my beautiful bae,my beautiful lover,0.2259
45,my bae at my house,my lover at my house,0.2191
46,my bae wearing purple,my lover wearing purple,0.2903
47,my handsome bae,my handsome lover,0.2354
48,work for dough,work for money,0.2012
49,a kid deposit some dough,a kid deposit some money,0.2429
50,a man paying with dough,a man paying with money,0.269
51,a woman paying with dough,a woman paying with money,0.3126
52,a wallet overflowing with dough,a wallet overflowing with money,0.2403
53,bags of dough,bags of money,0.238
54,dirty kicks,dirty sneakers,0.2565
55,retro kicks,retro sneakers,0.2981
56,brown kicks,brown sneakers,0.2937
57,broken kicks,broken sneakers,0.2694
58,brand new kicks,brand new sneakers,0.2737
59,a painting of blue kicks,a painting of blue sneakers,0.3459
60,a hand-held piece,a hand-held gun,0.2742
61,a man aiming his piece,a man aiming his gun,0.2759
62,a rusty piece,a rusty gun,0.2774
63,a painting of a silver piece,a painting of a silver gun,0.2687
64,a broken piece,a broken gun,0.2475
65,a long-range piece,a long-range gun,0.2522
66,designer threads,designer clothes,0.2531
67,stylish threads,stylish clothes,0.2748
68,vintage threads,vintage clothes,0.2829
69,a rack of purple threads,a rack of purple clothes,0.2839
70,a rack of beautiful threads,a rack of beautiful clothes,0.2682
71,a painting of blue threads,a painting of blue clothes,0.2663
72,golden grills,golden dental jewelry,0.2702
73,dirty grills,dirty dental jewelry,0.2237
74,a man wearing grills,a man wearing dental jewelry,0.2759
75,a woman wearing grills,a woman wearing dental jewelry,0.2763
76,silver grills,silver dental jewelry,0.2484
77,bronze grills,bronze dental jewelry,0.219
78,very dark tint,very dark tinted car windows,0.2284
79,a convertible with a tint,a convertible with tinted car windows,0.2846
80,a bus with dark tint,a bus with dark tinted car windows,0.2836
81,a van with light tint,a van with light tinted car windows,0.2716
82,broken tint,broken tinted car windows,0.2453
83,orange tint,orange tinted car windows,0.2677
84,a modern drop,a modern convertible car,0.1659
85,a luxury drop,a luxury convertible car,0.2058
86,a purple drop,a purple convertible car,0.2098
87,a sporty drop,a sporty convertible car,0.1961
88,a painting of a vintage drop,a painting of a vintage convertible car,0.2451
