Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.9612
1,a woman driving a green truck on a farm,0.9509
2,a truck with a dog in the back,0.9385
3,a man driving a truck on the highway,0.9773
4,two kids sitting on the back of a truck,0.1291
5,a truck parked on a driveway,0.9452
6,a street vendor selling shaved ice,0.9773
7,a man enjoying shaved ice on a hot day,0.9417
8,a cup of shaved ice near a tree,0.9695
9,a colorful cup of shaved ice next to a spoon,0.8877
10,a girl enjoying a bowl of shaved ice in the park,0.9759
11,two people sharing a cup of shaved ice on the table,0.8396
12,a street mural of a friend group hanging out together,0.9141
13,a group of teens in a friend group walking through the neighborhood,0.9799
14,a friend group gathered around a bench talking,0.9877
15,a friend group laughing loudly by a taco stand,0.9676
16,a friend group posing for a picture in front of a mural,0.986
17,a friend group skateboarding down the street together,0.9801
18,a godfather cutting a birthday cake,0.114
19,a godfather officiating a wedding ceremony,0.8545
20,a godfather playing chess with his godson,0.8066
21,a godfather cheering at a baseball game,0.7697
22,a godfather enjoying a cigar in a lounge,0.8396
23,a godfather gifting a necklace at a baptism,0.6953
24,a person hiking through a field,0.9759
25,a park with a big field,0.9694
26,a person running through a field,0.9852
27,a brown dog running in the field,0.9773
28,two kids playing around in the field,0.8396
29,a wide and open field next to the lake,0.7796
30,two men sitting in a jail cell,0.9537
31,a jail guard standing in front of a wall,0.8154
32,a tall jail building surrounded by barbed wire,0.9759
33,a small prison with high fences,0.6149
34,a man about to go to prison,0.8067
35,inside a prison with barred windows,0.9759
36,a person and their girlfriend walking down a street,0.9537
37,a man and his girlfriend laughing,0.9654
38,a person and their girlfriend dressed in similar looking clothes,0.8688
39,my girlfriend and I driving in a blue car,0.9039
40,me having dinner in a restaurant with my girlfriend,0.8986
41,a sunny day in the park with my girlfriend,0.9417
42,a person irons a dress shirt,0.8933
43,a person irons a towel in a sunny room,0.923
44,a man irons his pants before work,0.5653
45,my mother irons the curtains,0.6258
46,a woman irons clothes in the laundry room,0.9822
47,my brother irons his uniform shirt,0.365
48,a person exploring El Paso on a sunny afternoon,0.7697
49,a lively restaurant in El Paso bustling at night,0.8688
50,a quiet street in El Paso lined with flowering plants,0.5653
51,a crowded bus station in El Paso near downtown,0.6727
52,a typical single-story house in El Paso with a porch,0.8323
53,a bird's eye view of El Paso with mountains in background,0.9312
54,a woman and her brother eating at a restaurant,0.7174
55,a man hiking with his brother on a forest trail,0.8545
56,my brother posing for a picture,0.8067
57,me standing with my brother,0.5544
58,my brother and I sitting at a table,0.4724
59,my brother riding a bike,0.749
60,a woman and her sister eating at a restaurant,0.9449
61,a man hiking with his sister through a mountain path,0.495
